,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,04/10/2023,00:00,Club America,Pachuca,1.57,4.0,5.75,1.65,2.2,1.7,2.05,1.5,1.2845232,0.607,1.4,1.356466,1.121,0.6369427,0.25,0.17391305,0.6060606,0.45454547,0.5733131,0.1,2.641,1,0.7942
2,INDIA - ISL,04/10/2023,11:30,Bengaluru FC,East Bengal,1.8,4.5,3.6,1.6,2.3,1.62,2.2,2.1,1.3747727,0.92,0.9,1.3747727,1.011,0.5555556,0.22222222,0.2777778,0.625,0.4347826,0.41442147,1.2,2.75,1,0.5419
3,NORWAY - OBOS-LIGAEN,04/10/2023,13:00,Sogndal,Kristiansund,1.91,3.8,3.6,1.44,2.7,1.4,2.75,2.0,1.264911,0.673,1.0,1.0954452,0.646,0.5235602,0.2631579,0.2777778,0.6944444,0.37037036,0.336661,1.0,2.36,1,0.7299
4,SPAIN - LALIGA2,04/10/2023,14:00,R. Oviedo,Huesca,1.91,3.1,4.5,2.7,1.44,2.38,1.53,1.7,1.1,0.833,0.9,0.83066237,1.046,0.5235602,0.32258064,0.22222222,0.37037036,0.6944444,0.3518073,0.8,1.931,1,1.0
5,SPAIN - LALIGA2,04/10/2023,14:00,Eldense,Valladolid,3.0,3.2,2.4,2.35,1.57,2.0,1.73,2.0,1.0,0.433,0.4,0.9165151,1.419,0.33333334,0.3125,0.41666666,0.42553192,0.6369427,0.12707335,1.6,1.917,1,1.0
6,ENGLAND - CHAMPIONSHIP,04/10/2023,15:45,Leicester,Preston,1.5,4.2,7.5,1.83,2.03,1.91,1.8,1.3,1.4177446,0.709,1.4,1.356466,0.756,0.6666667,0.23809524,0.13333334,0.5464481,0.49261084,0.66676486,-0.1,2.774,1,1.0
7,ENGLAND - CHAMPIONSHIP,04/10/2023,15:45,Sunderland,Watford,1.95,3.4,4.0,1.8,2.0,1.67,2.1,1.6,1.2,0.887,0.4,0.48989794,1.196,0.51282054,0.29411766,0.25,0.5555556,0.5,0.32617715,1.2,1.69,1,0.8
8,ENGLAND - CHAMPIONSHIP,04/10/2023,15:45,Swansea,Norwich,2.8,3.3,2.5,1.8,2.0,1.62,2.2,1.8,1.2489996,0.793,1.4,1.356466,0.762,0.35714287,0.3030303,0.4,0.5555556,0.5,0.112273656,0.4,2.605,1,0.8
9,ENGLAND - CHAMPIONSHIP,04/10/2023,16:00,Rotherham,Bristol City,3.75,3.4,2.05,2.05,1.75,1.83,1.83,1.4,1.356466,0.654,1.4,1.356466,1.133,0.26666668,0.29411766,0.4878049,0.4878049,0.5714286,0.2815653,0.0,2.713,1,0.6
10,MOROCCO - BOTOLA PRO,04/10/2023,16:30,FAR Rabat,Berkane,1.73,3.3,4.2,2.15,1.67,2.0,1.73,2.8,0.6,0.591,1.6,1.2,0.663,0.5780347,0.3030303,0.23809524,0.4651163,0.5988024,0.3949782,1.2,1.8,1,0.5064
11,SPAIN - LALIGA2,04/10/2023,16:30,Burgos CF,Leganes,2.3,3.0,3.5,2.7,1.44,2.2,1.62,1.5,1.2845232,0.74,1.2,1.4696939,1.142,0.4347826,0.33333334,0.2857143,0.37037036,0.6944444,0.17697003,0.3,2.754,1,0.8
12,SPAIN - LALIGA2,04/10/2023,16:30,Gijon,Elche,2.45,3.1,3.1,2.2,1.65,1.83,1.83,1.8,1.2489996,0.569,0.8,1.1661904,0.685,0.40816328,0.32258064,0.32258064,0.45454547,0.6060606,0.11490485,1.0,2.415,1,0.6
13,MEXICO - LIGA MX,04/10/2023,22:00,Necaxa,Cruz Azul,3.4,3.3,2.2,1.9,1.95,1.7,2.05,0.8,0.8717798,1.206,0.9,1.1357816,0.888,0.29411766,0.3030303,0.45454547,0.5263158,0.51282054,0.20999172,-0.1,2.008,1,0.761
14,MEXICO - LIGA MX,04/10/2023,22:00,U.N.A.M.- Pumas,Queretaro,1.67,3.8,5.25,1.73,2.08,1.7,2.05,1.5,1.2845232,0.727,1.4,1.356466,0.877,0.5988024,0.2631579,0.1904762,0.5780347,0.48076922,0.5069616,0.1,2.641,1,0.798
