League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Egyptian Premier,2024-04-17,11:00:00,El Gounah,Smouha,3.1,2.52,3.05,2.52,1.48,1.32,3.2,1.08,8.6,2.9,1.08,2.9,1.4,1.63,2.22,1.06,4.4,1.87,1.87,8.6,8.0,13.0,28.0,9.4,6.2,9.8,24.0,17.0,12.0,16.5,5.1,5.2,5.3,5.2,5.3,4.9,4.6,5.4,0.32258064,0.32786885,0.3968254,0.45045045,0.61349696,0.53475934,0.53475934,0.983871,0.8129032,1.0163934,0.8262295,1.2301587,1.2103175,0.72786885,0.5344262,0.096885286,0.008130081,0.10320285,0.0951526,0.15749526,1.2301587,0.8262295,1.0163934,1.3963964,1.1351352,0.72786885,1.1871657,8.67,0.0057670125,-0.061130334,0.3575548,0.29065743,0.11121217,0.32140318,0.15630805,0.78727376,-1.4320962,0.834386,16.43606,0.78727376,0.53,0.05,1,1.0
Croatian 1 HNL,2024-04-17,12:00:00,Dinamo Zagreb,Varazdin,1.19,17.5,8.0,4.1,1.25,1.58,2.26,1.15,4.8,2.5,1.03,2.5,1.15,2.5,1.54,1.25,4.1,2.32,1.6,22.0,6.0,6.4,6.6,8.2,15.0,6.4,6.4,6.4,10.0,6.0,6.6,7.2,11.5,6.0,6.6,2.52,15.0,6.6,0.84033614,0.125,0.057142857,0.64935064,0.4,0.43103448,0.625,6.722689,14.705882,0.14875,2.1875,0.068,0.45714286,0.1925,0.3125,1.0395074,0.7410228,0.87265915,0.37254903,0.6771488,0.068,2.1875,0.14875,0.77272725,11.363636,0.1925,0.6637931,26.69,-0.25515175,0.35593855,0.044585988,0.6556763,0.92078173,8.191888,1.0815952,20.065947,73.63324,1.357645,-25.641006,20.065947,9.5,6.81,1,1.0
Estonian Premier League,2024-04-17,13:00:00,Tallinna FC Flora,Paide Linnameeskond,1.95,2.0,3.5,1.1,1.01,1.03,1.03,1.01,1.26,1.27,1.03,1.27,1.03,1.27,1.03,1.04,1.21,1.12,1.12,1.49,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.55,1.01,15.0,0.51282054,0.2857143,0.5,0.9708738,0.78740156,0.89285713,0.89285713,1.7948718,1.0256411,0.55714285,0.5714286,0.975,1.75,0.2942857,0.36285713,0.24066044,0.28440368,0.012658228,0.27272728,0.5452539,0.975,0.5714286,0.55714285,1.8932039,1.9417475,0.2942857,0.91964287,7.45,-0.2080537,-0.20134228,0.26174498,0.26845637,0.3546902,0.880814,0.48225605,2.1575449,37.775684,0.33941126,-6.8427734,2.1575449,1.5,1.55,1,1.0
Norwegian Eliteserien,2024-04-17,13:00:00,Molde,Odds BK,1.33,10.0,6.0,4.2,1.26,1.7,2.24,1.18,5.2,15.0,1.03,2.72,1.14,2.72,1.48,1.3,3.7,1.86,2.02,26.0,36.0,18.5,21.0,10.5,13.0,32.0,19.5,8.6,9.6,21.0,18.5,10.0,12.0,23.0,19.0,3.6,19.0,22.0,0.7518797,0.16666667,0.1,0.6756757,0.36764705,0.53763443,0.4950495,4.511278,7.518797,0.22166666,1.6666666,0.133,0.6,0.24666667,0.45333335,0.8625616,0.6371078,0.76522505,0.25,0.6042781,0.133,1.6666666,0.22166666,0.8986486,6.756757,0.24666667,0.79569894,17.33,-0.2694749,0.23081362,0.076745525,0.57703406,0.75117934,4.3393126,0.88112277,10.629102,66.816216,1.7536248,-31.798912,10.629102,4.0,4.67,1,1.0
Norwegian Eliteserien,2024-04-17,13:00:00,Brann,Ham-Kam,1.3,11.0,6.4,4.0,1.27,1.7,2.24,1.18,5.0,17.5,1.03,5.0,1.16,2.66,1.53,1.27,4.1,1.95,1.95,23.0,36.0,17.5,18.5,10.0,12.5,34.0,17.5,8.2,9.8,24.0,18.0,9.8,12.0,27.0,18.5,4.0,17.5,19.5,0.7692308,0.15625,0.09090909,0.6535948,0.37593985,0.51282054,0.51282054,4.923077,8.461538,0.203125,1.71875,0.11818182,0.58181816,0.2390625,0.415625,0.9018084,0.66233766,0.7886179,0.26436782,0.6141236,0.11818182,1.71875,0.203125,0.8496732,7.1895423,0.2390625,0.7846154,18.7,-0.27272728,0.24598931,0.069518715,0.5882353,0.7784194,4.852147,0.9109553,11.885285,68.58703,1.5980613,-29.466448,11.885285,4.6,5.1,1,1.0
Egyptian Premier,2024-04-17,14:00:00,National Bank,El Geish,2.62,2.94,2.4,1.88,1.32,1.03,1.03,1.04,1.26,2.1,1.08,2.1,1.29,1.35,1.29,1.05,2.12,1.7,1.42,1.49,1.01,14.0,1.01,1.01,6.0,12.0,1.01,12.5,11.0,1.01,1.01,1.01,1.01,1.01,1.01,1.55,1.55,1.01,0.3816794,0.41666666,0.34013605,0.7751938,0.7407407,0.5882353,0.70422536,0.9160305,1.1221374,1.0916667,1.225,0.89115644,0.81632656,0.5375,0.5625,0.08242997,0.043824703,0.05755396,0.101123594,0.30081302,0.89115644,1.225,1.0916667,2.0310078,2.2790697,0.5375,0.7588235,7.96,0.027638191,0.0678392,0.32914573,0.36934674,0.10233875,0.27153882,0.30997443,0.66513157,-6.2772985,0.084852815,-1.718358,0.66513157,0.54,0.22,1,1.0
Egyptian Premier,2024-04-17,14:00:00,ENPPI,El Daklyeh,1.76,6.6,3.1,2.28,1.72,1.23,4.4,1.04,15.0,1.16,1.01,2.16,1.69,1.38,3.05,1.04,10.0,2.78,1.53,6.2,5.7,7.8,8.8,4.6,7.6,7.2,8.8,4.7,5.4,7.4,8.8,6.4,7.2,8.2,9.0,6.8,9.0,9.2,0.5681818,0.32258064,0.15151516,0.32786885,0.7246377,0.35971224,0.6535948,1.7613636,3.75,0.56774193,2.1290324,0.26666668,0.46969697,0.983871,0.44516128,0.49221513,0.27572018,0.57894737,0.36082473,0.008130081,0.26666668,2.1290324,0.56774193,0.5770492,2.1639345,0.983871,1.0971223,11.46,-0.11692844,0.30541012,0.15357766,0.57591623,0.6541989,2.49904,0.57242215,6.121372,33.822086,2.3617365,39.86188,6.121372,3.5,1.34,1,1.0
English National League,2024-04-17,15:45:00,Gateshead,Aldershot,1.83,3.75,4.4,3.55,1.22,1.7,1.99,1.17,4.3,4.2,1.02,2.84,1.12,2.84,1.43,1.31,3.55,1.5,2.74,4.8,4.6,4.8,5.1,4.3,9.2,4.3,4.8,4.4,9.2,4.4,4.8,4.5,4.3,4.6,5.0,3.1,4.4,5.3,0.5464481,0.22727273,0.26666668,0.6993007,0.35211268,0.6666667,0.3649635,2.4043715,2.0491803,0.41590908,0.85227275,0.488,1.1733333,0.325,0.6454545,0.40971822,0.41252005,0.34408602,0.0797546,0.509434,0.488,0.85227275,0.41590908,1.2797203,2.6223776,0.325,0.9533333,9.98,-0.25751504,-0.06513026,0.18336673,0.3757515,0.40168616,1.3362759,0.5067834,3.273194,52.109585,1.9940411,-35.183838,3.273194,0.65,2.57,1,1.0
Chilean Primera Division,2024-04-17,16:30:00,Palestino,Huachipato,2.44,2.9,3.25,2.64,1.35,1.4,2.82,1.1,6.8,10.0,1.06,3.45,1.31,1.88,1.91,1.11,3.25,1.76,2.14,11.0,10.5,17.0,4.6,9.2,7.2,11.0,4.6,12.5,10.0,14.5,4.8,27.0,22.0,4.7,4.7,4.1,4.2,4.9,0.40983605,0.30769232,0.3448276,0.5235602,0.5319149,0.5681818,0.46728972,1.3319672,1.1885246,0.75076926,0.8923077,0.8413793,1.1206896,0.5876923,0.5784615,0.119209684,0.14235501,0.086142324,0.05691057,0.25968993,0.8413793,0.8923077,0.75076926,1.2774869,1.5183246,0.5876923,1.0852273,8.59,-0.094295695,-0.040745053,0.2840512,0.33760187,0.14187764,0.40624294,0.22122589,0.9950879,22.047947,0.042426407,0.85937226,0.9950879,0.35,0.81,1,1.0
Brazilian Serie A,2024-04-17,17:00:00,Cuiaba,EC Vitoria Salvador,1.05,1.04,1.01,1.1,1.01,1.03,1.03,1.01,1.26,1.05,1.01,1.05,1.01,1.2,1.03,1.05,1.16,1.01,1.01,1.43,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,14.5,0.95238096,0.990099,0.96153843,0.9708738,0.8333333,0.990099,0.990099,0.96190476,0.9904762,1.039604,1.029703,1.0096154,0.97115386,1.019802,1.1881188,0.016594036,0.019417476,0.004784689,0.014634146,0.009803922,1.0096154,1.029703,1.039604,1.0194175,1.0097088,1.019802,1.019802,3.1,0.012903226,0.009677419,0.33870968,0.33548388,0.020145155,0.02081666,0.01654068,0.050990194,-1.1457628,0.2404163,-4.858463,0.050990194,0.03,0.04,1,1.0
