Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SERBIA - PRVA LIGA,02/04/2024,13:00,Metalac,Radnicki Beograd,1.78,3.05,4.6
2,GEORGIA - CRYSTALBET EROVNULI LIGA,02/04/2024,14:00,Torpedo Kutaisi,Kolkheti 1913,1.78,3.45,3.9
3,SERBIA - SUPER LIGA,02/04/2024,14:00,Zeleznicar Pancevo,Radnik,1.52,3.8,6.4
4,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,02/04/2024,16:00,Al Hilal,Al Akhdoud,1.17,8.0,13.0
5,SOUTH AMERICA - COPA LIBERTADORES,02/04/2024,21:00,The Strongest (Bol),Gremio (Bra),1.42,4.85,7.4
