,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,15/08/2023,07:30,Busan,Jeonnam,1.91,3.4,3.6,1.88,1.93,1.73,1.13,2.0,1.1,0.7,1.5,1.8,0.5235602,0.29411766,0.2777778,0.5319149,0.5181347,0.885,0.30729696,-0.4,-1.1,0,0.7886
2,ARGENTINA - PRIMERA NACIONAL,15/08/2023,13:30,Estudiantes Rio Cuarto,Alvarado,2.0,3.2,4.0,2.5,1.5,2.2,1.05,1.62,1.3,0.5,0.9,1.4,0.5,0.3125,0.25,0.4,0.6666667,0.952,0.2999423,0.4,-0.9,0,0.5293
3,ARGENTINA - PRIMERA NACIONAL,15/08/2023,15:00,San Telmo,Agropecuario,3.5,3.0,2.25,2.5,1.5,2.1,1.05,1.67,1.5,1.4,0.6,1.5,0.2857143,0.33333334,0.44444445,0.4,0.6666667,0.952,0.18760903,0.9,-0.1,0,0.5221
4,ARGENTINA - PRIMERA NACIONAL,15/08/2023,19:05,Def. de Belgrano,Gimnasia Mendoza,2.25,2.9,3.6,2.7,1.44,2.25,1.04,1.57,1.2,0.6,0.7,1.0,0.44444445,0.3448276,0.2777778,0.37037036,0.6944444,0.962,0.19251119,0.5,-0.4,0,0.5827
5,ARGENTINA - PRIMERA NACIONAL,15/08/2023,19:10,Almirante Brown,Patronato,1.91,3.4,4.2,2.6,1.48,2.38,1.04,1.53,1.1,0.4,0.5,1.3,0.5235602,0.29411766,0.23809524,0.3846154,0.6756757,0.962,0.35093075,0.6,-0.9,0,0.6379
6,ARGENTINA - PRIMERA NACIONAL,15/08/2023,20:00,Temperley,Guillermo Brown,2.05,3.2,3.75,2.4,1.53,2.1,1.05,1.67,1.4,0.8,0.7,1.3,0.4878049,0.3125,0.26666668,0.41666666,0.6535948,0.952,0.26794776,0.7,-0.5,0,0.5397
7,ARGENTINA - PRIMERA NACIONAL,15/08/2023,20:00,All Boys,Flandria,2.1,3.4,3.4,2.4,1.53,2.1,1.05,1.67,0.9,0.8,0.7,2.1,0.47619048,0.29411766,0.29411766,0.41666666,0.6535948,0.952,0.24190494,0.2,-1.3,0,0.5179
