,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
11,THAILAND - THAI LEAGUE 1,2024-04-21,07:30,Muang Thong Utd,Lamphun Warrior,1.75,3.95,3.85,1.65,1.65,2.1,2.15,2.090909,1.2398347,0.5929644,0.7182638,0.36393923,0.50669295,0.24265505,0.110628806,0.45590973,2.3636363,1.2264307,0.5188745,1.1818181,0.9359664,0.79197156,1.1818181,1.6958871,1.4349813,0.48217306,0.15928727,1.4229047,5.5867767,0.5188745,0.8595041,1.2869538,0.6363636,0.88139635,1.3850514,0.57054204,0.5776748,1.0125017,0.5349786,0.06282446,0.11743359,1.0909091,0.9958592,0.91287094,1.9090909,0.8999541,0.47140452,-0.8181818,1.4024771,-1.7141387,0.26743576,0.12183001,0.892562,1.2171613,4.512397,0.3807498,0.5714286,0.25316456,0.25974026,0.6060606,0.4651163,0.6060606,0.47619048,2.2571428,2.2,0.443038,0.9746835,0.45454547,1.025974,0.4177215,0.5443038,0.4108666,0.3859649,0.375,0.012820513,0.4107143,0.45454547,0.9746835,0.443038,1.060606,2.3333333,0.4177215,1.0,9.55,1.455,2.121,-0.2303665,-0.010471204,0.18324608,0.40314135,0.39025435,1.2423097,0.45410073,3.0430248,47.72631,0.70710677,-14.036243,1.974026,1.3506494,1.4615384,0.68421054,3.0430248,0.1,2.2,1.0,0.9568
12,POLAND - DIVISION 1,2024-04-21,07:40,Arka Gdynia,Wisla Plock,1.67,3.75,4.5,1.75,1.73,2.0,2.05,2.4545455,0.8907235,0.36288738,0.40815297,0.22391391,0.54860294,0.40572655,0.13883024,0.34217688,1.8181819,1.1922616,0.65574384,0.54545456,0.6555548,1.2018504,1.2727273,1.1354542,0.8921426,0.5890449,0.09893941,1.2036134,2.1487603,1.0088367,0.59504133,0.6009252,1.0,1.0444659,1.0444659,0.44496316,0.32962212,0.7407852,0.47259668,0.090901576,0.19234495,1.0909091,0.7925271,0.72648317,1.8181819,1.4024771,0.7713624,-0.72727275,1.5427784,-2.1213202,0.36376488,0.07934676,0.9917355,0.8717798,2.8099174,0.9074852,0.5988024,0.26666668,0.22222222,0.5714286,0.4878049,0.5780347,0.5,2.245509,2.6946108,0.44533333,1.2,0.37111112,0.8333333,0.46666667,0.5466667,0.46344528,0.38376385,0.45867097,0.09090909,0.36363637,0.37111112,1.2,0.44533333,0.95428574,2.5714285,0.46666667,1.0115607,9.92,1.455,1.935,-0.20967741,0.07560484,0.16834678,0.45362905,0.443396,1.4661628,0.48942506,3.5913508,46.123302,0.42426407,-8.530766,2.0186293,1.2654691,1.595163,0.6268952,3.5913508,0.75,2.08,1.0,0.9641
13,THAILAND - THAI LEAGUE 1,2024-04-21,08:00,Prachuap,Sukhothai,1.7,3.8,4.35,1.75,1.72,2.0,2.0,1.3636364,1.2984415,0.95219046,0.4550269,0.26572973,0.5839869,0.39528137,0.14188515,0.35894725,1.3636364,0.7713892,0.56568545,1.2727273,0.86243933,0.6776309,0.09090909,1.2398347,13.638182,0.4322282,0.1612628,0.8979323,3.0991735,0.33941126,0.92561984,1.1858541,0.54545456,0.8907235,1.6329932,0.4511441,0.4042467,0.8960479,0.5080212,0.08600694,0.16929795,0.90909094,0.8999541,0.98994946,2.5454545,1.7768018,0.6980293,-1.6363636,1.9666643,-1.2018504,0.24582121,0.0998896,1.322314,0.61871845,6.9421487,0.651494,0.5882353,0.2631579,0.22988506,0.5714286,0.5,0.5813953,0.5,2.235294,2.5588236,0.4473684,1.1447369,0.3908046,0.87356323,0.46052632,0.5263158,0.4485168,0.38181818,0.43801653,0.06748466,0.36936936,0.3908046,1.1447369,0.4473684,0.9714286,2.4857142,0.46052632,1.0174419,9.85,0.818,2.189,-0.21319798,0.055837564,0.17258883,0.44162437,0.42594248,1.3985112,0.47426853,3.4256387,46.397182,0.35355338,-7.125016,1.994591,1.2778904,1.5608466,0.640678,3.4256387,0.55,2.1,1.0,0.9309
14,CHINA - SUPER LEAGUE,2024-04-21,08:00,Henan Songshan Longmen,Qingdao Hainiu,1.95,3.5,4.0,2.03,1.8,1.95,1.83,1.7272727,1.2128786,0.70219284,0.52403843,0.51809645,0.9886612,0.44088638,0.18420751,0.41781175,1.9090909,1.6762809,0.8780519,0.90909094,0.66804266,0.73484695,1.0,2.0889318,2.0889318,0.48498362,0.16111943,1.1970372,2.429752,1.3170778,1.1570247,0.52489066,0.36363637,0.4810457,1.3228756,0.17532468,0.421328,2.40313,0.8477871,0.100328945,0.118342154,0.27272728,0.6165755,2.2607768,1.1818181,1.1134044,0.94211143,-0.90909094,0.7925271,-0.8717798,0.252672,0.09007991,0.34710744,0.48445213,1.8264463,0.7204382,0.51282054,0.2857143,0.25,0.49261084,0.5464481,0.5555556,0.51282054,1.7948718,2.0512822,0.55714285,1.1428572,0.4875,0.875,0.58,0.5228571,0.33301803,0.28440368,0.34453782,0.06666667,0.2658228,0.4875,1.1428572,0.55714285,0.96059114,1.9704434,0.58,1.1277778,9.45,1.364,1.694,-0.16402116,0.052910052,0.20634921,0.42328042,0.33932632,1.0688779,0.36130685,2.6182055,37.775684,0.28284273,5.710593,1.7884616,1.2628205,1.4162437,0.7060932,2.6182055,0.5,1.55,1.0,0.9212
15,ENGLAND - CHAMPIONSHIP,2024-04-21,08:30,Blackburn,Sheffield Wed,2.1,3.6,3.4,1.95,1.73,2.0,1.9,1.2727273,1.1354542,0.8921426,0.4336715,0.33300894,0.76788294,0.46066862,0.17174445,0.37281558,1.6363636,1.5534552,0.9493337,1.1818181,0.5749596,0.48650426,0.45454547,1.4373989,3.1622777,0.45083666,0.15266144,1.0436002,2.231405,1.1392004,1.8264463,0.37203267,1.0909091,1.443137,1.3228756,0.30877203,0.38485017,1.2463894,0.6474238,0.123808436,0.19123244,0.6363636,0.7713892,1.212183,2.1818182,1.9917184,0.91287094,-1.5454545,2.5712974,-1.6637807,0.23779124,0.095271796,1.0413224,0.47140452,2.9752066,1.4605935,0.47619048,0.2777778,0.29411766,0.51282054,0.5263158,0.5780347,0.5,1.7142857,1.6190476,0.5833333,0.9444444,0.61764705,1.0588236,0.5416667,0.5277778,0.2574094,0.2631579,0.23636363,0.028571429,0.2972973,0.61764705,0.9444444,0.5833333,1.0769231,1.7435898,0.5416667,1.1271676,9.1,0.182,2.579,-0.16483517,-0.021978023,0.23076923,0.37362638,0.26850092,0.81445277,0.31047451,1.9949937,36.869896,0.07071068,1.4320962,1.722689,1.3585434,1.2680413,0.7886179,1.9949937,0.2,1.5,1.0,0.7697
16,INDONESIA - LIGA 1,2024-04-21,09:00,Borneo,Arema FC,1.65,4.0,4.25,1.6,1.62,2.02,2.07,2.5454545,0.9875255,0.38795644,0.3732396,0.22962475,0.6152207,0.44684133,0.1969498,0.44076002,1.9090909,1.1642044,0.6098214,0.72727275,1.1354542,1.5612495,1.1818181,1.9455395,1.6462257,0.6232573,0.0714916,1.2661741,2.6033058,0.8537499,1.1900827,0.69388866,1.0,1.2792042,1.2792042,0.90796167,0.59748673,0.6580528,0.3138509,0.12291142,0.3916236,1.5454545,0.9875255,0.63898706,2.1818182,1.3360853,0.61237246,-0.6363636,1.5534552,-2.441144,0.2480782,0.10293643,1.8264463,0.8355985,3.1735537,0.91855866,0.6060606,0.25,0.23529412,0.625,0.4830918,0.61728394,0.4950495,2.4242425,2.5757575,0.4125,1.0625,0.3882353,0.9411765,0.4,0.5175,0.4712124,0.4159292,0.44067797,0.030303031,0.42857143,0.3882353,1.0625,0.4125,1.03125,2.65625,0.4,0.9876543,9.9,1.545,2.267,-0.23737374,0.025252525,0.16666667,0.42929292,0.4346663,1.4343988,0.50334734,3.5135453,49.600094,0.66468036,-13.224551,2.0534759,1.3119429,1.5652174,0.6388889,3.5135453,0.25,2.35,1.0,0.9647
17,INDONESIA - LIGA 1,2024-04-21,09:00,Barito Putera,Persija Jakarta,2.32,3.25,2.85,1.65,1.52,2.22,1.98,2.090909,0.9958592,0.47628048,0.5346049,0.6196665,1.1591111,0.47808692,0.20536089,0.4295472,1.5454545,1.1570839,0.7487013,0.6363636,0.88139635,1.3850514,0.90909094,0.8999541,0.98994946,0.48883244,0.14304471,1.0171435,2.3884296,0.7487013,0.6363636,0.88139635,0.8181818,1.1134044,1.3608277,0.5646882,0.36057636,0.6385406,0.37234852,0.06074262,0.16313377,1.3636364,0.88139635,0.6463573,1.9090909,0.66804266,0.3499271,-0.54545456,0.9875255,-1.8104634,0.3596812,0.09400542,1.2396694,0.96953595,3.644628,0.3499271,0.43103448,0.30769232,0.3508772,0.6060606,0.5050505,0.65789473,0.45045045,1.4008621,1.2284483,0.71384615,0.8769231,0.81403506,1.1403508,0.50769234,0.60923076,0.14070088,0.16696589,0.102514505,0.06557377,0.3265306,0.81403506,0.8769231,0.71384615,1.4060606,1.7272727,0.50769234,1.0855263,8.42,1.273,2.109,-0.1104513,-0.047505938,0.27553445,0.33847982,0.16621563,0.46651188,0.27507508,1.142716,24.938427,0.46669048,-9.369385,1.6439806,1.4836661,1.108053,0.9024839,1.142716,0.4,0.93,1.0,0.7174
18,SPAIN - LALIGA2,2024-04-21,09:00,Espanyol,Andorra,1.67,3.6,5.5,2.15,2.1,1.67,1.67,2.0,1.1281521,0.56407607,0.35748118,0.23171784,0.6481959,0.4352863,0.13340291,0.30647165,1.7272727,1.0523489,0.6092546,0.90909094,0.7925271,0.8717798,0.8181818,1.1134044,1.3608277,0.53619325,0.096091434,1.131733,3.4545455,0.5261744,1.1570247,0.62269986,0.72727275,0.86243933,1.1858541,0.18924423,0.4080368,2.156139,0.83907396,0.027950311,0.0333109,0.36363637,0.7713892,2.1213202,0.90909094,0.8999541,0.98994946,-0.54545456,1.1570839,-2.1213202,0.28298274,0.06413244,0.42975205,0.65271395,1.2396694,0.65996635,0.5988024,0.2777778,0.18181819,0.4651163,0.5988024,0.47619048,0.5988024,2.1556885,3.2934132,0.46388888,1.5277778,0.30363637,0.6545454,0.5972222,0.46388888,0.5054065,0.3662239,0.53417015,0.20879121,0.2521739,0.30363637,1.5277778,0.46388888,0.7767442,2.5581396,0.5972222,1.0238096,10.77,1.273,1.991,-0.17920148,0.17641596,0.15506035,0.5106778,0.53343165,1.9150196,0.5329456,4.6908207,43.979572,0.6788225,13.495733,1.9782254,1.144257,1.7288297,0.578426,4.6908207,1.9,1.93,1.0,0.9801
19,ENGLAND - PREMIER LEAGUE,2024-04-21,09:30,Everton,Nottingham,2.1,3.4,3.5,2.0,1.75,2.0,1.9,1.4545455,1.233151,0.84779125,0.35261923,0.2835111,0.8040148,0.5051292,0.1858737,0.36797255,1.1818181,0.83319557,0.70501167,1.1818181,1.1922616,1.0088367,0.0,1.2060454,1.0,0.47076535,0.120396234,0.8262918,2.1487603,0.45825756,1.1818181,1.1922616,0.90909094,1.0833068,1.1916375,0.6826458,0.6192963,0.9072001,0.40199253,0.09551403,0.23760152,1.2727273,1.0523489,0.82684547,2.0,1.4770979,0.73854893,-0.72727275,1.7627927,-2.42384,0.27325106,0.11738819,1.3884298,0.9646531,4.3636365,0.6770032,0.47619048,0.29411766,0.2857143,0.5,0.5263158,0.5714286,0.5,1.6190476,1.6666666,0.61764705,1.0294118,0.6,0.9714286,0.5882353,0.5588235,0.24964708,0.23636363,0.25,0.014492754,0.25925925,0.6,1.0294118,0.61764705,1.05,1.75,0.5882353,1.1428572,9.0,0.545,2.316,-0.14444445,0.011111111,0.23333333,0.3888889,0.26034164,0.781025,0.29467264,1.9131126,33.02387,0.14142136,2.8624053,1.7142857,1.3333334,1.2857143,0.7777778,1.9131126,0.1,1.3,1.0,0.7615
20,AUSTRIA - BUNDESLIGA,2024-04-21,09:30,LASK,Hartberg,1.8,3.6,4.5,1.9,1.8,1.95,1.95,1.8181819,1.3360853,0.73484695,0.50028896,0.60678095,1.212861,0.5452409,0.24319912,0.44603977,1.3636364,1.1499192,0.84327406,0.72727275,0.74965554,1.0307764,0.6363636,1.2984415,2.0404081,0.48085573,0.1697975,0.92224604,0.9917355,1.5811388,0.92561984,0.58901507,1.0909091,1.2398347,1.1365151,0.65284985,0.43013167,0.65885234,0.34501046,0.12675838,0.3674045,1.5454545,1.1570839,0.7487013,1.6363636,1.4937888,0.91287094,-0.09090909,2.1086206,-23.194826,0.3256363,0.14425185,2.5289257,0.70710677,1.9338843,1.2639751,0.5555556,0.2777778,0.22222222,0.5263158,0.51282054,0.5555556,0.51282054,2.0,2.5,0.5,1.25,0.4,0.8,0.5277778,0.5416667,0.41442147,0.33333334,0.42857143,0.11111111,0.3090909,0.4,1.25,0.5,0.94736844,2.368421,0.5277778,1.0555556,9.9,0.727,2.576,-0.18181819,0.09090909,0.18181819,0.45454547,0.41659778,1.3747727,0.44843242,3.3674917,41.987213,0.07071068,-1.4320962,1.8888888,1.2222222,1.5454545,0.64705884,3.3674917,0.9,1.8,1.0,0.918
21,POLAND - DIVISION 1,2024-04-21,10:00,Legnica,Motor Lublin,2.1,3.5,3.1,1.95,1.67,2.1,1.9,1.4545455,1.233151,0.84779125,0.4277756,0.29524416,0.69018465,0.4370471,0.1837419,0.42041668,1.6363636,0.97912085,0.59835166,1.1818181,0.7158189,0.6056929,0.45454547,1.4373989,3.1622777,0.53612345,0.11331929,1.0862435,1.785124,0.89752746,1.7190082,0.49212548,1.4545455,1.4373989,0.98821175,0.52275014,0.6316184,1.2082605,0.5532285,0.17669524,0.31938925,1.1818181,1.2662171,1.0714145,1.0909091,0.7925271,0.72648317,0.09090909,1.8317674,20.14944,0.36865476,0.09075333,1.1818181,1.2662171,2.2809918,0.3790347,0.47619048,0.2857143,0.32258064,0.51282054,0.5263158,0.5988024,0.47619048,1.6666666,1.4761904,0.6,0.8857143,0.67741936,1.1290323,0.55714285,0.54285717,0.22818165,0.25,0.1923077,0.060606062,0.28440368,0.67741936,0.8857143,0.6,1.0769231,1.5897436,0.55714285,1.1676646,8.7,0.0,2.671,-0.16091955,-0.04597701,0.2413793,0.35632184,0.2486587,0.7211103,0.28413132,1.7663522,34.99202,0.07071068,1.4320962,1.751152,1.4439324,1.2127659,0.8245614,1.7663522,0.4,1.4,1.0,0.728
22,PORTUGAL - LIGA PORTUGAL 2,2024-04-21,10:00,Academico Viseu,Mafra,2.0,3.3,3.75,2.05,1.83,1.83,1.75,1.6363636,1.06794,0.65263003,0.30285373,0.16803773,0.5548478,0.5049028,0.10977494,0.21741799,1.0909091,0.7925271,0.72648317,0.8181818,0.7158189,0.8748898,0.27272728,0.9620914,3.5276685,0.468852,0.09678288,0.7798805,1.1900827,0.72648317,1.1900827,0.49212548,1.3636364,1.2984415,0.95219046,0.5738902,0.41356835,0.72064024,0.37247875,0.09552448,0.25645617,1.2727273,0.9620914,0.75592893,1.1818181,0.9359664,0.79197156,0.09090909,0.9958592,10.954452,0.32671818,0.09725189,1.9669422,0.62252975,1.1818181,0.9359664,0.5,0.3030303,0.26666668,0.4878049,0.5714286,0.5464481,0.5464481,1.65,1.875,0.6060606,1.1363636,0.53333336,0.88,0.6212121,0.530303,0.2874761,0.24528302,0.3043478,0.06382979,0.23364486,0.53333336,1.1363636,0.6060606,0.9756098,1.8292683,0.6212121,1.1202186,9.05,0.273,2.366,-0.1436464,0.049723756,0.22099447,0.41436464,0.30124432,0.90875375,0.31911057,2.225983,33.02387,0.42426407,8.530766,1.7666667,1.3,1.3589743,0.7358491,2.225983,0.45,1.3,1.0,0.7798
23,SWEDEN - SUPERETTAN,2024-04-21,10:00,Brage,Landskrona,2.1,3.3,3.3,1.95,1.75,2.0,1.9,2.2727273,1.2128786,0.53366655,0.7115267,0.4472523,0.6285812,0.3261743,0.1589218,0.48722968,2.2727273,1.354515,0.5959866,1.0909091,1.1642044,1.0671874,1.1818181,2.2489667,1.9029719,0.4674562,0.082340114,1.3700917,5.785124,0.5321309,1.0909091,1.1642044,1.2727273,1.354515,1.0642618,0.63884866,0.42516136,0.66551185,0.3688986,0.08866808,0.24035893,1.4545455,0.9875255,0.6789238,2.1818182,1.7999082,0.8249579,-0.72727275,2.178027,-2.9947872,0.3373458,0.074280456,1.0578512,1.3578476,4.5619836,0.86082566,0.47619048,0.3030303,0.3030303,0.51282054,0.5263158,0.5714286,0.5,1.5714285,1.5714285,0.6363636,1.0,0.6363636,1.0,0.59090906,0.57575756,0.22627416,0.22222222,0.22222222,0.0,0.25714287,0.6363636,1.0,0.6363636,1.0769231,1.6923077,0.59090906,1.1142857,8.7,1.0,2.567,-0.13793103,0.0,0.2413793,0.37931034,0.23890355,0.6928203,0.27743262,1.6970563,30.963757,0.07071068,1.4320962,1.7316017,1.3852814,1.25,0.8,1.6970563,0.0,1.2,1.0,0.8428
24,ENGLAND - PREMIER LEAGUE,2024-04-21,11:00,Crystal Palace,West Ham,2.05,3.75,3.5,1.73,1.62,2.2,2.1,1.0909091,1.2398347,1.1365151,0.5666997,0.39907157,0.7042029,0.36033282,0.12367057,0.34321207,1.5454545,1.0756508,0.6960094,1.7272727,1.2128786,0.70219284,-0.18181819,1.5850542,-8.717798,0.3726896,0.15789919,0.95907205,1.8264463,0.91016614,4.2396693,0.4941357,1.1818181,1.4024771,1.1867114,0.7199291,0.62334895,0.8658477,0.44490433,0.05132863,0.11537004,1.3636364,1.1499192,0.84327406,2.2727273,1.6564425,0.7288347,-0.90909094,2.2745447,-2.5019991,0.28100678,0.105764136,1.983471,0.7905694,3.9256198,0.958993,0.4878049,0.26666668,0.2857143,0.5780347,0.47619048,0.61728394,0.45454547,1.8292683,1.7073171,0.5466667,0.93333334,0.5857143,1.0714285,0.46133333,0.56,0.28857905,0.29310346,0.26126125,0.03448276,0.36861312,0.5857143,0.93333334,0.5466667,1.1849711,2.0231214,0.46133333,1.0679013,9.3,-0.091,2.642,-0.1827957,-0.02688172,0.2204301,0.37634408,0.29608968,0.917878,0.3682061,2.2483327,40.364536,0.52325904,-10.481218,1.7491289,1.3449477,1.3005182,0.7689243,2.2483327,0.25,1.7,1.0,0.7709
25,ENGLAND - PREMIER LEAGUE,2024-04-21,11:00,Aston Villa,Bournemouth,1.83,4.0,3.75,1.5,1.5,2.5,2.63,1.5454545,1.3726971,0.88821584,0.3787939,0.21456881,0.5664527,0.43331644,0.199758,0.46099794,1.6363636,1.1499192,0.7027284,1.8181819,1.3360853,0.73484695,-0.18181819,1.7999082,-9.899495,0.53539735,0.18043983,1.0858805,3.570248,0.52704626,2.479339,0.9797959,1.8181819,1.3360853,0.73484695,0.7540208,0.42171928,0.5592939,0.24389699,0.12574674,0.51557314,2.0,0.8528029,0.42640144,1.4545455,1.0756508,0.73951,0.54545456,1.6160353,2.9627314,0.40333608,0.12847549,3.8181818,0.44670627,2.2479339,0.6960094,0.5464481,0.25,0.26666668,0.6666667,0.38022813,0.6666667,0.4,2.1857924,2.0491803,0.4575,0.9375,0.488,1.0666667,0.375,0.6575,0.38374668,0.37221268,0.34408602,0.032258064,0.45454547,0.488,0.9375,0.4575,1.22,2.5,0.375,1.0,9.58,-0.273,2.709,-0.22651356,-0.026096033,0.19102296,0.3914405,0.37179953,1.1872798,0.46465334,2.9082296,47.334507,1.5980613,-29.466448,1.906011,1.3464481,1.4155844,0.70642203,2.9082296,0.25,2.17,1.0,0.8604
26,SPAIN - PRIMERA RFEF,2024-04-21,11:00,Barcelona B,Lugo,1.67,3.4,4.5,2.05,2.0,1.73,1.75,1.9090909,1.2398347,0.64943725,0.38700515,0.28703493,0.74168247,0.44305766,0.18718815,0.42249164,1.8181819,1.2662171,0.6964194,1.0,0.6030227,0.6030227,0.8181818,1.6414064,2.0061634,0.58180183,0.098451845,1.1999918,1.8181819,1.2662171,1.0,0.6030227,1.0,1.2792042,1.2792042,0.23484848,0.28823254,1.2273128,0.6837784,0.15023266,0.21970958,0.54545456,0.6555548,1.2018504,1.3636364,1.4316378,1.0498677,-0.8181818,1.465865,-1.7916129,0.32238358,0.11249554,0.59504133,0.6009252,3.0991735,0.6299206,0.5988024,0.29411766,0.22222222,0.4878049,0.5714286,0.5,0.5780347,2.0359282,2.6946108,0.49117646,1.3235294,0.37111112,0.75555557,0.60294116,0.5147059,0.43914437,0.34122288,0.45867097,0.1392405,0.24770643,0.37111112,1.3235294,0.49117646,0.81463414,2.195122,0.60294116,1.025,9.57,0.909,2.519,-0.18077324,0.11494253,0.17450365,0.47021943,0.44722238,1.4266394,0.4464129,3.4945385,40.859806,0.42426407,8.530766,2.0186293,1.2654691,1.595163,0.6268952,3.4945385,1.1,1.73,1.0,0.9504
27,NORTH MACEDONIA - 1. MFL,2024-04-21,11:00,Vardar,Voska Sport,1.91,3.3,3.8,1.98,1.8,1.8,1.65,1.7272727,1.4200454,0.8221316,0.4490291,0.2965299,0.6603801,0.4139275,0.14262557,0.34456655,1.0909091,0.66804266,0.61237246,1.0,1.0444659,1.0444659,0.09090909,1.5048132,16.552946,0.34473825,0.14849249,0.7178237,1.1900827,0.61237246,1.1818181,0.88377887,0.90909094,1.0833068,1.1916375,0.6356505,0.5472509,0.86093056,0.44848543,0.06587187,0.14687628,1.0,0.8528029,0.8528029,1.6363636,1.1499192,0.7027284,-0.6363636,1.2264307,-1.9272482,0.1743376,0.060178343,0.54545456,1.5634719,1.785124,1.0540925,0.5235602,0.3030303,0.2631579,0.5050505,0.6060606,0.5555556,0.5555556,1.7277486,1.9895288,0.57878786,1.1515151,0.5026316,0.8684211,0.6,0.5,0.31526428,0.26679462,0.33099824,0.07042254,0.25,0.5026316,1.1515151,0.57878786,0.96464646,1.919192,0.6,1.1,9.01,0.818,2.503,-0.15427303,0.055493895,0.21198668,0.42175362,0.32607186,0.97930247,0.34551176,2.3987913,34.7993,0.46669048,9.369385,1.8338386,1.3130339,1.3966422,0.716003,2.3987913,0.5,1.39,1.0,0.8343
28,BELGIUM - JUPILER PRO LEAGUE,2024-04-21,11:00,Kortrijk,RWDM,2.1,3.4,3.4,2.03,1.8,1.95,1.83,0.90909094,1.3111095,1.4422206,0.35254836,0.3723592,1.0561932,0.5808771,0.10017935,0.17246221,0.72727275,0.86243933,1.1858541,1.6363636,1.1499192,0.7027284,-0.90909094,1.443137,-1.5874507,0.2528153,0.10135259,0.49004403,0.9917355,0.6324555,0.59504133,3.1622777,0.36363637,0.88139635,2.42384,0.5545791,0.52120256,0.9398164,0.46437067,0.06402488,0.13787451,1.0,0.9534626,0.9534626,2.5454545,1.1570839,0.45456865,-1.5454545,1.6713433,-1.0814574,0.20617568,0.10814317,1.7272727,0.55200464,3.2396693,0.9091373,0.47619048,0.29411766,0.29411766,0.49261084,0.5464481,0.5555556,0.51282054,1.6190476,1.6190476,0.61764705,1.0,0.61764705,1.0,0.59705883,0.5382353,0.24190494,0.23636363,0.23636363,0.0,0.25230202,0.61764705,1.0,0.61764705,1.0344827,1.6748768,0.59705883,1.1277778,8.9,0.545,2.193,-0.14606741,0.0,0.23595506,0.38202247,0.25299618,0.75055534,0.28226614,1.8384776,33.02387,0.28284273,5.710593,1.722689,1.3585434,1.2680413,0.7886179,1.8384776,0.0,1.3,1.0,0.7326
29,SERBIA - PRVA LIGA,2024-04-21,11:00,OFK Beograd,Jedinstvo U.,1.95,3.25,3.45,2.05,1.88,1.88,1.62,2.2727273,1.2128786,0.53366655,0.26516512,0.2056776,0.77565855,0.54788566,0.21543807,0.3932172,1.5454545,1.1570839,0.7487013,0.54545456,0.78202957,1.4337208,1.0,1.4770979,1.4770979,0.65482986,0.10922409,1.1001422,2.2479339,0.79549515,0.34710744,1.2289037,1.4545455,1.4373989,0.98821175,0.3322461,0.4684683,1.410004,0.71288043,0.09584073,0.13444152,0.90909094,1.0833068,1.1916375,0.8181818,0.83319557,1.0183501,0.09090909,1.5640591,17.20465,0.32051638,0.07858963,1.4049587,0.70096326,0.892562,0.7637626,0.51282054,0.30769232,0.28985506,0.4878049,0.61728394,0.5319149,0.5319149,1.6666666,1.7692307,0.6,1.0615385,0.5652174,0.942029,0.63076925,0.49846154,0.2733285,0.25,0.2777778,0.029850746,0.2264151,0.5652174,1.0615385,0.6,0.9512195,1.6829268,0.63076925,1.0904255,8.65,0.818,2.65,-0.15028901,0.023121387,0.22543353,0.39884394,0.28246918,0.81445277,0.29336467,1.9949937,33.02387,0.60811186,12.133881,1.8283166,1.3823857,1.3225807,0.75609756,1.9949937,0.2,1.3,1.0,0.8293
30,ITALY - SERIE C,2024-04-21,11:30,Pescara,Ancona,1.9,3.4,3.5,1.91,1.75,1.85,1.8,1.6363636,1.2984415,0.793492,0.28338987,0.24857585,0.8771515,0.5753146,0.20500217,0.3563306,1.3636364,1.2264307,0.89938253,0.6363636,0.7713892,1.212183,0.72727275,1.6006197,2.2008522,0.55495334,0.13174543,0.95929486,1.1157025,1.4989709,0.23140496,2.1213202,0.54545456,0.8907235,1.6329932,0.3565874,0.3956967,1.1096766,0.62454075,0.020843472,0.03337408,0.90909094,0.9958592,1.0954452,1.9090909,0.8999541,0.47140452,-1.0,1.1281521,-1.1281521,0.31435588,0.06660065,1.6528926,0.5477226,3.2975206,0.5210261,0.5263158,0.29411766,0.2857143,0.5235602,0.5555556,0.5714286,0.5405405,1.7894737,1.8421053,0.5588235,1.0294118,0.54285717,0.9714286,0.5617647,0.5294118,0.30238116,0.28301886,0.2962963,0.014492754,0.28060263,0.54285717,1.0294118,0.5588235,0.9947644,1.8324608,0.5617647,1.0914285,8.8,1.091,2.189,-0.17045455,0.011363637,0.2159091,0.39772728,0.30555296,0.89628863,0.3335011,2.1954498,36.869896,0.15556349,3.148096,1.8646617,1.3834586,1.3478261,0.7419355,2.1954498,0.1,1.5,1.0,0.8545
