,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,BTTS Sim,17/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,HJK Helsinki,VPS,1.7,3.7,4.0,1.8,2.0,1.75,2.0,H,D,H
2,OVER2_5,17/05/2024,14:00,FINLAND - VEIKKAUSLIIGA,Ilves,Haka,1.83,3.4,3.7,1.93,1.93,1.75,2.0,H,D,H
