,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SWITZERLAND - CHALLENGE LEAGUE,2024-05-20,09:15,Vaduz,Bellinzona,1.85,3.85,3.55,1.57,2.25,1.57,2.27,2.0,1.3483998,0.6741999,0.83516496,0.48213446,0.5772925,0.31165415,0.1323029,0.42451832,2.7272727,1.7627927,0.6463573,1.4545455,1.0756508,0.73951,1.2727273,2.339033,1.8378115,0.43568364,0.11321009,1.4678419,5.4545455,0.88139635,4.848485,0.32269526,1.1818181,1.4024771,1.1867114,0.56044626,0.46631765,0.832047,0.43344107,0.11199284,0.25838077,1.0909091,0.8999541,0.8249579,1.5454545,1.304791,0.8442765,-0.45454547,1.7248787,-3.7947333,0.2533576,0.09626641,1.6859504,0.58232325,1.5454545,1.304791,0.5405405,0.25974026,0.28169015,0.6369427,0.44444445,0.6369427,0.44052863,2.0810812,1.918919,0.48051947,0.9220779,0.52112675,1.084507,0.4077922,0.58441556,0.35355517,0.3508772,0.3148148,0.04054054,0.42066422,0.52112675,0.9220779,0.48051947,1.1783439,2.2611465,0.4077922,1.0,9.25,0.818,2.751,-0.21621622,-0.032432433,0.2,0.3837838,0.3498095,1.0785793,0.42923367,2.641969,45.0,0.9616652,-18.778032,1.9033117,1.3856109,1.3736264,0.728,2.641969,0.3,2.0,1,0.9269
2,EGYPT - PREMIER LEAGUE,2024-05-20,10:00,Al Masry,Enppi,2.0,3.15,3.65,1.91,1.7,1.72,1.88,1.7272727,1.4200454,0.8221316,0.30153286,0.20086865,0.66615844,0.5064677,0.14808182,0.29238158,1.1818181,0.83319557,0.70501167,1.0,1.3483998,1.3483998,0.18181819,1.7999082,9.899495,0.4692797,0.104862496,0.82554895,0.42975205,2.291288,1.2727273,1.059457,1.4545455,1.4373989,0.98821175,0.59955174,0.5877532,0.98032105,0.43384513,0.11627445,0.26800913,1.3636364,1.3666633,1.0022198,1.1818181,1.1134044,0.94211143,0.18181819,1.5850542,8.717798,0.29223275,0.0660097,2.479339,0.7516648,1.5041323,0.8748178,0.5,0.31746033,0.2739726,0.5235602,0.5882353,0.5813953,0.5319149,1.575,1.825,0.63492066,1.1587301,0.5479452,0.8630137,0.60634923,0.53968257,0.26915914,0.22330096,0.2920354,0.073529415,0.24505928,0.5479452,1.1587301,0.63492066,1.0471205,1.9109948,0.60634923,1.1104652,8.8,0.273,2.857,-0.13068181,0.056818184,0.22727273,0.41477272,0.28843272,0.84606934,0.32107025,2.0724382,29.898901,0.29698485,5.994093,1.7739726,1.3219178,1.3419689,0.74517375,2.0724382,0.5,1.15,1,0.7659
3,BAHRAIN - PREMIER LEAGUE,2024-05-20,13:00,Al Riffa,Manama Club,1.75,3.55,4.5,1.8,1.93,1.72,2.0,1.9090909,1.2398347,0.64943725,0.27404192,0.2178275,0.7948693,0.518097,0.21587881,0.41667646,1.9090909,1.880742,0.9851505,0.8181818,0.83319557,1.0183501,1.0909091,2.1086206,1.9329022,0.66124177,0.12135118,1.2851664,2.9504132,1.2169507,0.96694213,0.70501167,1.7272727,1.2128786,0.70219284,0.43395033,0.3599547,0.8294836,0.4762014,0.11801857,0.24783331,1.4545455,1.233151,0.84779125,0.8181818,0.9359664,1.1439589,0.6363636,1.4316378,2.2497165,0.44538525,0.10441389,3.0413222,0.5897678,1.4876033,0.51478153,0.5714286,0.28169015,0.22222222,0.5555556,0.5181347,0.5813953,0.5,2.0285714,2.5714285,0.49295774,1.2676057,0.3888889,0.7888889,0.5070422,0.54366195,0.42557207,0.33962265,0.44,0.11801242,0.3271028,0.3888889,1.2676057,0.49295774,0.9722222,2.5,0.5070422,1.0465117,9.8,0.182,2.453,-0.18367347,0.096938774,0.17857143,0.45918366,0.42756808,1.3967223,0.46753502,3.421257,41.987213,0.18384777,-3.718994,1.9365079,1.2380953,1.5641025,0.6393443,3.421257,0.95,1.8,1,0.932
4,SWITZERLAND - SUPER LEAGUE,2024-05-20,13:00,Zurich,Lugano,2.3,3.4,3.0,1.75,2.05,1.62,2.2,1.5454545,1.1570839,0.7487013,0.3064767,0.3393059,1.1071181,0.5894775,0.15669905,0.26582703,1.0909091,0.9958592,0.91287094,0.90909094,0.7925271,0.8717798,0.18181819,1.0285189,5.656854,0.5071789,0.1075958,0.799044,1.785124,0.60858065,1.0743802,0.6705998,2.090909,1.2398347,0.5929644,0.9034187,0.5983417,0.66230834,0.22037953,0.12507947,0.5675639,1.9090909,0.9958592,0.52164054,1.3636364,1.4316378,1.0498677,0.54545456,1.4993111,2.748737,0.3248343,0.118085906,1.214876,1.5649216,2.9752066,0.6561673,0.4347826,0.29411766,0.33333334,0.5714286,0.4878049,0.61728394,0.45454547,1.4782609,1.3043479,0.6764706,0.88235295,0.76666665,1.1333333,0.5147059,0.60294116,0.16739272,0.19298245,0.13207547,0.0625,0.32038835,0.76666665,0.88235295,0.6764706,1.3142858,1.7142857,0.5147059,1.0802469,8.7,-0.545,2.397,-0.12643678,-0.04597701,0.26436782,0.3448276,0.19199188,0.55677646,0.28057486,1.3638182,28.810793,0.42426407,-8.530766,1.6376811,1.4347826,1.1414142,0.8761062,1.3638182,0.4,1.1,1,0.5429
5,SWITZERLAND - SUPER LEAGUE,2024-05-20,13:00,Servette,Young Boys,2.05,3.6,3.3,1.5,2.5,1.44,2.63,2.090909,1.2398347,0.5929644,0.3451156,0.20624004,0.597597,0.4507957,0.21491978,0.47675645,1.6363636,0.88139635,0.5386311,0.90909094,0.66804266,0.73484695,0.72727275,1.0523489,1.4469796,0.5965758,0.1524111,1.1164697,2.3801653,0.60596,1.1570247,0.52489066,1.3636364,1.2984415,0.95219046,0.48929942,0.40368336,0.8250232,0.49436292,0.100642934,0.20358106,1.2727273,1.1354542,0.8921426,1.1818181,0.9359664,0.79197156,0.09090909,1.2398347,13.638182,0.40965578,0.12166352,1.2727273,1.1354542,1.0743802,1.0295631,0.4878049,0.2777778,0.3030303,0.6666667,0.4,0.6944444,0.38022813,1.7560976,1.6097561,0.5694444,0.9166667,0.6212121,1.0909091,0.41666666,0.6944444,0.26284063,0.27433628,0.23364486,0.04347826,0.4117647,0.6212121,0.9166667,0.5694444,1.3666667,2.2,0.41666666,1.0416666,8.95,0.727,2.538,-0.17318435,-0.033519555,0.22905028,0.36871508,0.27556118,0.8220908,0.38289472,2.013703,37.775684,1.4142135,-26.565052,1.7664449,1.3968958,1.2645502,0.79079497,2.013703,0.3,1.55,1,0.8213
6,ICELAND - BESTA DEILD KARLA,2024-05-20,13:15,KA Akureyri,Fylkir,1.98,3.6,3.35,1.53,2.35,1.47,2.5,1.7272727,1.2128786,0.70219284,0.4652504,0.25156474,0.54070824,0.41342658,0.15565997,0.37651175,1.5454545,0.9875255,0.63898706,1.1818181,0.7158189,0.6056929,0.36363637,0.88139635,2.42384,0.51127416,0.105230905,1.0283643,3.3719008,0.45261586,2.3636363,0.35790944,1.0909091,1.2398347,1.1365151,0.71730727,0.56592244,0.78895396,0.303546,0.10198503,0.3359788,1.4545455,1.0756508,0.73951,2.090909,1.5048132,0.7196933,-0.6363636,1.9666643,-3.0904725,0.3029035,0.10461889,1.5867769,0.9860133,3.801653,0.82764727,0.5050505,0.2777778,0.29850745,0.6535948,0.42553192,0.6802721,0.4,1.8181819,1.6919192,0.55,0.9305556,0.5910448,1.0746269,0.425,0.6527778,0.28465065,0.29032257,0.25703564,0.035971224,0.40350878,0.5910448,0.9305556,0.55,1.2941177,2.1895425,0.425,1.0408163,8.93,0.636,2.453,-0.18141097,-0.027995521,0.22172453,0.37513998,0.29299316,0.872143,0.38815945,2.1363053,39.007473,1.1596551,-22.293629,1.813659,1.4005729,1.2949408,0.77223605,2.1363053,0.25,1.62,1,0.8228
7,BELGIUM - JUPILER PRO LEAGUE,2024-05-20,13:30,Genk,Antwerp,1.75,3.9,4.0,1.67,2.15,1.67,2.1,1.8181819,1.3360853,0.73484695,0.32721376,0.28136927,0.85989434,0.5181027,0.15332049,0.29592684,1.4545455,1.304791,0.89704376,1.0,1.0444659,1.0444659,0.45454547,2.1046977,4.630335,0.48634347,0.15882619,0.97044444,1.1900827,1.5947444,2.4545455,0.42552316,1.4545455,1.4373989,0.98821175,0.38904947,0.36910114,0.94872546,0.54639316,0.17127478,0.31346437,1.1818181,1.2662171,1.0714145,1.3636364,1.3666633,1.0022198,-0.18181819,2.1666136,-11.916375,0.4068224,0.1527026,1.6115702,0.92855924,2.7272727,0.68333167,0.5714286,0.25641027,0.25,0.5988024,0.4651163,0.5988024,0.47619048,2.2285714,2.2857144,0.44871795,1.0256411,0.4375,0.975,0.42820513,0.55128205,0.41759896,0.38053098,0.39130434,0.012658228,0.40035906,0.4375,1.0256411,0.44871795,1.0479041,2.3952096,0.42820513,1.0,9.65,0.364,2.773,-0.22279793,0.010362694,0.18134715,0.41450778,0.3951775,1.2711543,0.45735723,3.1136794,47.07003,0.6788225,-13.495733,1.9642857,1.3214285,1.4864864,0.6727273,3.1136794,0.1,2.15,1,0.9013
8,POLAND - EKSTRAKLASA,2024-05-20,14:00,Zaglebie,LKS Lodz,1.53,4.2,5.5,1.57,2.35,1.67,2.1,0.90909094,1.0833068,1.1916375,0.3722968,0.28446552,0.7640826,0.4830911,0.12717402,0.26325062,1.0,0.6030227,0.6030227,1.3636364,1.06794,0.78315604,-0.36363637,1.2264307,-3.3726845,0.41165772,0.10930198,0.70582885,1.1818181,0.51025,1.3636364,1.06794,0.36363637,0.88139635,2.42384,0.54246306,0.51114976,0.94227576,0.46055424,0.06025969,0.13084167,0.8181818,0.7158189,0.8748898,2.8181818,1.5850542,0.56243855,-2.0,1.8586408,-0.9293204,0.18010136,0.047210272,0.59504133,0.98425096,4.0991735,1.0897248,0.6535948,0.23809524,0.18181819,0.6369427,0.42553192,0.5988024,0.47619048,2.745098,3.5947711,0.3642857,1.3095238,0.27818182,0.76363635,0.37380952,0.5595238,0.58795416,0.46596858,0.5647226,0.13402061,0.4558059,0.27818182,1.3095238,0.3642857,0.9745223,3.5031848,0.37380952,0.94011974,11.23,0.545,1.965,-0.23775601,0.115761355,0.13624221,0.48975956,0.54069835,2.0240142,0.6180815,4.957802,53.16445,1.1030866,-21.305784,2.1426024,1.1990494,1.7869177,0.5596228,4.957802,1.3,2.67,1,0.9718
9,ICELAND - BESTA DEILD KARLA,2024-05-20,14:00,Hafnarfjordur,KR Reykjavik,2.2,3.6,2.9,1.55,2.32,1.47,2.5,1.7272727,1.4200454,0.8221316,0.74045765,0.41325262,0.55810434,0.28282124,0.09011653,0.31863424,2.2727273,1.2128786,0.53366655,2.1818182,1.1134044,0.51031035,0.09090909,2.0205555,22.22611,0.46492487,0.13610037,1.368826,5.1136365,0.53905714,1.6363636,1.4845393,1.2727273,1.1354542,0.8921426,0.88192743,0.6676267,0.75700855,0.31196398,0.15634616,0.50116736,2.0,1.2792042,0.6396021,2.1818182,0.83319557,0.3818813,-0.18181819,1.2662171,-6.9641943,0.37507597,0.11425486,2.3636363,1.0824037,3.3719008,0.5391266,0.45454547,0.2777778,0.3448276,0.6451613,0.43103448,0.6802721,0.4,1.6363636,1.3181819,0.6111111,0.8055556,0.7586207,1.2413793,0.43055555,0.64444447,0.2029312,0.2413793,0.13725491,0.10769231,0.39805827,0.7586207,0.8055556,0.6111111,1.4193548,1.8709677,0.43055555,1.0544218,8.7,0.455,2.555,-0.16091955,-0.08045977,0.25287357,0.33333334,0.2413793,0.7,0.34516,1.7146428,34.99202,1.0889444,-21.056705,1.7084639,1.4890282,1.1473684,0.8715596,1.7146428,0.7,1.4,1,0.7941
10,BULGARIA - PARVA LIGA,2024-05-20,14:15,Slavia Sofia,Botev Plovdiv,1.6,3.8,5.75,2.15,1.67,2.2,1.62,1.7272727,1.2128786,0.70219284,0.3123392,0.25778705,0.8253434,0.5321792,0.1944584,0.36540022,1.2727273,1.0523489,0.82684547,0.72727275,0.86243933,1.1858541,0.54545456,1.3726971,2.5166116,0.49214205,0.18402342,0.88243467,1.5041323,0.890449,0.3305785,1.8973666,1.2727273,1.354515,1.0642618,0.56633675,0.44372824,0.78350604,0.43114114,0.13739978,0.31868863,1.7272727,1.6006197,0.92667454,1.4545455,1.233151,0.84779125,0.27272728,2.178027,7.9860992,0.33260605,0.14958753,2.0413222,1.3543705,1.1900827,1.5071844,0.625,0.2631579,0.17391305,0.4651163,0.5988024,0.45454547,0.61728394,2.375,3.59375,0.42105263,1.5131578,0.27826086,0.66086954,0.56578946,0.4394737,0.5509304,0.4074074,0.56462586,0.20418848,0.27731094,0.27826086,1.5131578,0.42105263,0.74418604,2.6744187,0.56578946,0.97727275,11.15,0.455,2.567,-0.19730942,0.1748879,0.14349777,0.5156951,0.5586335,2.0762546,0.5616496,5.0857644,47.72631,0.6788225,13.495733,2.048913,1.1467391,1.7867298,0.5596817,5.0857644,1.95,2.2,1,0.9736
