,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
16,ITALY - SERIE C,30/10/2023,16:45,Arezzo,Gubbio,2.95,3.05,2.42,2.35,1.53,2.0,1.72,1.5,1.2845232,0.9,1.3,1.1874342,0.505,0.33898306,0.32786885,0.41322315,0.42553192,0.6535948,0.10524107,0.2,2.472,1,0.8
17,ITALY - SERIE C,30/10/2023,16:45,Perugia,Entella,2.05,3.05,3.75,2.15,1.65,1.85,1.85,1.1,1.0440307,1.016,0.8,1.1661904,1.433,0.4878049,0.32786885,0.26666668,0.4651163,0.6060606,0.25841364,0.3,2.21,1,0.6
18,ITALY - SERIE C,30/10/2023,16:45,Sestri Levante,Rimini,2.25,3.15,3.15,2.05,1.72,1.8,1.91,1.7,1.3453624,1.029,0.6,0.9165151,1.107,0.44444445,0.31746033,0.31746033,0.4878049,0.5813953,0.16637807,1.1,2.262,1,0.8
19,ITALY - SERIE C,30/10/2023,16:45,Perugia,Entella,2.05,3.05,3.75,2.15,1.65,1.85,1.85,1.1,1.0440307,1.016,0.8,1.1661904,1.433,0.4878049,0.32786885,0.26666668,0.4651163,0.6060606,0.25841364,0.3,2.21,1,0.6
20,SPAIN - LALIGA2,30/10/2023,17:00,Burgos CF,Zaragoza,2.5,2.88,3.2,2.5,1.5,2.1,1.67,2.0,1.264911,1.0,1.3,1.1874342,0.81,0.4,0.3472222,0.3125,0.4,0.6666667,0.10184085,0.7,2.452,1,0.6242
21,ENGLAND - CHAMPIONSHIP,30/10/2023,17:00,Coventry,West Brom,2.25,3.3,3.25,2.1,1.7,1.8,1.91,1.7,1.1,0.816,1.2,1.2489996,0.742,0.44444445,0.3030303,0.30769232,0.47619048,0.5882353,0.18648812,0.5,2.349,1,0.5381
22,PORTUGAL - LIGA PORTUGAL,30/10/2023,17:15,Boavista,Sporting CP,6.0,4.5,1.45,1.6,2.3,1.75,2.0,1.9,1.1357816,0.979,2.5,1.024695,0.533,0.16666667,0.22222222,0.6896552,0.625,0.4347826,0.6523899,-0.6,2.16,1,0.9015
23,PARAGUAY - PRIMERA DIVISION,30/10/2023,18:00,Sp. Luqueno,Sportivo Trinidense,2.1,3.5,3.2,1.88,1.93,1.73,2.0,1.0,1.0954452,0.734,1.6,1.4282857,0.579,0.47619048,0.2857143,0.3125,0.5319149,0.5181347,0.23508199,-0.6,2.524,1,0.7415
24,ARGENTINA - COPA DE LA LIGA PROFESIONAL,30/10/2023,18:30,Lanus,Belgrano,2.1,3.1,4.0,2.88,1.4,2.5,1.5,1.5,1.2845232,0.892,0.5,0.5,3.0,0.47619048,0.32258064,0.25,0.3472222,0.71428573,0.26973358,1.0,1.785,1,0.6584
25,ARGENTINA - COPA DE LA LIGA PROFESIONAL,30/10/2023,19:00,Sarmiento Junin,San Lorenzo,3.5,2.88,2.4,3.1,1.36,2.5,1.5,1.4,1.1135529,1.465,1.2,0.9797959,0.955,0.2857143,0.3472222,0.41666666,0.32258064,0.7352941,0.15289722,0.2,2.093,1,0.9293
26,BRAZIL - SERIE B,30/10/2023,20:00,Chapecoense-SC,Tombense,2.05,3.25,3.55,2.27,1.6,2.0,1.72,1.0,1.0954452,1.061,0.7,1.1874342,1.167,0.4878049,0.30769232,0.28169015,0.44052863,0.625,0.25525218,0.3,2.283,1,0.5392
27,ARGENTINA - COPA DE LA LIGA PROFESIONAL,30/10/2023,21:00,Huracan,Barracas Central,1.8,3.2,5.5,2.7,1.44,2.5,1.5,1.7,1.3453624,0.959,0.8,1.1661904,0.974,0.5555556,0.3125,0.18181819,0.37037036,0.6944444,0.4425091,0.9,2.512,1,0.6691
28,ARGENTINA - COPA DE LA LIGA PROFESIONAL,30/10/2023,21:15,Platense,Newells Old Boys,2.88,3.0,2.75,3.4,1.33,2.5,1.5,2.0,1.264911,1.213,0.9,1.1357816,1.05,0.3472222,0.33333334,0.36363637,0.29411766,0.7518797,0.03558389,1.1,2.401,1,0.8951
29,ARGENTINA - PRIMERA NACIONAL,30/10/2023,21:30,Atl. Rafaela,Def. de Belgrano,2.3,3.0,3.6,2.4,1.53,2.0,1.73,1.4,1.356466,1.006,1.1,1.3,0.802,0.4347826,0.33333334,0.2777778,0.41666666,0.6535948,0.18645296,0.3,2.656,1,0.5483
