,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,THAILAND - THAI LEAGUE 1,29/04/2024,08:30,Bangkok Utd,Prachuap,1.57,4.05,5.1
2,NIGERIA - NPFL,29/04/2024,12:00,Bayelsa United,Rivers United,2.0,3.0,3.9
3,BRAZIL - BRASILEIRO WOMEN,29/04/2024,15:00,Flamengo W,Santos W,2.27,3.25,2.75
