,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,26/08/2023,00:10,Club Tijuana,Mazatlan FC,1.91,3.8,3.75,1.65,2.2,1.62,2.2,1.2,0.9797959,0.788,0.5,0.92195445,0.806,0.5235602,0.2631579,0.26666668,0.6060606,0.45454547,0.34726974,0.7,1.902,1,0.7524
2,SOUTH KOREA - K LEAGUE 2,26/08/2023,07:00,Gimcheon Sangmu,Asan,1.6,3.75,4.75,1.9,1.9,1.83,1.83,2.3,1.1,0.74,0.8,1.1661904,1.019,0.625,0.26666668,0.21052632,0.5263158,0.5263158,0.49969995,1.5,2.266,1,0.5207
3,PORTUGAL - LIGA PORTUGAL 2,26/08/2023,07:00,Academico Viseu,Feirense,1.91,3.3,3.3,2.03,1.83,1.83,1.83,1.8,1.2489996,0.752,1.3,1.1874342,1.09,0.5235602,0.3030303,0.3030303,0.49261084,0.5464481,0.27608946,0.5,2.436,1,0.7341
4,SOUTH KOREA - K LEAGUE 2,26/08/2023,07:30,Gyeongnam,Seongnam,2.15,3.4,3.0,1.83,1.98,1.67,2.1,1.4,1.356466,0.936,1.3,1.1874342,0.837,0.4651163,0.29411766,0.33333334,0.5464481,0.5050505,0.20082976,0.1,2.544,1,0.5047
5,SOUTH KOREA - K LEAGUE 1,26/08/2023,07:30,Gangwon,Pohang,4.0,3.3,1.95,2.03,1.83,1.83,1.83,0.9,0.83066237,0.371,1.5,1.024695,0.356,0.25,0.3030303,0.51282054,0.49261084,0.5464481,0.31940594,-0.6,1.855,1,0.509
6,SOUTH KOREA - K LEAGUE 2,26/08/2023,08:00,Bucheon FC 1995,Seoul E-Land,2.15,3.1,3.2,2.25,1.62,1.91,1.8,1.5,1.2845232,1.279,1.5,1.2845232,1.025,0.4651163,0.32258064,0.3125,0.44444445,0.61728394,0.1900285,0.0,2.569,1,0.5065
7,ENGLAND - PREMIER LEAGUE,26/08/2023,08:30,Bournemouth,Tottenham,4.0,3.8,1.83,1.5,2.63,1.44,2.63,1.1,1.3,0.821,0.5,0.92195445,1.111,0.25,0.2631579,0.5464481,0.6666667,0.38022813,0.38717553,0.6,2.222,1,0.7383
8,CHINA - SUPER LEAGUE,26/08/2023,08:35,Qingdao Hainiu,Changchun Yatai,1.75,3.8,4.5,1.73,2.08,1.7,2.05,1.7,1.3453624,0.86,1.2,1.2489996,0.867,0.5714286,0.2631579,0.22222222,0.5780347,0.48076922,0.44246608,0.5,2.594,1,0.9369
9,CHINA - SUPER LEAGUE,26/08/2023,08:35,Zhejiang Professional,Dalian Pro,1.6,4.0,5.5,1.67,2.15,1.75,2.0,1.9,1.3747727,0.649,0.3,0.45825756,0.973,0.625,0.25,0.18181819,0.5988024,0.4651163,0.5531106,1.6,1.833,1,0.8597
10,CHINA - SUPER LEAGUE,26/08/2023,08:35,Tianjin Jinmen Tiger,Meizhou Hakka,1.91,3.75,4.0,1.73,2.08,1.67,2.1,1.6,0.9165151,1.174,0.5,0.92195445,0.825,0.5235602,0.26666668,0.25,0.5780347,0.48076922,0.3611159,1.1,1.838,1,0.7329
11,CHINA - SUPER LEAGUE,26/08/2023,08:35,Shanghai Shenhua,Chengdu Rongcheng,2.55,3.2,2.88,2.25,1.62,1.91,1.91,1.8,1.2489996,0.513,1.5,1.2845232,0.709,0.39215687,0.3125,0.3472222,0.44444445,0.61728394,0.093001395,0.3,2.534,1,0.8363
12,CHINA - SUPER LEAGUE,26/08/2023,08:35,Cangzhou,Beijing Guoan,2.63,3.75,2.45,1.65,2.2,1.53,2.38,1.5,1.2845232,0.789,1.0,1.0954452,0.663,0.38022813,0.26666668,0.40816328,0.6060606,0.45454547,0.17399022,0.5,2.38,1,0.8392
13,FINLAND - VEIKKAUSLIIGA,26/08/2023,09:00,Inter Turku,Lahti,1.67,3.8,4.5,1.88,1.98,1.8,1.95,1.7,1.3453624,0.563,1.1,1.0440307,1.166,0.5988024,0.2631579,0.22222222,0.5319149,0.5050505,0.46681097,0.6,2.389,1,0.5079
14,POLAND - EKSTRAKLASA,26/08/2023,10:00,Warta Poznan,Cracovia,2.3,3.2,3.2,2.15,1.67,1.91,1.91,1.8,1.2489996,0.777,0.7,0.9,0.681,0.4347826,0.3125,0.3125,0.4651163,0.5988024,0.16317849,1.1,2.149,1,0.7155
15,PORTUGAL - LIGA PORTUGAL 2,26/08/2023,10:00,Pacos Ferreira,Tondela,1.95,3.25,3.3,2.03,1.83,1.8,1.91,1.0,1.3416408,0.889,0.9,1.1357816,0.856,0.51282054,0.30769232,0.3030303,0.49261084,0.5464481,0.26118016,0.1,2.477,1,0.7316
