,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,21/08/2023,07:00,Seongnam,Bucheon FC 1995,2.25,3.2,3.0,2.1,1.7,1.83,1.08,1.83,1.1,1.3,1.5,1.0,0.444,0.312,0.333,0.476,0.926,0.16,-0.4,0.3,1,0.5672
2,SOUTH KOREA - K LEAGUE 2,21/08/2023,07:30,Gyeongnam,Cheonan City,1.67,3.8,4.2,1.73,2.08,1.73,1.14,2.0,1.6,1.7,0.8,2.0,0.599,0.263,0.238,0.578,0.877,0.449,0.8,-0.3,1,0.8407
3,SPAIN - LALIGA2,21/08/2023,14:00,Villarreal B,Eldense,2.25,3.3,3.3,2.1,1.7,1.83,1.08,1.83,1.4,1.3,1.2,0.9,0.444,0.303,0.303,0.476,0.926,0.19,0.2,0.4,1,0.6536
4,ARGENTINA - PRIMERA NACIONAL,21/08/2023,15:30,Flandria,Nueva Chicago,2.8,2.88,2.9,2.88,1.4,2.2,1.03,1.62,1.4,1.5,0.6,0.5,0.357,0.347,0.345,0.347,0.971,0.015,0.8,1.0,1,0.7063
5,ARGENTINA - COPA DE LA LIGA PROFESIONAL,21/08/2023,20:30,Newells Old Boys,Central Cordoba,2.1,3.0,3.5,2.6,1.48,2.2,1.04,1.62,0.9,0.4,1.0,1.4,0.476,0.333,0.286,0.385,0.962,0.221,-0.1,-1.0,1,0.5893
