,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,MEXICO - LIGA MX,2024-04-20,00:10,Club Tijuana,Puebla,1.5,4.75,5.5,1.53,1.7,2.05,2.4,1.2727273,1.1354542,0.8921426,0.44131884,0.21636139,0.49026096,0.37424266,0.11858323,0.3168619,1.4545455,0.6555548,0.4506939,1.3636364,0.97912085,0.718022,0.09090909,1.1642044,12.806249,0.4524661,0.10203692,0.95350575,2.5123968,0.3795317,1.7355372,0.7693093,0.6363636,1.1499192,1.8070158,0.55597407,0.58386827,1.0501719,0.52515614,0.046447005,0.08844418,0.90909094,0.9958592,1.0954452,2.3636363,1.2264307,0.5188745,-1.4545455,1.6160353,-1.1110243,0.18914694,0.055044867,1.1570247,0.7824608,4.0826445,0.71003884,0.6666667,0.21052632,0.18181819,0.6535948,0.41666666,0.5882353,0.4878049,3.1666667,3.6666667,0.31578946,1.1578947,0.27272728,0.8636364,0.32210526,0.50526315,0.6291793,0.52,0.5714286,0.07317073,0.5127388,0.27272728,1.1578947,0.31578946,0.98039216,3.5947711,0.32210526,0.9,11.75,0.636,2.285,-0.27659574,0.06382979,0.12765957,0.4680851,0.542866,2.1262252,0.6345302,5.2081666,58.392498,1.2303658,-23.50904,2.1818182,1.2121212,1.8,0.5555556,5.2081666,0.75,3.25,1.0,0.9771
2,AUSTRALIA - A-LEAGUE,2024-04-20,04:30,Melbourne Victory,Brisbane Roar,1.6,4.33,5.0,1.5,1.53,2.38,2.63,1.9090909,1.2398347,0.64943725,0.4045683,0.31493068,0.7784363,0.4626988,0.15746538,0.34031942,1.7272727,1.354515,0.78419286,1.0,0.73854893,0.73854893,0.72727275,1.2128786,1.667708,0.58385104,0.11744636,1.1555619,3.2975206,0.7095078,1.1818181,0.62492603,0.90909094,1.3111095,1.4422206,0.58023465,0.31931016,0.5503121,0.36664376,0.068830095,0.18773018,1.2727273,0.74965554,0.58901507,2.4545455,2.189381,0.89197,-1.1818181,2.3284087,-1.9701921,0.31416136,0.083131306,2.3140495,0.41231057,4.6859503,1.1468185,0.625,0.23094688,0.2,0.6666667,0.38022813,0.6535948,0.42016807,2.70625,3.125,0.369515,1.1547344,0.32,0.866,0.34642032,0.6073903,0.5496459,0.460371,0.5151515,0.07181136,0.48542023,0.32,1.1547344,0.369515,1.0666667,3.3333333,0.34642032,0.98039216,10.93,1.0,2.551,-0.24977127,0.061299175,0.14638609,0.45745653,0.49433,1.8010089,0.58554643,4.411553,53.773468,1.5980613,-29.466448,2.075,1.225,1.6938776,0.5903614,4.411553,0.67,2.73,1.0,0.9717
3,SOUTH KOREA - K LEAGUE 1,2024-04-20,04:30,Pohang,Gimcheon Sangmu,1.91,3.4,3.75,2.03,1.8,1.91,1.83,2.2727273,0.9620914,0.4233202,0.4759159,0.31882033,0.669909,0.40833688,0.16186035,0.39638925,1.6363636,1.06794,0.65263003,0.8181818,0.83319557,1.0183501,0.8181818,0.7158189,0.8748898,0.48549038,0.0927009,1.060927,2.231405,0.78315604,0.74380165,0.9165151,1.4545455,1.4373989,0.98821175,0.550875,0.55864483,1.0141046,0.48043355,0.16664706,0.34686807,1.8181819,2.0368507,1.1202679,1.6363636,1.3666633,0.83518314,0.18181819,2.3284087,12.806249,0.46909192,0.11560174,1.983471,1.867113,1.785124,1.2527747,0.5235602,0.29411766,0.26666668,0.49261084,0.5464481,0.5555556,0.5235602,1.7801048,1.9633508,0.5617647,1.1029412,0.5093333,0.9066667,0.59705883,0.5382353,0.31865436,0.28060263,0.32508835,0.04895105,0.25230202,0.5093333,1.1029412,0.5617647,0.9408867,1.8472906,0.59705883,1.1277778,9.06,0.818,2.399,-0.16445915,0.038631346,0.21081677,0.4139073,0.3235389,0.9770875,0.33863944,2.3933659,36.68611,0.28284273,5.710593,1.8373473,1.3235602,1.3881856,0.72036475,2.3933659,0.35,1.49,1.0,0.8642
4,SOUTH KOREA - K LEAGUE 2,2024-04-20,04:30,Seongnam,Cheongju,2.15,3.2,3.2,2.2,1.91,1.8,1.65,1.3636364,1.2984415,0.95219046,0.48873016,0.28229135,0.5776017,0.4073629,0.12575981,0.3087169,1.3636364,0.7713892,0.56568545,1.5454545,1.1570839,0.7487013,-0.18181819,1.3360853,-7.3484693,0.42716864,0.094194084,0.8954025,2.107438,0.4991342,1.1239669,1.5909903,1.4545455,1.233151,0.84779125,0.41609687,0.29083696,0.6989646,0.4728778,0.09582354,0.20263913,1.0,0.73854893,0.73854893,1.1818181,1.4024771,1.1867114,-0.18181819,1.5266232,-8.396428,0.33453968,0.09914559,1.5454545,0.47788462,1.1818181,1.4024771,0.4651163,0.3125,0.3125,0.45454547,0.6060606,0.5235602,0.5555556,1.4883721,1.4883721,0.671875,1.0,0.671875,1.0,0.6875,0.515625,0.1979899,0.19626169,0.19626169,0.0,0.18518518,0.671875,1.0,0.671875,0.97727275,1.4545455,0.6875,1.1518325,8.55,-0.091,2.532,-0.12280702,0.0,0.25146198,0.374269,0.212708,0.6062178,0.22032966,1.4849242,27.699472,0.7778175,15.376251,1.7078488,1.4026163,1.2176166,0.8212766,1.4849242,0.0,1.05,1.0,0.6444
5,CHINA - SUPER LEAGUE,2024-04-20,04:30,Shandong Taishan,Cangzhou,1.5,4.75,6.0,1.57,1.75,2.0,2.35,2.090909,1.2398347,0.5929644,0.34999868,0.2916273,0.83322394,0.4721341,0.18164618,0.38473427,2.5454545,2.0610516,0.8096989,1.1818181,0.9359664,0.79197156,1.3636364,2.2672663,1.6626619,0.64766836,0.1460626,1.5965614,5.785124,0.90686274,1.1818181,0.9359664,0.72727275,1.1354542,1.5612495,0.43783826,0.5060952,1.1558952,0.5647586,0.107704975,0.19070975,0.90909094,0.9958592,1.0954452,2.909091,1.6762809,0.5762215,-2.0,2.2563043,-1.1281521,0.23211487,0.11179869,1.0743802,0.8426501,5.0247936,0.97047836,0.6666667,0.21052632,0.16666667,0.6369427,0.42553192,0.5714286,0.5,3.1666667,4.0,0.31578946,1.2631578,0.25,0.7916667,0.33052632,0.49473685,0.6497271,0.52,0.6,0.11627907,0.5031645,0.25,1.2631578,0.31578946,0.955414,3.821656,0.33052632,0.8971428,12.25,1.364,2.375,-0.26530612,0.10204082,0.12244898,0.48979592,0.56887186,2.3228934,0.6585174,5.6899033,58.392498,1.1030866,-21.305784,2.1666667,1.1666666,1.8571428,0.53846157,5.6899033,1.25,3.25,1.0,0.9934
6,INDONESIA - LIGA 1,2024-04-20,05:00,Persik Kediri,Persita,1.6,4.1,4.55,1.47,1.52,2.2,2.32,2.1818182,1.1134044,0.51031035,0.6632067,0.5130612,0.7736069,0.34754816,0.15891172,0.45723656,2.3636363,1.6109132,0.6815402,0.90909094,0.9958592,1.0954452,1.4545455,1.6160353,1.1110243,0.5207494,0.117956534,1.4421929,5.801653,0.656298,0.8264463,1.0954452,0.27272728,0.44536176,1.6329932,0.4320046,0.5571058,1.2895831,0.6222046,0.0672215,0.10803761,0.72727275,0.9620914,1.3228756,2.909091,1.3787047,0.4739297,-2.1818182,1.7486713,-0.80147433,0.23709448,0.071763225,0.9917355,0.7055337,6.3471074,0.6319063,0.625,0.24390244,0.21978022,0.6802721,0.43103448,0.65789473,0.45454547,2.5625,2.84375,0.3902439,1.1097561,0.35164836,0.9010989,0.35853657,0.56585366,0.5114389,0.4385965,0.4796748,0.05202312,0.47217235,0.35164836,1.1097561,0.3902439,1.0884354,3.0952382,0.35853657,0.96710527,10.25,1.909,1.559,-0.24390244,0.043902438,0.15609756,0.44390243,0.46515718,1.589287,0.55362386,3.8929424,51.34019,1.2020816,-23.025492,2.0947802,1.2843406,1.631016,0.6131148,3.8929424,0.45,2.5,1.0,0.9842
7,INDONESIA - LIGA 1,2024-04-20,05:00,Persib Bandung,Persebaya,1.55,4.1,4.9,1.53,1.62,2.05,2.18,2.0,1.1281521,0.56407607,0.3629709,0.30137303,0.8302954,0.4733806,0.0911995,0.19265577,2.0,1.5374123,0.76870614,0.8181818,0.83319557,1.0183501,1.1818181,1.8497263,1.5651531,0.6749448,0.070712686,1.3374724,2.7272727,1.1274357,0.5206612,1.3093073,0.72727275,0.86243933,1.1858541,0.26124716,0.25329107,0.9695457,0.63001966,0.09517329,0.15106401,0.54545456,0.4979296,0.91287094,1.5454545,1.304791,0.8442765,-1.0,1.4770979,-1.4770979,0.31504425,0.091874935,0.6446281,0.42132506,1.6859504,1.1960584,0.6451613,0.24390244,0.20408164,0.6535948,0.4587156,0.61728394,0.4878049,2.6451614,3.1612904,0.37804878,1.195122,0.31632653,0.8367347,0.37317073,0.53170735,0.5466946,0.45132744,0.51937985,0.08888889,0.45648313,0.31632653,1.195122,0.37804878,1.0130719,3.2026143,0.37317073,0.9444444,10.55,1.273,1.991,-0.24170616,0.07582939,0.14691943,0.46445498,0.4974949,1.7495238,0.57612723,4.2854404,51.89242,0.9192388,-18.004162,2.1395655,1.2574062,1.7015706,0.5876923,4.2854404,0.8,2.55,1.0,0.9807
8,ROMANIA - LIGA 2,2024-04-20,05:00,CSM Slatina,Viitorul Tg. Jiu,1.85,3.15,4.3,2.1,1.91,1.7,1.57,1.5454545,1.1570839,0.7487013,0.21271695,0.21763588,1.0231243,0.6513888,0.18698537,0.28705648,0.8181818,0.83319557,1.0183501,0.45454547,0.78202957,1.7204651,0.36363637,1.06794,2.936835,0.46138075,0.13627556,0.6397813,1.8818182,0.36225894,0.54545456,0.6516913,1.1818181,1.1922616,1.0088367,0.30214685,0.2555259,0.845701,0.6036339,0.06621533,0.10969452,0.90909094,0.8999541,0.98994946,1.9090909,1.781447,0.93313897,-1.0,2.3741026,-2.3741026,0.28404334,0.1166032,2.892562,0.28284273,1.3884298,2.4494898,0.5405405,0.31746033,0.23255815,0.47619048,0.6369427,0.5235602,0.5882353,1.7027028,2.3243244,0.5873016,1.3650794,0.43023255,0.73255813,0.6666667,0.4984127,0.3572929,0.26,0.398374,0.15436241,0.2,0.43023255,1.3650794,0.5873016,0.88095236,2.047619,0.6666667,1.0994765,9.3,0.364,2.349,-0.13978495,0.123655915,0.19892474,0.4623656,0.3954081,1.2257651,0.39255407,3.0024989,33.02387,0.7495332,14.842227,1.8541797,1.238215,1.4974619,0.6677966,3.0024989,1.15,1.3,1.0,0.8663
9,ROMANIA - LIGA 2,2024-04-20,05:00,Metaloglobus Bucharest,Unirea Dej,1.88,3.35,3.85,2.1,1.98,1.65,1.57,1.5454545,1.1570839,0.7487013,0.37133095,0.26493478,0.71347344,0.4783405,0.088073194,0.18412238,1.2727273,0.9620914,0.75592893,1.0,0.8528029,0.8528029,0.27272728,0.86243933,3.1622777,0.46410328,0.09634563,0.8684153,1.9090909,0.64139426,0.5,1.7056057,0.6363636,1.1499192,1.8070158,0.27651897,0.3286625,1.1885715,0.65075016,0.06530546,0.10035411,0.54545456,0.6555548,1.2018504,1.5454545,0.9875255,0.63898706,-1.0,1.3483998,-1.3483998,0.22553445,0.051351473,0.446281,0.8012336,2.9504132,0.5172753,0.5319149,0.29850745,0.25974026,0.47619048,0.6369427,0.5050505,0.6060606,1.781915,2.0478723,0.561194,1.1492537,0.48831168,0.8701299,0.6268657,0.46865672,0.33081272,0.28107074,0.34380454,0.06944445,0.2293578,0.48831168,1.1492537,0.561194,0.8952381,1.8333334,0.6268657,1.060606,9.08,0.909,2.307,-0.16189428,0.05506608,0.20704846,0.42400882,0.33833525,1.024028,0.34200767,2.508346,36.315887,0.7495332,14.842227,1.855485,1.3111356,1.4151739,0.70662695,2.508346,0.5,1.47,1.0,0.8629
10,ROMANIA - LIGA 2,2024-04-20,05:00,FC Arges,CSM Resita,1.8,3.3,4.4,2.07,1.93,1.7,1.6,1.9090909,1.2398347,0.64943725,0.32670546,0.45203465,1.3836153,0.63282126,0.26829252,0.4239626,1.3636364,1.4316378,1.0498677,0.6363636,0.7713892,1.212183,0.72727275,1.4200454,1.9525625,0.5799835,0.13750453,0.9718099,2.355372,0.82884294,0.75206614,0.65271395,0.6,0.9165151,1.5275252,0.4111084,0.46247023,1.124935,0.5872296,0.056212626,0.09572513,0.8,0.9797959,1.2247449,1.8,1.2489996,0.69388866,-1.0,1.6124516,-1.6124516,0.27969366,0.072407365,0.6545454,1.1975284,2.1272728,1.0568458,0.5555556,0.3030303,0.22727273,0.4830918,0.625,0.5181347,0.5882353,1.8333334,2.4444444,0.54545456,1.3333334,0.4090909,0.75,0.6272727,0.4848485,0.3877519,0.29411766,0.41935483,0.14285715,0.22905028,0.4090909,1.3333334,0.54545456,0.8695652,2.125604,0.6272727,1.0725389,9.5,1.309,2.156,-0.15789473,0.11578947,0.18947369,0.4631579,0.41214257,1.3051181,0.4143219,3.1968734,36.869896,0.66468036,13.224551,1.8939394,1.2373737,1.5306122,0.6533333,3.1968734,1.1,1.5,1.0,0.9312
