League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Chinese Super League,2024-03-08,08:35:00,Qingdao Jonoon,Changchun Yatai,1.97,2.48,1.78,1.01,1.01,1.03,1.03,1.01,1.01,13.0,1.05,1.67,1.22,1.67,1.49,1.11,5.5,1.35,1.82,1.34,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.01,1.01,1.03,0.5076142,0.56179774,0.4032258,0.67114097,0.5988024,0.7407407,0.5494506,0.9035533,1.2588832,1.1067415,1.3932585,0.79435486,0.7177419,0.83707863,0.93820226,0.13406427,0.050666668,0.11460674,0.16431925,0.08868501,0.79435486,1.3932585,1.1067415,1.3221476,1.6644295,0.83707863,1.1037037,6.23,0.030497592,0.11235955,0.31621188,0.39807382,0.17431073,0.36198527,0.21575816,0.8866792,-5.4268126,0.25455844,-5.1427646,0.8866792,0.7,0.19,1,1.0
Chinese Super League,2024-03-08,09:00:00,Shanghai Shenhua,Qingdao Youth Island,1.25,1.04,1.25,1.01,1.01,1.23,1.03,1.01,1.01,14.0,1.05,1.73,1.05,1.73,1.51,1.11,5.9,1.1,1.27,1.29,1.1,1.1,1.1,1.1,1.1,1.1,1.1,2.76,3.45,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.8,0.8,0.96153843,0.66225165,0.5780347,0.90909094,0.78740156,1.0,0.832,1.0,0.832,1.2019231,1.2019231,1.208,1.384,0.08918464,0.0,0.09170306,0.09170306,0.0942029,1.2019231,0.832,1.0,0.8278146,0.68874174,1.208,1.3727273,3.54,0.0,-0.059322033,0.35310733,0.2937853,0.102748774,0.12124356,0.15241094,0.29698485,0.0,0.31112698,-6.2772985,0.29698485,0.21,0.0,1,1.0
Azerbaijan Premier League,2024-03-08,12:00:00,Sabail,FK Sumqayit,1.04,1.04,1.01,1.01,1.01,1.01,1.01,1.08,1.01,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.01,1.01,1.48,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.01,1.01,1.03,0.96153843,0.990099,0.96153843,0.95238096,0.95238096,0.990099,0.990099,0.97115386,1.0,1.029703,1.029703,1.0,0.97115386,1.039604,1.039604,0.0138648385,0.014634146,0.0,0.014634146,0.019417476,1.0,1.029703,1.029703,0.9904762,0.9904762,1.039604,1.039604,3.09,0.009708738,0.009708738,0.33656958,0.33656958,0.016816027,0.017320508,0.01673479,0.042426407,-0.85937226,0.0,0.0,0.042426407,0.03,0.03,1,0.75
Serbian Super League,2024-03-08,12:30:00,FK Spartak,FK Novi Pazar,2.08,2.5,2.88,1.01,1.01,1.03,1.03,1.01,1.01,9.4,1.06,1.4,1.12,1.4,1.8,1.06,8.0,1.57,1.6,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.48076922,0.3472222,0.4,0.5555556,0.71428573,0.6369427,0.625,1.3846154,1.2019231,0.7222222,0.8680556,0.832,1.152,0.625,0.4861111,0.13416564,0.16129032,0.09170306,0.07063197,0.23076923,0.832,0.8680556,0.7222222,1.1555556,1.3888888,0.625,1.1464968,7.46,-0.107238606,-0.050938338,0.27882037,0.33512065,0.16092493,0.40016663,0.20473218,0.98020405,21.801409,0.56568545,11.309933,0.98020405,0.38,0.8,1,1.0
Croatian 1 HNL,2024-03-08,13:00:00,Varazdin,NK Istra,2.08,3.5,2.66,1.01,1.01,1.01,1.01,1.01,1.01,9.0,1.09,1.27,1.43,1.27,2.28,1.05,2.28,1.11,1.12,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,4.2,1.1,1.1,1.1,1.1,1.1,12.5,1.1,1.1,1.1,0.48076922,0.37593985,0.2857143,0.4385965,0.78740156,0.9009009,0.89285713,1.2788461,1.6826923,0.7819549,1.3157895,0.5942857,0.76,0.85714287,0.4774436,0.20930561,0.12236287,0.25448027,0.13636364,0.07692308,0.5942857,1.3157895,0.7819549,0.9122807,1.5350877,0.85714287,2.054054,8.24,-0.07038835,0.10194175,0.2524272,0.42475727,0.25993547,0.7139561,0.23874775,1.7488282,16.17216,1.4283557,26.793776,1.7488282,0.84,0.58,1,1.0
Bahraini Premier,2024-03-08,13:15:00,Al Najma (BRN),Al Riffa,1.04,1.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.05,1.01,1.05,1.01,1.05,1.01,1.04,1.01,1.01,1.01,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.01,1.01,1.03,0.96153843,0.990099,0.96153843,0.990099,0.95238096,0.990099,0.990099,0.97115386,1.0,1.029703,1.029703,1.0,0.97115386,1.0,1.039604,0.0138648385,0.014634146,0.0,0.014634146,0.0,1.0,1.029703,1.029703,1.029703,1.029703,1.0,1.0,3.09,0.009708738,0.009708738,0.33656958,0.33656958,0.016816027,0.017320508,0.016898056,0.042426407,-0.85937226,0.05656854,-1.1457628,0.042426407,0.03,0.03,1,0.75
Slovakian Super League,2024-03-08,13:30:00,Ruzomberok,Slovan Bratislava,1.11,1.27,3.65,2.48,1.16,1.23,2.22,1.01,1.01,1.66,1.01,1.66,1.01,1.66,1.52,1.08,1.52,1.63,1.57,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,4.9,1.1,1.1,1.1,1.1,1.1,14.0,1.1,1.1,1.1,0.9009009,0.2739726,0.78740156,0.65789473,0.60240966,0.61349696,0.6369427,3.2882884,1.1441442,0.3041096,0.3479452,0.87401575,2.8740158,0.41643837,0.45479453,0.41698965,0.53361344,0.067226894,0.48373982,0.41199225,0.87401575,0.3479452,0.3041096,0.7302632,0.8355263,0.41643837,0.9325153,6.03,-0.4212272,-0.3946932,0.1840796,0.2106136,0.70772785,1.4225329,0.62890154,3.48448,51.78305,0.1979899,-4.004173,3.48448,2.38,2.54,1,1.0
Bulgarian A League,2024-03-08,13:30:00,Lokomotiv Plovdiv,Etar,1.39,1.04,1.2,1.01,1.01,1.01,1.01,1.01,1.01,12.0,1.05,1.57,1.26,1.57,1.56,1.08,6.8,1.73,1.39,1.48,2.74,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,4.9,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.7194245,0.8333333,0.96153843,0.64102566,0.6369427,0.5780347,0.7194245,0.8633093,0.74820143,1.1583333,0.8666667,1.3365384,1.1538461,1.3,1.3083333,0.118005246,0.07335907,0.14403293,0.071428575,0.13043478,1.3365384,0.8666667,1.1583333,0.89102566,0.6666667,1.3,0.9017341,3.63,0.0523416,-0.044077136,0.38292012,0.28650138,0.14480509,0.17521416,0.17420784,0.42918527,-5.4268126,0.014142135,-0.28647652,0.42918527,0.16,0.19,1,1.0
Polish Ekstraklasa,2024-03-08,14:00:00,Piast Gliwice,Radomiak Radom,1.45,1.04,1.5,1.01,1.01,1.01,1.01,1.01,1.01,2.1,1.01,1.28,1.23,1.28,1.23,1.05,1.23,1.75,1.39,1.49,1.01,1.01,1.01,1.01,3.0,3.2,7.2,1.01,1.01,1.01,1.01,1.01,8.8,1.01,1.01,1.01,1.01,1.01,0.6896552,0.6666667,0.96153843,0.8130081,0.78125,0.5714286,0.7194245,1.0344827,0.7172414,0.96666664,0.6933333,1.3942307,1.4423077,0.82,0.85333335,0.17332543,0.016949153,0.16465864,0.18110237,0.0989011,1.3942307,0.6933333,0.96666664,1.1788617,0.8455285,0.82,0.70285714,3.99,-0.012531328,-0.11528822,0.36340854,0.26065162,0.18976586,0.2523886,0.16249306,0.61822325,1.4320962,0.07071068,-1.4320962,0.61822325,0.46,0.05,1,1.0
Turkish 1 Lig,2024-03-08,14:00:00,Boluspor,Giresunspor,1.23,1.14,3.9,2.54,1.12,1.22,1.01,1.01,1.01,17.0,1.04,1.69,1.17,1.68,1.44,1.12,1.44,2.0,1.27,1.48,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,7.8,1.01,1.01,1.01,1.01,0.8130081,0.25641027,0.877193,0.6944444,0.5952381,0.5,0.78740156,3.1707318,0.9268293,0.31538463,0.2923077,1.0789474,3.4210527,0.36923078,0.43076923,0.42958593,0.5204678,0.03797468,0.54761904,0.46067417,1.0789474,0.2923077,0.31538463,0.8541667,0.7916667,0.36923078,0.72,6.27,-0.4258373,-0.4401914,0.19617225,0.18181819,0.75031185,1.5681518,0.6853406,3.8411717,53.16445,0.33941126,-6.8427734,3.8411717,2.76,2.67,1,1.0
Turkish Super League,2024-03-08,14:00:00,Galatasaray,Rizespor,1.23,5.7,5.7,1.01,1.01,1.01,1.01,1.2,5.0,27.0,1.02,1.46,1.08,1.46,1.22,1.29,1.75,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.8130081,0.1754386,0.1754386,0.8196721,0.6849315,0.90909094,0.90909094,4.634146,4.634146,0.21578947,1.0,0.21578947,1.0,0.2140351,0.25614035,0.7746979,0.6450216,0.6450216,0.0,0.6473988,0.21578947,1.0,0.21578947,1.0081967,4.672131,0.2140351,1.1090909,12.63,-0.35391924,0.0,0.09738717,0.4513064,0.6130061,2.5807557,0.7461793,6.3215346,65.89496,0.33941126,-6.8427734,6.3215346,0.0,4.47,1,1.0
Danish 1st Division,2024-03-08,14:30:00,HB Koge,Hillerod Fodbold,1.09,1.58,1.2,1.01,1.01,1.01,1.01,1.01,1.01,16.5,1.04,1.9,1.18,1.9,1.37,1.16,4.7,1.1,1.1,1.25,2.82,2.96,2.9,2.94,3.4,3.5,6.0,1.03,3.6,5.9,1.03,1.03,1.03,1.03,1.03,1.01,1.01,1.03,0.9174312,0.8333333,0.6329114,0.729927,0.5263158,0.90909094,0.90909094,1.1009175,1.4495413,0.90833336,1.3166667,0.6898734,0.75949365,1.1416667,1.5833334,0.15020515,0.048034936,0.1835206,0.13669065,0.06614786,0.6898734,1.3166667,0.90833336,0.79562044,1.1532847,1.1416667,1.2454545,3.87,-0.028423773,0.09819122,0.28165373,0.40826872,0.1993017,0.2570992,0.16312794,0.6297619,3.148096,0.7495332,-14.842227,0.6297619,0.38,0.11,1,1.0
Serbian Super League,2024-03-08,14:30:00,Mladost Lucani,Cukaricki,1.08,1.07,1.21,1.01,1.01,1.03,1.03,1.01,1.01,10.0,1.05,1.45,1.05,1.45,1.65,1.07,7.0,1.1,1.1,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.9259259,0.8264463,0.93457943,0.6060606,0.6896552,0.90909094,0.90909094,1.1203704,0.9907407,0.892562,0.88429755,1.0093458,1.1308411,1.3636364,1.1983471,0.054778244,0.05676856,0.004651163,0.06140351,0.15384616,1.0093458,0.88429755,0.892562,0.6545454,0.6484848,1.3636364,1.5,3.36,-0.038690478,-0.041666668,0.32142857,0.3184524,0.06973437,0.0781025,0.21761675,0.19131127,3.718994,0.28284273,5.710593,0.19131127,0.14,0.13,1,1.0
Danish 1st Division,2024-03-08,14:30:00,Hobro,B93 Copenhagen,1.81,3.75,2.94,1.01,1.01,1.01,1.01,1.01,1.01,9.8,1.07,3.05,1.27,1.65,1.76,1.08,7.8,1.53,1.57,1.45,2.7,1.03,1.03,2.82,2.92,4.3,1.03,2.8,3.85,4.9,1.03,4.2,7.2,1.03,1.03,1.01,1.01,1.03,0.5524862,0.34013605,0.26666668,0.5681818,0.6060606,0.6535948,0.6369427,1.6243094,2.0718231,0.61564624,1.2755102,0.48266667,0.784,0.5986394,0.56122446,0.31361464,0.23789474,0.34892085,0.12107623,0.25106382,0.48266667,1.2755102,0.61564624,1.0284091,2.1306818,0.5986394,1.1503268,8.5,-0.13294117,0.09529412,0.21294117,0.44117647,0.3439019,0.9743887,0.37414038,2.3867552,29.466448,0.15556349,3.148096,2.3867552,0.81,1.13,1,1.0
Serbian Super League,2024-03-08,14:30:00,Vojvodina,Vozdovac,1.36,1.1,3.2,1.01,1.01,1.01,1.01,1.01,1.01,12.0,1.05,1.77,1.05,1.77,1.47,1.08,6.4,1.1,1.1,1.48,2.74,1.03,1.03,2.72,2.98,1.03,1.03,3.45,3.65,7.8,1.03,3.95,3.95,1.03,1.03,1.01,1.01,1.03,0.7352941,0.3125,0.90909094,0.6802721,0.56497175,0.90909094,0.90909094,2.3529413,0.8088235,0.425,0.34375,1.2363636,2.909091,0.459375,0.553125,0.38407242,0.40350878,0.10569106,0.4883721,0.3704497,1.2363636,0.34375,0.425,0.92517006,0.7482993,0.459375,1.3363637,5.66,-0.32508835,-0.37102473,0.24028268,0.1943463,0.60677665,1.1447853,0.5372505,2.8041399,42.614056,0.42426407,-8.530766,2.8041399,2.1,1.84,1,1.0
German Bundesliga 2,2024-03-08,14:30:00,Braunschweig,Hansa Rostock,1.81,4.4,3.85,1.01,1.01,1.03,1.03,1.04,1.01,12.0,1.06,4.0,1.26,2.08,1.81,1.14,5.9,1.76,2.1,2.96,14.5,3.35,3.45,7.0,6.8,14.0,3.4,7.6,7.8,14.5,3.4,10.0,12.5,25.0,3.45,5.8,3.45,3.05,0.5524862,0.25974026,0.22727273,0.5524862,0.48076922,0.5681818,0.47619048,2.1270719,2.4309392,0.47012988,1.1428572,0.41136363,0.875,0.47012988,0.5402597,0.4220964,0.36042404,0.41706926,0.06666667,0.36042404,0.41136363,1.1428572,0.47012988,1.0,2.4309392,0.47012988,1.0284091,10.06,-0.2027833,0.05467197,0.17992048,0.43737575,0.40692747,1.3645635,0.45671278,3.342484,45.567265,0.38183767,-7.688448,3.342484,0.55,2.04,1,1.0
German 3 Liga,2024-03-08,15:00:00,Dynamo Dresden,1860 Munich,1.3,1.05,2.52,3.15,1.33,1.01,1.01,1.01,1.01,11.0,1.05,1.73,1.2,1.73,1.47,1.08,5.0,1.1,1.1,1.41,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.7692308,0.3968254,0.95238096,0.6802721,0.5780347,0.90909094,0.90909094,1.9384615,0.8076923,0.515873,0.41666666,1.2380953,2.4,0.5833333,0.68650794,0.32733998,0.31937173,0.10638298,0.4117647,0.2631579,1.2380953,0.41666666,0.515873,0.88435376,0.71428573,0.5833333,1.3363637,4.87,-0.25051335,-0.30184805,0.26694044,0.21560575,0.48451692,0.78653246,0.4080512,1.9266032,31.38319,0.36769554,-7.4069123,1.9266032,1.47,1.22,1,1.0
Danish 1st Division,2024-03-08,15:00:00,FC Helsingor,Kolding IF,1.09,1.04,1.2,1.01,1.01,1.03,1.03,1.01,1.01,12.5,1.06,1.28,1.21,1.28,1.22,1.1,1.22,1.1,1.1,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.9174312,0.8333333,0.96153843,0.8196721,0.78125,0.90909094,0.90909094,1.1009175,0.95412844,0.90833336,0.8666667,1.0480769,1.1538461,1.0166667,1.0666667,0.05882253,0.048034936,0.02347418,0.071428575,0.008264462,1.0480769,0.8666667,0.90833336,0.89344263,0.852459,1.0166667,1.1090909,3.33,-0.033033032,-0.04804805,0.32732734,0.3123123,0.07374192,0.08185353,0.076091796,0.20049937,3.148096,0.084852815,-1.718358,0.20049937,0.16,0.11,1,1.0
French National,2024-03-08,15:30:00,Martigues,Rouen,1.71,1.16,1.32,2.36,1.6,1.03,1.03,1.01,1.01,1.28,1.1,1.28,1.1,1.28,1.11,1.02,5.0,1.1,1.11,1.45,1.03,1.03,3.1,1.03,1.03,1.03,7.6,1.03,1.03,1.03,9.8,4.1,4.3,5.6,17.5,1.01,1.01,1.03,0.5847953,0.75757575,0.86206895,0.9009009,0.78125,0.90909094,0.9009009,0.7719298,0.67836255,1.2954545,0.8787879,1.4741379,1.137931,0.84090906,0.969697,0.15559743,0.12871288,0.19163764,0.06451613,0.086419754,1.4741379,0.8787879,1.2954545,1.5405406,1.045045,0.84090906,1.0090909,4.19,0.09307876,-0.03818616,0.40811455,0.27684963,0.20255487,0.28290164,0.20516644,0.6929647,-11.034209,0.2404163,-4.858463,0.6929647,0.16,0.39,1,1.0
French National,2024-03-08,15:30:00,Versailles 78 FC,Nancy,1.27,1.36,1.87,2.84,1.44,1.03,1.03,1.01,1.01,1.28,1.04,1.28,1.04,1.28,1.04,1.01,5.0,1.1,1.1,1.49,1.01,1.01,1.01,1.01,1.01,1.01,8.8,1.01,1.01,1.01,1.01,1.01,6.8,1.01,8.8,1.01,1.01,1.01,0.78740156,0.53475934,0.7352941,0.96153843,0.78125,0.90909094,0.90909094,1.472441,1.0708661,0.6791444,0.72727275,0.9338235,1.375,0.5561497,0.684492,0.15880668,0.1910828,0.03422053,0.15789473,0.28522336,0.9338235,0.72727275,0.6791444,1.2211539,1.3076923,0.5561497,0.94545454,4.5,-0.13333334,-0.11333334,0.2822222,0.30222222,0.21571586,0.3235738,0.2529138,0.7925907,16.699244,0.33941126,-6.8427734,0.7925907,0.51,0.6,1,1.0
French National,2024-03-08,15:30:00,Grand Ouest Association Lyonnaise,Avranches,1.77,1.94,1.45,2.88,1.42,1.03,1.03,1.01,1.01,1.28,1.04,1.28,1.04,1.28,2.0,1.01,5.0,1.1,1.1,1.47,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,4.9,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.56497175,0.6896552,0.5154639,0.5,0.78125,0.90909094,0.90909094,0.81920904,1.0960453,1.2206897,1.337931,0.91237116,0.7474227,1.3793104,0.8827586,0.1242098,0.099378884,0.045822103,0.14454277,0.1594203,0.91237116,1.337931,1.2206897,0.885,0.97,1.3793104,1.8181819,5.16,0.062015504,0.09496124,0.34302327,0.375969,0.14464948,0.2487971,0.13782777,0.60942596,-9.090277,1.0182338,19.798876,0.60942596,0.49,0.32,1,1.0
French National,2024-03-08,15:30:00,Red Star,Chateauroux,1.61,1.76,1.2,2.96,1.37,1.03,1.03,1.01,1.01,1.28,1.02,1.28,1.02,1.28,1.03,1.08,5.0,1.1,1.1,1.44,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.621118,0.8333333,0.5681818,0.9708738,0.78125,0.90909094,0.90909094,0.7453416,1.0931677,1.3416667,1.4666667,0.91477275,0.6818182,0.85833335,1.0666667,0.16993651,0.14590748,0.044510387,0.1891892,0.076233186,0.91477275,1.4666667,1.3416667,1.5631068,1.7087379,0.85833335,0.93636364,4.57,0.08971553,0.12253829,0.3522976,0.38512036,0.19029652,0.28988504,0.24418405,0.71007043,-11.585126,0.35355338,-7.125016,0.71007043,0.56,0.41,1,1.0
Hungarian NB I,2024-03-08,16:00:00,Puskas Akademia,Ujpest,1.57,4.3,3.75,3.05,1.35,1.01,1.01,1.1,8.0,1.27,1.02,1.27,1.02,1.27,1.03,1.01,1.1,1.1,1.1,1.49,1.03,2.84,3.9,2.8,1.03,1.03,4.8,1.03,1.03,1.03,12.5,1.03,1.03,14.5,9.0,1.01,1.01,1.03,0.6369427,0.26666668,0.23255815,0.9708738,0.78740156,0.90909094,0.90909094,2.388535,2.7388535,0.41866666,1.1466666,0.36511627,0.872093,0.27466667,0.33866668,0.48351878,0.40977442,0.46507666,0.06832298,0.5690377,0.36511627,1.1466666,0.41866666,1.5242718,4.1747575,0.27466667,0.93636364,9.62,-0.22661123,0.057172555,0.16320166,0.44698545,0.45025757,1.443826,0.60260624,3.5366368,47.46576,0.33941126,-6.8427734,3.5366368,0.55,2.18,1,1.0
Dutch Eerste Divisie,2024-03-08,16:00:00,Willem II,FC Eindhoven,1.12,1.2,1.25,1.01,1.01,1.03,1.03,1.01,1.01,13.5,1.04,1.28,1.17,1.28,1.18,1.15,1.18,1.79,1.76,1.47,1.03,1.03,4.3,1.03,3.6,1.03,4.4,3.3,1.03,1.03,8.0,1.03,1.03,1.03,7.4,1.01,1.01,1.03,0.89285713,0.8,0.8333333,0.84745765,0.78125,0.5586592,0.5681818,1.1160715,1.0714285,0.896,0.96,0.93333334,1.0416666,0.944,1.024,0.04561189,0.05485232,0.03448276,0.020408163,0.028806584,0.93333334,0.96,0.896,0.9491525,1.0169492,0.944,0.6592179,3.57,-0.036414567,-0.014005602,0.3137255,0.33613446,0.055104524,0.065574385,0.045283552,0.16062379,3.718994,0.14142136,-2.8624053,0.16062379,0.05,0.13,1,1.0
Dutch Eerste Divisie,2024-03-08,16:00:00,VVV Venlo,Emmen,1.05,1.06,1.25,1.01,1.01,1.03,1.03,1.01,1.01,12.0,1.05,4.2,1.08,1.27,1.65,1.14,3.15,1.1,1.1,1.48,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,3.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.95238096,0.8,0.9433962,0.6060606,0.78740156,0.90909094,0.90909094,1.1904762,1.0095239,0.84,0.848,0.990566,1.1792452,1.32,1.016,0.07769015,0.08695652,0.0047393367,0.08225108,0.13793103,0.990566,0.848,0.84,0.6363636,0.6424242,1.32,1.5,3.36,-0.05952381,-0.05654762,0.3125,0.31547618,0.10061989,0.11269428,0.22396834,0.27604347,5.710593,0.53740114,10.757967,0.27604347,0.19,0.2,1,1.0
Dutch Eerste Divisie,2024-03-08,16:00:00,Jong Ajax Amsterdam,NAC Breda,2.58,1.74,3.05,1.96,1.01,1.03,1.03,1.01,1.01,2.66,1.03,1.28,1.12,1.28,1.47,1.28,3.45,1.1,2.46,1.47,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,4.4,1.1,1.1,1.1,1.1,1.1,11.0,1.1,1.1,1.1,0.3875969,0.32786885,0.57471263,0.6802721,0.78125,0.90909094,0.40650406,1.1821705,0.6744186,0.84590167,0.5704918,1.4827586,1.7528735,0.4819672,0.41967213,0.24450463,0.08348135,0.19444445,0.27348644,0.34955752,1.4827586,0.5704918,0.84590167,1.755102,1.1836735,0.4819672,1.3363637,7.37,-0.06377205,-0.17774762,0.35006785,0.23609227,0.2701431,0.6636515,0.331585,1.6256076,13.224551,0.26870057,5.4268126,1.6256076,1.31,0.47,1,1.0
Dutch Eredivisie,2024-03-08,16:00:00,Go Ahead Eagles,PSV,9.0,1.34,6.2,1.01,1.01,1.01,1.01,1.04,1.01,26.0,1.02,1.29,1.08,1.29,1.08,1.29,1.1,1.1,1.1,1.42,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.01,1.01,1.03,0.11111111,0.16129032,0.74626863,0.9259259,0.7751938,0.90909094,0.90909094,0.6888889,0.14888889,1.451613,0.21612903,6.716418,4.626866,0.17419355,0.20806451,0.8490997,0.18421052,0.74081236,0.64456236,0.7032967,6.716418,0.21612903,1.451613,8.333333,1.2407408,0.17419355,0.9818182,16.54,0.16928658,-0.29383314,0.54413545,0.08101572,0.7030033,3.8758912,0.87713027,9.493956,-54.462322,0.29698485,-5.994093,9.493956,4.86,2.8,1,1.0
Dutch Eerste Divisie,2024-03-08,16:00:00,Jong AZ Alkmaar,Jong PSV Eindhoven,1.06,1.13,1.26,1.01,1.01,1.03,1.03,1.01,1.01,10.0,1.03,1.27,1.13,1.27,1.14,1.23,1.14,1.1,1.1,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,3.8,1.1,1.1,1.1,1.1,1.1,10.0,1.1,1.1,1.1,0.9433962,0.7936508,0.88495576,0.877193,0.78740156,0.90909094,0.90909094,1.1886792,1.0660378,0.84126985,0.8968254,0.9380531,1.1150442,0.9047619,1.0079365,0.07050579,0.0862069,0.03196347,0.054393306,0.05,0.9380531,0.8968254,0.84126985,0.9298246,0.99122804,0.9047619,1.0363636,3.45,-0.057971016,-0.03768116,0.3072464,0.32753623,0.08825123,0.10148892,0.07234515,0.24859606,5.710593,0.18384777,-3.718994,0.24859606,0.13,0.2,1,1.0
Dutch Eerste Divisie,2024-03-08,16:00:00,Cambuur Leeuwarden,De Graafschap,1.53,2.54,3.05,1.01,1.01,1.03,1.03,1.01,1.01,4.5,1.03,1.28,1.13,1.28,1.14,1.27,1.14,1.1,1.1,1.48,2.62,2.88,3.45,2.4,3.45,1.03,4.2,2.68,2.94,1.03,17.0,3.9,1.03,1.03,19.0,1.01,1.01,1.03,0.6535948,0.32786885,0.39370078,0.877193,0.78125,0.90909094,0.90909094,1.993464,1.6601307,0.50163937,0.83278686,0.6023622,1.2007874,0.3737705,0.41967213,0.3067794,0.33187774,0.24815725,0.09123435,0.45584726,0.6023622,0.83278686,0.50163937,1.3421053,2.2280703,0.3737705,1.0363636,7.12,-0.21348314,-0.07162921,0.21488763,0.35674158,0.32594863,0.7735847,0.42747793,1.8948878,37.234833,0.1979899,-4.004173,1.8948878,0.51,1.52,1,1.0
Italian Serie B,2024-03-08,16:30:00,Parma,Brescia,1.33,3.6,1.25,1.01,1.01,1.03,1.03,1.01,1.01,9.2,1.07,1.76,1.28,1.76,1.29,1.08,1.29,1.1,1.1,1.47,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,3.7,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.7518797,0.8,0.2777778,0.7751938,0.5681818,0.90909094,0.90909094,0.9398496,2.7067668,1.064,2.88,0.36944443,0.3472222,1.032,1.408,0.38639382,0.031007752,0.46044624,0.48453608,0.015748031,0.36944443,2.88,1.064,1.0310078,2.7906976,1.032,1.1727272,6.18,0.012944984,0.3802589,0.21521036,0.5825243,0.6477082,1.3342788,0.6187211,3.2683022,-2.29061,0.66468036,-13.224551,3.2683022,2.35,0.08,1,1.0
