Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,07/10/2023,01:30,SOUTH KOREA - K LEAGUE 2,Gimcheon Sangmu,Bucheon FC 1995,1.7,3.8,4.75,1.98,1.91,1.8,1.06,1.4,1.3,7.0,1.1
23,07/10/2023,04:00,HONG KONG - PREMIER LEAGUE,Tai Po,Resources Capital,1.47,4.2,5.7,1.53,1.65,2.0,1.01,1.25,1.19,3.55,1.21
24,07/10/2023,04:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Ansan Greeners,1.62,3.8,5.25,1.7,1.73,2.0,1.04,1.33,1.22,5.0,1.17
25,07/10/2023,05:00,ROMANIA - LIGA 2,Chindia Targoviste,Progresul Spartac,1.25,5.4,10.5,1.57,2.1,1.65,1.03,1.31,1.19,4.0,1.21
26,07/10/2023,08:00,FINLAND - YKKONEN,Jaro,KaPa,1.36,5.0,6.5,1.4,1.62,2.2,1.02,1.22,1.11,3.25,1.33
27,07/10/2023,08:00,FINLAND - YKKONEN,KPV Kokkola,JJK Jyvaskyla,1.62,4.0,4.33,1.48,1.5,2.5,1.02,1.25,1.13,3.5,1.29
28,07/10/2023,09:00,INDONESIA - LIGA 1,Persija Jakarta,Barito Putera,1.6,4.0,4.55,1.65,1.7,1.91,1.01,1.32,1.21,4.9,1.13
29,07/10/2023,10:00,NETHERLANDS - TWEEDE DIVISIE,Kozakken Boys,Lisse,1.52,4.35,5.0,1.52,1.62,2.02,1.01,1.25,1.15,3.5,1.21
30,07/10/2023,10:00,NORWAY - OBOS-LIGAEN,Sogndal,Moss,1.62,4.0,5.5,1.57,1.62,2.2,1.03,1.29,1.17,4.0,1.22
31,07/10/2023,10:00,SWEDEN - SUPERETTAN,Vasteras SK,Jonkoping,1.36,5.0,8.0,1.48,1.75,2.0,1.02,1.25,1.14,3.75,1.25
32,07/10/2023,11:00,SCOTLAND - PREMIERSHIP,Celtic,Kilmarnock,1.18,7.5,13.0,1.44,2.0,1.75,1.02,1.22,1.14,3.75,1.29
33,07/10/2023,11:00,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,Leuven,1.62,4.33,4.75,1.48,1.53,2.38,1.02,1.25,1.14,3.75,1.25
34,07/10/2023,11:00,AZERBAIJAN - PREMIER LEAGUE,Sabah Baku,Araz,1.55,3.7,5.6,2.07,2.15,1.55,1.04,1.45,1.37,7.6,1.04
35,07/10/2023,11:00,ICELAND - BESTA DEILD KARLA,Vestmannaeyjar,Keflavik,1.29,5.6,8.0,1.34,1.65,2.12,1.02,1.22,1.1,2.77,1.39
36,07/10/2023,11:00,ENGLAND - PREMIER LEAGUE,Fulham,Sheffield Utd,1.6,3.8,6.0,2.0,1.95,1.8,1.06,1.4,1.3,6.5,1.11
37,07/10/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Coleraine,Glenavon,1.5,4.25,5.6,1.65,1.75,1.98,1.04,1.33,1.21,4.15,1.19
21,07/10/2023,11:00,ENGLAND - LEAGUE ONE,Portsmouth,Port Vale,1.67,4.0,5.0,1.75,1.8,1.95,1.04,1.33,1.25,5.5,1.14
38,07/10/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Cliftonville,Dungannon,1.25,5.7,9.5,1.5,1.98,1.75,1.03,1.27,1.16,3.5,1.26
