League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Mexican Liga MX,2024-02-17,00:00:00,Mazatlan FC,Guadalajara,3.8,2.12,3.6,3.2,1.43,1.46,3.0,1.11,8.6,12.5,1.07,3.9,1.33,1.95,1.99,1.13,7.6,1.81,2.1,12.0,9.0,11.5,23.0,13.0,7.4,9.8,20.0,24.0,14.0,16.5,32.0,48.0,40.0,44.0,70.0,36.0,14.5,16.5,0.2631579,0.2777778,0.4716981,0.5025126,0.51282054,0.5524862,0.47619048,0.94736844,0.55789477,1.0555556,0.5888889,1.7924528,1.6981132,0.55277777,0.5416667,0.2815878,0.027027028,0.2837838,0.25874126,0.28801432,1.7924528,0.5888889,1.0555556,1.9095477,1.0653267,0.55277777,1.0994475,9.52,0.021008404,-0.15546219,0.39915967,0.22268908,0.2891843,0.91767824,0.33178827,2.2478435,-5.710593,0.05656854,1.1457628,2.2478435,1.48,0.2,1,1.0
Australian A-League Men,2024-02-17,04:00:00,Sydney FC,Adelaide United,1.66,5.1,4.7,5.2,1.2,1.96,1.9,1.3,3.9,34.0,1.02,11.0,1.09,3.7,1.33,1.46,2.46,1.44,3.05,38.0,38.0,48.0,80.0,18.5,12.0,20.0,42.0,15.0,10.0,14.0,36.0,18.0,13.0,18.0,32.0,3.95,11.5,21.0,0.60240966,0.21276596,0.19607843,0.7518797,0.27027026,0.6944444,0.32786885,2.8313253,3.0722892,0.3531915,1.0851064,0.3254902,0.92156863,0.2829787,0.78723407,0.55694234,0.4779874,0.5088757,0.040816326,0.5588723,0.3254902,1.0851064,0.3531915,1.2481203,3.8345864,0.2829787,0.9236111,11.46,-0.2652705,0.034904014,0.14485165,0.4450262,0.49248067,1.8812761,0.61837167,4.6081667,56.659294,3.3516862,-49.83959,4.6081667,0.4,3.04,1,1.0
Australian A-League Men,2024-02-17,05:45:00,Melbourne City,Melbourne Victory,3.2,2.24,4.0,3.6,1.32,1.64,2.44,1.18,5.7,19.0,1.05,5.2,1.21,2.46,1.65,1.18,2.64,1.61,2.54,18.5,12.5,15.0,26.0,16.5,8.6,10.5,19.0,24.0,13.0,14.0,26.0,42.0,29.0,32.0,42.0,20.0,11.0,130.0,0.3125,0.25,0.44642857,0.6060606,0.40650406,0.621118,0.39370078,1.25,0.7,0.8,0.56,1.4285715,1.7857143,0.4125,0.615,0.24364425,0.11111111,0.1764706,0.2820513,0.4159292,1.4285715,0.56,0.8,1.939394,1.3575758,0.4125,1.0248448,9.44,-0.084745765,-0.18644068,0.33898306,0.23728813,0.28004596,0.8812113,0.37443438,2.158518,21.801409,1.1455129,-22.047947,2.158518,1.76,0.8,1,1.0
Turkish Super League,2024-02-17,07:30:00,Antalyaspor,Istanbulspor,1.5,7.2,4.9,3.45,1.36,1.52,2.66,1.14,7.0,16.0,1.05,4.5,1.24,2.26,1.76,1.16,5.5,1.97,1.93,17.0,22.0,50.0,14.0,8.4,10.0,25.0,65.0,8.2,9.0,21.0,14.0,11.5,14.0,30.0,15.0,6.6,12.5,14.0,0.6666667,0.20408164,0.1388889,0.5681818,0.44247788,0.5076142,0.5181347,3.2666667,4.8,0.30612245,1.4693878,0.20833333,0.6805556,0.35918367,0.4612245,0.6981016,0.53125,0.6551724,0.19008264,0.47147146,0.20833333,1.4693878,0.30612245,0.85227275,4.090909,0.35918367,0.893401,13.6,-0.25,0.16911764,0.11029412,0.5294118,0.63256663,2.8676355,0.7086524,7.024244,59.534454,0.70710677,-14.036243,7.024244,2.3,3.4,1,1.0
Portuguese Segunda Liga,2024-02-17,08:00:00,Mafra,Tondela,2.5,3.2,3.15,2.64,1.44,1.34,3.25,1.07,9.2,7.6,1.09,2.84,1.4,1.67,2.18,1.07,9.0,1.87,1.98,7.6,8.0,15.0,5.0,8.2,6.4,10.5,5.4,11.0,9.2,15.0,4.9,5.3,5.2,4.8,5.0,4.5,5.2,5.1,0.4,0.31746033,0.3125,0.4587156,0.5988024,0.53475934,0.5050505,1.26,1.28,0.7936508,1.0158731,0.78125,0.984375,0.6920635,0.53015876,0.1168876,0.11504425,0.12280702,0.007874016,0.18198875,0.78125,1.0158731,0.7936508,1.146789,1.4678899,0.6920635,1.1657754,8.85,-0.073446326,0.0056497175,0.28248587,0.36158192,0.13237712,0.3905125,0.18128437,0.9565563,18.004162,0.7212489,14.305552,0.9565563,0.05,0.65,1,1.0
German Bundesliga 2,2024-02-17,09:00:00,Paderborn,Holstein Kiel,2.4,3.0,3.8,3.7,1.31,1.56,2.42,1.15,5.8,13.5,1.04,2.42,1.17,2.42,1.61,1.22,4.3,1.56,2.58,18.5,15.5,20.0,38.0,13.5,8.6,12.0,24.0,16.5,10.5,13.0,29.0,29.0,20.0,25.0,42.0,11.0,15.0,12.0,0.41666666,0.2631579,0.33333334,0.621118,0.41322315,0.64102566,0.3875969,1.5833334,1.25,0.6315789,0.7894737,0.8,1.2666667,0.4236842,0.63684213,0.18579449,0.22580644,0.11111111,0.11764706,0.40480593,0.8,0.7894737,0.6315789,1.4906832,1.8633541,0.4236842,1.0320513,9.2,-0.1521739,-0.08695652,0.26086956,0.32608697,0.22903594,0.7023769,0.34302157,1.7204651,34.99202,1.1455129,-22.047947,1.7204651,0.8,1.4,1,1.0
Romanian Liga I,2024-02-17,09:00:00,FC Voluntari,UTA Arad,2.48,3.3,3.05,2.34,1.55,1.34,3.05,1.08,9.2,2.86,1.08,2.86,1.44,1.62,2.42,1.05,9.6,1.98,1.89,8.0,9.4,4.4,4.6,7.6,6.4,4.1,4.5,12.5,10.5,4.3,4.6,4.4,4.3,4.5,4.7,4.3,4.5,4.8,0.4032258,0.32786885,0.3030303,0.41322315,0.61728394,0.5050505,0.52910054,1.2298387,1.3306452,0.81311476,1.0819672,0.75151515,0.92424244,0.7934426,0.53114754,0.123590015,0.10307414,0.14186852,0.03937008,0.115173675,0.75151515,1.0819672,0.81311476,1.0247934,1.3636364,0.7934426,1.2222222,8.83,-0.064552665,0.028312571,0.2808607,0.37372592,0.1427897,0.42027768,0.15343572,1.0294659,15.907552,1.1313709,21.801409,1.0294659,0.25,0.57,1,1.0
Azerbaijan Premier League,2024-02-17,09:00:00,FC Sabah,Kapaz Ganja,1.34,2.04,2.04,2.78,1.39,1.02,1.01,1.08,1.01,1.27,1.04,1.27,1.04,1.27,1.04,1.02,1.04,1.1,1.1,1.45,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.74626863,0.49019608,0.49019608,0.96153843,0.78740156,0.90909094,0.90909094,1.5223881,1.5223881,0.65686274,1.0,0.65686274,1.0,0.50980395,0.622549,0.20973507,0.20710059,0.20710059,0.0,0.32467532,0.65686274,1.0,0.65686274,1.2884616,1.9615384,0.50980395,0.94545454,5.42,-0.12915128,0.0,0.24723247,0.37638375,0.2236966,0.40414518,0.31318867,0.98994946,19.290047,0.32526913,-6.5601964,0.98994946,0.0,0.7,1,1.0
Hungarian NB I,2024-02-17,09:00:00,Kecskemeti,Ujpest,2.2,3.35,3.55,2.96,1.4,1.4,2.82,1.1,7.6,3.6,1.06,3.55,1.29,1.85,1.86,1.11,3.2,1.71,2.06,5.9,11.5,20.0,25.0,8.8,7.4,12.0,30.0,12.5,10.0,15.5,8.4,26.0,20.0,30.0,9.0,12.0,23.0,9.0,0.45454547,0.28169015,0.29850745,0.53763443,0.5405405,0.5847953,0.4854369,1.6136364,1.5227273,0.6197183,0.943662,0.6567164,1.0597014,0.52394366,0.52112675,0.22563379,0.2347826,0.2072072,0.028985508,0.3123845,0.6567164,0.943662,0.6197183,1.1827956,1.8010752,0.52394366,1.0877193,9.1,-0.14835165,-0.021978023,0.24175824,0.36813188,0.24019223,0.7285831,0.30492842,1.7846569,34.01935,0.014142135,0.28647652,1.7846569,0.2,1.35,1,1.0
Bulgarian A League,2024-02-17,09:30:00,Slavia Sofia,Beroe Stara Za,1.83,5.2,3.5,2.22,1.48,1.3,3.25,1.06,10.5,2.76,1.09,2.76,1.51,1.59,2.48,1.05,2.48,2.24,1.71,7.0,10.0,5.2,5.6,5.0,6.2,17.0,5.6,7.2,8.2,20.0,5.6,15.0,18.0,5.4,5.7,4.6,5.6,5.8,0.5464481,0.2857143,0.1923077,0.4032258,0.6289308,0.44642857,0.5847953,1.9125683,2.84153,0.5228571,1.4857143,0.35192308,0.6730769,0.70857143,0.4542857,0.43884167,0.31332082,0.4793741,0.1954023,0.17056856,0.35192308,1.4857143,0.5228571,0.73790324,2.096774,0.70857143,1.1071428,10.53,-0.15859449,0.1614435,0.17378917,0.49382716,0.48006332,1.6850222,0.45166624,4.1274447,39.86188,1.2586501,23.989063,4.1274447,1.7,1.67,1,1.0
German 3 Liga,2024-02-17,10:00:00,Lubeck,Preussen Munster,3.5,2.12,3.85,1.01,1.01,1.02,1.01,1.12,1.01,4.3,1.05,4.3,1.26,2.16,1.77,1.16,2.96,1.71,2.32,13.5,9.4,11.5,19.5,13.0,7.4,9.0,17.0,21.0,12.5,14.0,6.4,6.8,6.4,6.6,7.0,6.4,4.8,7.4,0.2857143,0.25974026,0.4716981,0.56497175,0.46296296,0.5847953,0.43103448,1.1,0.60571426,0.90909094,0.55064934,1.6509434,1.8160378,0.45974025,0.561039,0.27840436,0.04761905,0.2455516,0.28978226,0.37010676,1.6509434,0.55064934,0.90909094,1.9774011,1.1977401,0.45974025,1.0350877,9.47,-0.036958817,-0.18268216,0.36958817,0.22386484,0.2897603,0.9146766,0.3626519,2.240491,9.926246,0.5515433,-11.034209,2.240491,1.73,0.35,1,1.0
German 3 Liga,2024-02-17,10:00:00,Duisburg,Viktoria Koln,2.14,3.4,3.85,3.0,1.29,1.54,2.32,1.14,5.8,4.4,1.05,4.4,1.25,2.2,1.75,1.16,2.88,1.69,2.32,15.0,8.2,23.0,13.0,10.5,8.2,13.5,32.0,13.0,10.0,14.5,12.0,23.0,16.5,11.0,13.5,9.8,21.0,6.0,0.46728972,0.25974026,0.29411766,0.5714286,0.45454547,0.591716,0.43103448,1.7990655,1.588785,0.5558441,0.8831169,0.62941176,1.132353,0.45454547,0.5714286,0.26684025,0.2854758,0.22743683,0.062068965,0.375,0.62941176,0.8831169,0.5558441,1.2228571,1.9428571,0.45454547,1.0355029,9.39,-0.18210863,-0.047923323,0.22790202,0.36208734,0.283194,0.8863972,0.3590485,2.1712208,40.53044,0.6363961,-12.680384,2.1712208,0.45,1.71,1,1.0
German 3 Liga,2024-02-17,10:00:00,SV Sandhausen,Jahn Regensburg,2.56,2.78,3.5,3.05,1.42,1.46,2.74,1.11,7.4,3.75,1.06,3.75,1.29,1.94,1.85,1.12,3.15,1.73,2.2,5.3,10.5,16.5,6.2,10.5,7.4,11.0,5.9,5.3,11.0,5.3,6.2,6.0,5.8,6.0,6.6,5.5,5.6,7.0,0.390625,0.2857143,0.35971224,0.5405405,0.5154639,0.5780347,0.45454547,1.3671875,1.0859375,0.73142856,0.7942857,0.92086333,1.2589928,0.5285714,0.5542857,0.12745634,0.15511551,0.041198503,0.11464968,0.3084112,0.92086333,0.7942857,0.73142856,1.3837838,1.5027027,0.5285714,1.0693642,8.84,-0.10633484,-0.08144797,0.28959277,0.31447965,0.16685425,0.49166384,0.25428516,1.2043256,25.173525,0.12727922,-2.576572,1.2043256,0.72,0.94,1,1.0
