,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-02-25,14:45:00,EUROPE - CHAMPIONS LEAGUE,Atalanta,Dortmund,2.22,3.3,4.0,16.0,1.254212
2,2026-02-25,16:30:00,EGYPT - PREMIER LEAGUE,Petrojet,Al Ittihad,2.54,3.5,2.92,10.0,1.2542702
3,2026-02-25,16:30:00,EGYPT - PREMIER LEAGUE,Al Masry,Modern Sport FC,2.4,3.8,2.92,11.0,1.2542716
4,2026-02-25,16:30:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,Future FC,1.63,7.4,3.6,18.0,1.2542703
5,2026-02-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Braintree,Aldershot,4.2,1.85,4.2,12.5,1.254332
6,2026-02-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Woking,Solihull Moors,2.42,3.0,3.45,13.5,1.2543333
7,2026-02-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Yeovil,Sutton,2.56,2.9,3.45,13.5,1.2543294
8,2026-02-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Eastleigh,Truro City,2.16,3.3,3.6,23.0,1.2543297
9,2026-02-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Gateshead,Morecambe,2.48,2.86,3.65,27.0,1.2543294
10,2026-02-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Hartlepool,Carlisle,0.0,0.0,0.0,13.0,1.2544945
11,2026-02-25,17:00:00,EUROPE - CHAMPIONS LEAGUE,PSG,Monaco,1.29,11.0,7.2,60.0,1.2542121
12,2026-02-25,17:00:00,EUROPE - CHAMPIONS LEAGUE,Real Madrid,Benfica,1.69,5.1,4.6,23.0,1.2542124
13,2026-02-25,17:00:00,EUROPE - CHAMPIONS LEAGUE,Juventus,Galatasaray,1.51,6.4,5.3,30.0,1.2542123
14,2026-02-25,18:00:00,BRAZIL - SERIE A,Botafogo FR,Vitoria,1.04,1.04,1.03,1000.0,1.2536752
15,2026-02-25,18:00:00,BRAZIL - SERIE A,Flamengo RJ,Mirassol,1.04,1.04,1.01,1000.0,1.2536751
16,2026-02-25,18:00:00,BRAZIL - SERIE A,Bahia,Chapecoense-SC,1.04,1.04,1.01,1000.0,1.2536751
17,2026-02-25,18:30:00,PARAGUAY - PRIMERA DIVISION,Ameliano,Cerro Porteno,4.3,2.02,3.35,7.6,1.254353
18,2026-02-25,19:00:00,BRAZIL - SERIE A,Remo,Internacional,3.4,2.38,3.45,11.0,1.2536753
19,2026-02-25,19:00:00,BRAZIL - SERIE A,Red Bull Bragantino,Athletico-PR,2.1,4.1,3.4,12.5,1.253675
20,2026-02-25,19:30:00,BRAZIL - SERIE A,Coritiba,Sao Paulo,3.1,2.6,3.25,8.6,1.2536746
21,2026-02-25,20:30:00,PARAGUAY - PRIMERA DIVISION,Olimpia Asuncion,Libertad Asuncion,2.48,3.45,3.1,11.0,1.2544088
22,2026-02-25,21:30:00,BRAZIL - SERIE A,Palmeiras,Fluminense,1.82,5.0,3.8,16.5,1.2536745
23,2026-02-25,21:30:00,BRAZIL - SERIE A,Gremio,Atletico-MG,2.26,3.6,3.4,12.5,1.2536749
