,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,12/05/2024,02:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk Motors,Suwon FC,1.67,4.0,4.75,1.73,2.08,1.73,2.0,H,D,D
2,AI_LAY_AWAY_RETORNOS,12/05/2024,04:30,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Seongnam FC,1.95,3.4,3.6,1.95,1.85,1.8,1.91,D,H,A
3,AI_LAY_AWAY_RETORNOS,12/05/2024,04:30,SOUTH KOREA - K LEAGUE 1,Pohang Steelers,Jeju Utd,1.75,3.6,4.5,1.98,1.88,1.83,1.83,H,D,D
4,AI_LAY_AWAY_RETORNOS,12/05/2024,04:30,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Gimcheon Sangmu,1.7,3.75,4.75,1.88,1.98,1.83,1.83,H,D,D
5,AI_LAY_AWAY_RETORNOS,12/05/2024,04:30,SOUTH KOREA - K LEAGUE 2,FC Anyang,Gimpo Citizen,1.8,3.4,4.2,2.1,1.7,2.0,1.73,D,H,A
6,AI_LAY_AWAY_RETORNOS,12/05/2024,07:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Jeonnam Dragons,2.2,3.2,3.1,2.1,1.7,1.83,1.83,D,H,A
7,AI_LAY_AWAY_RETORNOS,12/05/2024,08:00,SWEDEN - SUPERETTAN,Gefle,Skovde Aik,1.91,3.6,3.8,2.03,1.83,1.8,1.95,H,A,H
8,AI_LAY_AWAY_RETORNOS,12/05/2024,09:00,SWEDEN - ALLSVENSKAN,Hacken,Kalmar FF,1.5,4.33,6.0,1.53,2.4,1.67,2.1,H,A,D
9,AI_LAY_AWAY_RETORNOS,12/05/2024,09:00,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Qingdao West Coast,2.0,3.4,3.75,1.9,1.95,1.75,2.0,D,H,H
10,AI_LAY_AWAY_RETORNOS,12/05/2024,10:00,SWEDEN - SUPERETTAN,IK Brage,Ostersunds FK,1.91,3.5,4.0,2.05,1.75,1.91,1.91,H,A,H
11,AI_LAY_AWAY_RETORNOS,12/05/2024,10:00,SWEDEN - SUPERETTAN,Helsingborgs,Sandviken,1.95,3.5,3.75,1.93,1.93,1.75,2.0,H,A,H
12,AI_LAY_AWAY_RETORNOS,12/05/2024,11:00,SCOTLAND - PREMIERSHIP,Hibernian,Aberdeen,2.0,3.5,3.6,1.8,2.05,1.67,2.1,H,D,A
13,AI_LAY_AWAY_RETORNOS,12/05/2024,11:00,BULGARIA - PARVA LIGA,Beroe Stara Za,Pirin Blagoevgrad,1.85,3.3,4.33,2.15,1.67,2.0,1.73,D,A,H
14,AI_LAY_AWAY_RETORNOS,12/05/2024,11:15,SPAIN - LALIGA2,Oviedo,Zaragoza,1.7,3.4,5.5,2.5,1.5,2.38,1.53,A,A,H
15,AI_LAY_AWAY_RETORNOS,12/05/2024,11:30,PORTUGAL - LIGA PORTUGAL,Gil Vicente,Farense,2.0,3.5,3.6,1.83,2.03,1.7,2.05,D,A,H
16,AI_LAY_AWAY_RETORNOS,12/05/2024,11:30,SWEDEN - ALLSVENSKAN,Djurgardens,Elfsborg,1.91,3.6,3.8,1.88,1.98,1.75,2.0,H,A,D
