,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,n3uO2omL,22/08/2023,08:00,MONGOLIA - PREMIER LEAGUE,Khoromkhon,Khaan Khuns-Erchim,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,W0EuwPvl,22/08/2023,15:00,LIECHTENSTEIN - LIECHTENSTEIN CUP,Triesen B,Triesenberg,1/8-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,xvFyv5Ps,22/08/2023,15:00,LIECHTENSTEIN - LIECHTENSTEIN CUP,Schaan,Eschen,1/8-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AiDqxqff,22/08/2023,15:00,LIECHTENSTEIN - LIECHTENSTEIN CUP,Eschen B,Triesen,1/8-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ChqsLzFL,22/08/2023,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Corinthians (Bra),Estudiantes L.P. (Arg),PLAY OFFS ,2.1,3.1,3.8,1.57,2.25,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,2.08,1.73,1.28,3.55,6.0,8.0,17.0,41.0,5.5,6.0,15.0,41.0,8.5,10.0,21.0,51.0,19.0,21.0,41.0,81.0,201.0
