,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A
1,EGYPT - PREMIER LEAGUE,2024-06-03,14:00,Pyramids,Pharco,1.45,3.85,7.0
2,ARGENTINA - COPA DE LA LIGA PROFESIONAL,2024-06-03,17:00,Argentinos Jrs,Gimnasia L.P.,1.909999966621399,3.400000095367432,4.199999809265137
3,ARGENTINA - COPA DE LA LIGA PROFESIONAL,2024-06-03,19:15,Estudiantes L.P.,Platense,1.730000019073486,3.400000095367432,5.75
4,ARGENTINA - COPA DE LA LIGA PROFESIONAL,2024-06-03,19:15,Union de Santa Fe,Boca Juniors,3.6,3.0,2.25
5,ARGENTINA - COPA DE LA LIGA PROFESIONAL,2024-06-03,21:30,River Plate,Ind. Rivadavia,1.29,5.0,13.0
6,ARGENTINA - COPA DE LA LIGA PROFESIONAL,2024-06-03,21:30,Atl. Tucuman,Banfield,2.25,3.0,3.6
