Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,AUSTRALIA - A-LEAGUE,12/11/2023,01:00,Melbourne City,Macarthur FC,1.53,4.33,6.0
2,SOUTH KOREA - K LEAGUE 1,12/11/2023,04:30,Ulsan Hyundai,Pohang,2.1,3.4,3.4
3,HONG KONG - PREMIER LEAGUE,12/11/2023,05:30,Hong Kong FC,Resources Capital,1.6,4.25,4.35
4,SPAIN - PRIMERA RFEF,12/11/2023,08:00,Sanluqueno,Linares,1.7,3.3,4.75
5,RUSSIA - PREMIER LEAGUE,12/11/2023,08:00,Pari NN,Baltika,2.56,3.19,3.22
6,NETHERLANDS - EREDIVISIE,12/11/2023,08:15,PSV,Zwolle,1.1,11.0,21.0
7,ROMANIA - LIGA 1,12/11/2023,08:30,FC Botosani,FC Voluntari,2.38,3.2,2.8
8,SERBIA - PRVA LIGA,12/11/2023,09:00,OFK Beograd,Sloboda,1.4,4.0,6.8
9,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,12/11/2023,09:00,Zvijezda 09,GOSK Gabela,2.35,3.45,2.7
10,ALBANIA - SUPERLIGA,12/11/2023,09:30,KF Tirana,Kukesi,1.7,3.4,4.35
11,ITALY - SERIE C,12/11/2023,10:00,Torres,Ancona,1.65,3.55,5.3
12,NETHERLANDS - TWEEDE DIVISIE,12/11/2023,10:00,ADO 20 Heemskerk,Lisse,1.6,4.0,4.75
13,NORWAY - OBOS-LIGAEN,12/11/2023,10:30,Sogndal,Mjondalen,1.4,5.0,7.5
14,BULGARIA - PARVA LIGA,12/11/2023,10:30,Levski Sofia,Botev Plovdiv,1.5,4.33,6.5
15,CAMEROON - ELITE ONE,12/11/2023,11:00,Gazelle,Fortuna Mfou,1.72,3.15,4.8
16,SLOVENIA - PRVA LIGA,12/11/2023,11:00,Maribor,Celje,2.32,3.25,2.9
17,CAMEROON - ELITE ONE,12/11/2023,11:00,Bamboutos FC,Canon Yaounde,2.27,2.87,3.1
18,SWEDEN - ALLSVENSKAN,12/11/2023,11:00,Brommapojkarna,Hacken,2.15,4.33,2.8
19,POLAND - EKSTRAKLASA,12/11/2023,11:00,Pogon Szczecin,Rakow,2.45,3.4,2.75
20,SPAIN - PRIMERA RFEF,12/11/2023,12:00,Celta Vigo B,Unionistas,2.0,3.25,3.3
21,GHANA - PREMIER LEAGUE,12/11/2023,12:00,Nations FC,Heart of Lions,1.55,3.3,6.0
22,GHANA - PREMIER LEAGUE,12/11/2023,12:00,Dreams,Great Olympics,1.78,3.1,4.5
23,NIGERIA - NPFL,12/11/2023,12:00,Lobi Stars,Sporting Lagos,1.42,3.65,9.0
24,NIGERIA - NPFL,12/11/2023,12:00,Sunshine Stars,Enugu Rangers,1.57,3.55,5.9
25,GHANA - PREMIER LEAGUE,12/11/2023,12:00,Bechem United,Bofoakwa Tano,1.47,3.4,7.2
26,BELGIUM - CHALLENGER PRO LEAGUE,12/11/2023,12:00,Beveren,Lommel SK,1.85,3.8,3.4
27,NIGERIA - NPFL,12/11/2023,12:00,Niger Tornadoes,Bendel,1.72,3.15,5.3
28,GHANA - PREMIER LEAGUE,12/11/2023,12:00,Medeama,Berekum Chelsea,1.39,3.8,7.7
29,SERBIA - SUPER LIGA,12/11/2023,12:30,Javor,Sp. Subotica,2.32,3.25,2.95
30,SWITZERLAND - SUPER LEAGUE,12/11/2023,12:30,Servette,Basel,1.7,4.2,4.33
31,PORTUGAL - LIGA PORTUGAL,12/11/2023,12:30,Gil Vicente,Rio Ave,2.0,3.6,3.6
32,RUSSIA - PREMIER LEAGUE,12/11/2023,13:00,Sochi,Rubin Kazan,2.31,3.41,3.45
33,SENEGAL - LIGUE 1,12/11/2023,13:30,Teungueth,Linguere,2.35,2.62,3.3
34,SENEGAL - LIGUE 1,12/11/2023,13:30,Mbour,Ouakam,2.07,2.72,3.85
35,ANDORRA - PRIMERA DIVISIÓ,12/11/2023,14:30,Atletic Escaldes,Esperanca,1.12,6.6,16.0
36,ECUADOR - LIGA PRO,12/11/2023,14:30,EL Nacional,Gualaceo,1.44,4.5,6.5
37,MOROCCO - BOTOLA PRO,12/11/2023,16:30,Hassania Agadir,IR Tanger,2.5,2.9,2.7
38,ITALY - SERIE C,12/11/2023,16:45,Cesena,Vis Pesaro,1.27,4.85,11.25
39,ARGENTINA - COPA DE LA LIGA PROFESIONAL,12/11/2023,16:45,Boca Juniors,Newells Old Boys,1.85,3.1,4.5
40,SPAIN - LALIGA2,12/11/2023,17:00,Eibar,Albacete,1.83,3.3,4.75
41,JAMAICA - PREMIER LEAGUE,12/11/2023,17:00,Treasure Beach,Lime Hall Academy,2.07,3.2,3.4
42,CHILE - PRIMERA DIVISION,12/11/2023,17:30,Colo Colo,Union La Calera,1.55,4.0,6.5
43,VENEZUELA - LIGA FUTVE,12/11/2023,18:00,Puerto Cabello,Portuguesa,1.95,3.3,3.65
44,BRAZIL - SERIE A,12/11/2023,18:30,Atletico-MG,Goias,1.44,4.0,7.5
45,BRAZIL - SERIE A,12/11/2023,18:30,Cuiaba,Fortaleza,2.55,2.9,3.0
46,BRAZIL - SERIE A,12/11/2023,18:30,Vasco,America MG,1.4,4.0,7.5
47,BOLIVIA - DIVISION PROFESIONAL,12/11/2023,18:30,Tomayapo,Nacional Potosi,2.15,3.5,2.9
48,COSTA RICA - PRIMERA DIVISION,12/11/2023,19:00,Saprissa,Zeledon,1.17,7.0,13.0
49,NICARAGUA - LIGA PRIMERA,12/11/2023,19:00,Managua FC,Matagalpa,1.39,4.86,7.34
50,COLOMBIA - PRIMERA A,12/11/2023,19:00,Atl. Nacional,Millonarios,2.1,3.2,3.25
51,URUGUAY - PRIMERA DIVISION,12/11/2023,19:00,Wanderers,Boston River,2.45,3.2,2.8
52,BOLIVIA - DIVISION PROFESIONAL,12/11/2023,20:30,Oriente Petrolero,Aurora,1.85,3.3,3.75
53,USA - MLS,12/11/2023,21:00,Columbus Crew,Atlanta Utd,1.62,4.2,4.5
