,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-10-02,07:00:00,JAPAN - J1 LEAGUE,Cerezo Osaka,Gamba Osaka,2.82,2.76,3.35,11.0,1.2336793
2,2024-10-02,10:00:00,ITALY - SERIE D,GS Arconatese,SSD Pro Sesto,2.6,1.24,3.05,980.0,1.2338488
3,2024-10-02,10:00:00,ITALY - SERIE D,Portogruaro,APDC Chions,1.62,3.1,2.8,980.0,1.2338489
4,2024-10-02,10:00:00,ITALY - SERIE D,Ciserano-Bergamo,ACD Campodarsego,2.18,1.68,2.8,980.0,1.2338502
5,2024-10-02,10:00:00,ITALY - SERIE D,Real Calepina,ASD Brian Lignano,1.43,2.1,2.8,980.0,1.2338498
6,2024-10-02,10:00:00,ITALY - SERIE D,ACSD Saluzzo,Asd Cairese,2.18,2.18,2.84,980.0,1.2338488
7,2024-10-02,10:00:00,ITALY - SERIE D,Derthona,Bra,2.8,1.29,2.8,980.0,1.2338483
8,2024-10-02,10:00:00,ITALY - SERIE D,ASD Fanfulla,AC Vigasio ASD,1.56,2.0,2.58,980.0,1.2338486
9,2024-10-02,10:00:00,ITALY - SERIE D,Cjarlins Muzane,Caravaggio,1.54,4.2,3.0,980.0,1.2338485
10,2024-10-02,10:00:00,ITALY - SERIE D,USD Casatese,AC Crema 1908,1.53,2.66,2.76,980.0,1.23385
11,2024-10-02,10:00:00,ITALY - SERIE D,Asd Borgaro 1965,ASD Imperia,1.82,2.22,2.92,980.0,1.2338487
12,2024-10-02,10:00:00,ITALY - SERIE D,US Lavis ASD,Montecchio Maggiore,2.44,1.53,2.42,980.0,1.23385
13,2024-10-02,10:00:00,ITALY - SERIE D,Este,Brusaporto,2.02,2.14,2.68,980.0,1.2338492
14,2024-10-02,13:00:00,POLAND - DIVISION 1,Odra Opole,Pruszkow,2.44,3.05,3.25,13.5,1.2337041
15,2024-10-02,13:45:00,EUROPE - CHAMPIONS LEAGUE,Shakhtar Donetsk,Atalanta,5.5,1.74,4.0,9.6,1.233176
16,2024-10-02,13:45:00,EUROPE - CHAMPIONS LEAGUE,Girona,Feyenoord,2.0,4.0,3.9,18.5,1.2331748
17,2024-10-02,14:00:00,SERBIA - SUPER LIGA,Vojvodina,IMT Novi Beograd,1.51,6.6,4.4,980.0,1.2338331
18,2024-10-02,14:00:00,NORWAY - OBOS-LIGAEN,Levanger,Stabaek,2.54,2.52,4.2,23.0,1.2337036
19,2024-10-02,14:00:00,NORWAY - OBOS-LIGAEN,Valerenga,Mjondalen,1.24,14.0,6.6,85.0,1.2337037
20,2024-10-02,14:00:00,NORWAY - OBOS-LIGAEN,Raufoss,Sandnes,1.41,8.2,5.5,980.0,1.2337537
21,2024-10-02,14:00:00,NORWAY - OBOS-LIGAEN,Lyn,Egersund,1.8,3.8,4.5,980.0,1.2337536
22,2024-10-02,14:00:00,SERBIA - PRVA LIGA,Javor,Smederevo,1.39,3.1,3.0,980.0,1.2338417
23,2024-10-02,15:45:00,ENGLAND - CHAMPIONSHIP,Preston,Watford,2.62,2.9,3.55,12.0,1.2335722
24,2024-10-02,15:45:00,ENGLAND - CHAMPIONSHIP,Stoke,Portsmouth,1.93,4.4,3.85,16.5,1.2335721
25,2024-10-02,15:45:00,ENGLAND - CHAMPIONSHIP,Sheffield Utd,Swansea,1.74,5.3,4.1,19.0,1.2335181
26,2024-10-02,16:00:00,EUROPE - CHAMPIONS LEAGUE,Aston Villa,Bayern Munich,4.7,1.77,4.4,14.5,1.2331746
27,2024-10-02,16:00:00,EUROPE - CHAMPIONS LEAGUE,RB Leipzig,Juventus,2.62,3.05,3.35,10.5,1.2331749
28,2024-10-02,16:00:00,EUROPE - CHAMPIONS LEAGUE,D. Zagreb,Monaco,5.6,1.63,4.6,13.0,1.233175
29,2024-10-02,16:00:00,EUROPE - CHAMPIONS LEAGUE,Liverpool,Bologna,1.19,20.0,8.6,65.0,1.2331752
30,2024-10-02,16:00:00,EUROPE - CHAMPIONS LEAGUE,Lille,Real Madrid,5.6,1.69,4.2,10.5,1.2331755
31,2024-10-02,16:00:00,ENGLAND - CHAMPIONSHIP,Bristol City,Sheffield Wed,2.14,3.75,3.65,13.5,1.2335724
32,2024-10-02,16:00:00,EUROPE - CHAMPIONS LEAGUE,Benfica,Atl. Madrid,2.72,2.86,3.45,12.5,1.2331753
