,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,19/02/2024,10:30,INDIA - I-LEAGUE,Aizawl,Sreenidi Deccan,3.9,3.8,1.75,1.65,1.62,2.02,1.01,1.3,1.21,4.69,1.13
2,19/02/2024,13:00,BAHRAIN - PREMIER LEAGUE,Al Khalidiyah,Al-Muharraq,1.91,3.5,3.7,1.78,1.65,2.1,1.05,1.38,1.26,4.8,1.15
3,19/02/2024,13:00,SERBIA - SUPER LIGA,Vozdovac,Napredak,2.12,3.3,3.25,2.07,1.88,1.82,1.08,1.47,1.37,6.3,1.09
4,19/02/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Maastricht,Jong PSV,1.91,4.0,3.5,1.44,1.44,2.63,1.02,1.25,1.13,3.5,1.29
5,20/02/2024,16:30,ENGLAND - PREMIER LEAGUE,Manchester City,Brentford,1.2,6.5,15.0,1.4,1.95,1.8,1.02,1.22,1.13,3.4,1.33
6,20/02/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Portadown,Newington,1.47,4.45,5.3,1.38,1.5,2.27,1.02,1.19,1.14,2.9,1.31
7,20/02/2024,16:45,ENGLAND - LEAGUE ONE,Oxford Utd,Northampton,1.75,3.8,4.5,1.85,1.8,1.95,1.04,1.36,1.25,6.0,1.13
8,20/02/2024,16:45,ENGLAND - LEAGUE TWO,AFC Wimbledon,Crawley,1.65,4.0,5.25,1.67,1.73,2.0,1.04,1.3,1.2,5.0,1.17
9,19/02/2024,16:45,ITALY - SERIE C,Sorrento,Virtus Francavilla,2.18,2.95,3.55,2.4,2.05,1.7,1.11,1.6,1.47,7.4,1.06
10,19/02/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Royal Pari,1.44,4.2,6.0,1.8,2.0,1.73,1.05,1.36,1.25,6.0,1.13
