League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Romanian Liga I,2024-04-23,11:00:00,FC Voluntari,FC U Craiova 1948,2.36,3.15,3.3,2.66,1.48,1.36,3.0,1.08,8.0,10.0,1.07,3.2,1.36,1.76,2.06,1.1,3.6,1.8,1.95,10.0,10.0,19.0,5.1,8.2,6.8,12.0,4.9,11.5,9.4,15.5,5.1,5.3,5.1,5.0,5.3,4.5,4.9,5.7,0.42372882,0.3030303,0.31746033,0.4854369,0.5681818,0.5555556,0.51282054,1.398305,1.3347458,0.7151515,0.95454544,0.74920636,1.0476191,0.6242424,0.53333336,0.15462272,0.16607773,0.14337568,0.023255814,0.23134328,0.74920636,0.95454544,0.7151515,1.1456311,1.5291262,0.6242424,1.1444445,8.81,-0.10669693,-0.017026106,0.2678774,0.35754824,0.1719665,0.5050083,0.22145204,1.2370125,25.173525,0.42426407,8.530766,1.2370125,0.15,0.94,1,1.0
Bahraini Premier,2024-04-23,13:00:00,Sitra,Al Hidd,1.74,1.86,2.94,1.1,1.01,1.03,1.03,1.01,1.26,1.27,1.05,1.27,1.05,1.27,1.05,1.05,1.16,1.12,1.12,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,9.6,1.55,1.55,1.1,0.57471263,0.34013605,0.53763443,0.95238096,0.78740156,0.89285713,0.89285713,1.6896552,1.0689656,0.59183675,0.63265306,0.9354839,1.5806452,0.35714287,0.4319728,0.2126562,0.25641027,0.033333335,0.225,0.47368422,0.9354839,0.63265306,0.59183675,1.6571429,1.7714286,0.35714287,0.9375,6.54,-0.18348624,-0.16513762,0.26605505,0.28440368,0.303169,0.66090846,0.41175073,1.6188885,30.963757,0.31112698,-6.2772985,1.6188885,1.08,1.2,1,1.0
Bahraini Premier,2024-04-23,13:00:00,East Riffa,Al Riffa,1.96,1.18,3.3,1.1,1.01,1.03,1.03,1.01,1.26,1.27,1.05,1.27,1.05,1.27,1.05,1.05,1.21,1.12,1.12,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.01,1.01,1.1,0.5102041,0.3030303,0.84745765,0.95238096,0.78740156,0.89285713,0.89285713,1.6836735,0.6020408,0.5939394,0.35757574,1.661017,2.79661,0.3181818,0.38484848,0.40531227,0.25475284,0.24840765,0.4732143,0.51724136,1.661017,0.35757574,0.5939394,1.8666667,1.1238096,0.3181818,0.9375,6.44,-0.20807454,-0.32919255,0.3043478,0.18322982,0.49949822,1.0722562,0.5516868,2.6264806,33.822086,0.31112698,-6.2772985,2.6264806,2.12,1.34,1,1.0
Romanian Liga I,2024-04-23,13:30:00,Botosani,Dinamo Bucharest,2.42,3.1,3.15,2.5,1.52,1.32,3.25,1.07,8.6,8.0,1.08,2.9,1.42,1.68,2.16,1.07,9.0,1.88,1.84,8.2,9.6,17.0,5.4,8.0,6.6,11.5,5.8,12.5,10.5,16.5,5.4,28.0,5.5,5.3,5.7,4.9,5.2,5.7,0.41322315,0.31746033,0.32258064,0.46296296,0.5952381,0.5319149,0.54347825,1.3016529,1.2809918,0.768254,0.984127,0.78064513,1.016129,0.6857143,0.53333336,0.1252844,0.13105924,0.123188406,0.008,0.18644068,0.78064513,0.984127,0.768254,1.1203704,1.4351852,0.6857143,1.1489362,8.67,-0.084198385,-0.0057670125,0.27912343,0.3575548,0.1411069,0.40779898,0.18247695,0.9988994,20.052082,0.6788225,13.495733,0.9988994,0.05,0.73,1,1.0
Austrian Bundesliga,2024-04-23,13:30:00,WSG Wattens,Austria Vienna,3.75,2.06,3.5,3.0,1.41,1.4,2.8,1.09,7.8,11.0,1.07,3.6,1.31,1.87,1.94,1.11,6.2,1.81,2.1,11.5,8.0,10.5,18.0,13.0,7.2,9.6,16.0,5.9,13.0,13.5,5.9,6.2,6.0,6.2,26.0,6.0,4.8,6.6,0.26666668,0.2857143,0.4854369,0.5154639,0.53475934,0.5524862,0.47619048,0.93333334,0.54933333,1.0714285,0.5885714,1.8203883,1.6990291,0.5542857,0.5342857,0.28602055,0.03448276,0.2908778,0.2589928,0.2867647,1.8203883,0.5885714,1.0714285,1.9329897,1.0618557,0.5542857,1.0718232,9.31,0.026852846,-0.1546724,0.4027927,0.22126746,0.29392865,0.9121586,0.336,2.2343233,-7.125016,0.09899495,2.004534,2.2343233,1.44,0.25,1,1.0
Austrian Bundesliga,2024-04-23,13:30:00,SC Austria Lustenau,Wolfsberger AC,3.95,2.02,3.5,2.94,1.45,1.42,3.05,1.09,8.0,9.2,1.08,3.35,1.34,1.8,2.0,1.1,7.6,1.87,2.0,11.0,7.8,10.5,21.0,12.5,7.2,9.6,20.0,9.6,15.0,17.5,9.2,10.5,9.8,10.0,11.5,9.8,6.8,11.5,0.25316456,0.2857143,0.4950495,0.5,0.5555556,0.53475934,0.5,0.886076,0.5113924,1.1285714,0.57714283,1.9554455,1.7326733,0.5714286,0.51428574,0.31099027,0.060402684,0.32328308,0.26811594,0.27272728,1.9554455,0.57714283,1.1285714,1.975,1.01,0.5714286,1.0695187,9.47,0.04751848,-0.156283,0.41710666,0.21330518,0.31988457,1.009769,0.35120746,2.4734187,-12.680384,0.28284273,5.710593,2.4734187,1.48,0.45,1,1.0
Egyptian Premier,2024-04-23,14:00:00,Pharco FC,Al-Masry,4.2,2.06,3.1,2.46,1.58,1.3,3.75,1.06,11.0,2.72,1.07,2.72,1.46,1.56,2.42,1.06,9.6,2.08,1.8,7.8,6.4,10.0,6.0,10.5,6.4,10.0,6.2,6.2,5.6,5.9,6.8,7.2,7.0,7.2,7.4,7.2,6.0,7.6,0.23809524,0.32258064,0.4854369,0.41322315,0.64102566,0.48076922,0.5555556,0.7380952,0.4904762,1.3548387,0.66451615,2.038835,1.5048543,0.78064513,0.5032258,0.29438272,0.15068494,0.34185302,0.2015504,0.123188406,2.038835,0.66451615,1.3548387,1.7355372,0.8512397,0.78064513,1.1634616,9.36,0.11752137,-0.11111111,0.44871795,0.22008547,0.34299365,1.0701401,0.31961223,2.6212974,-28.810793,1.2162237,23.267704,2.6212974,1.04,1.1,1,1.0
Austrian Bundesliga,2024-04-23,15:30:00,FC Blau Weiss Linz,SCR Altach,2.86,2.86,3.05,2.28,1.57,1.29,3.9,1.06,12.0,2.54,1.1,2.54,1.52,1.51,2.56,1.05,1.2,2.12,1.79,7.4,7.8,15.5,10.0,7.8,6.4,12.5,28.0,15.5,12.5,20.0,10.5,10.0,9.8,10.5,11.5,10.0,10.0,12.0,0.34965035,0.32786885,0.34965035,0.390625,0.66225165,0.4716981,0.5586592,1.0664335,1.0,0.9377049,0.9377049,1.0,1.0664335,0.83934426,0.49508196,0.029988904,0.0321489,0.0,0.0321489,0.08734403,1.0,0.9377049,0.9377049,1.1171875,1.1171875,0.83934426,1.2075472,8.77,-0.021664767,-0.021664767,0.32611173,0.32611173,0.037524477,0.10969655,0.07150796,0.26870057,5.4268126,1.4849242,27.699472,0.26870057,0.19,0.19,1,1.0
Belgian First Division A,2024-04-23,15:30:00,Westerlo,Oud-Heverlee Leuven,2.48,2.82,3.75,3.4,1.35,1.52,2.46,1.13,6.0,13.5,1.05,2.26,1.18,2.26,1.63,1.14,2.52,1.59,2.48,17.0,12.5,17.5,6.4,11.5,7.6,11.5,6.0,15.0,9.8,13.5,6.2,6.2,19.0,6.2,28.0,5.0,5.4,7.2,0.4032258,0.26666668,0.35460994,0.61349696,0.44247788,0.6289308,0.4032258,1.5120968,1.1370968,0.6613333,0.752,0.8794326,1.3297873,0.43466666,0.6026667,0.16549128,0.20385233,0.064150944,0.14155251,0.39405206,0.8794326,0.752,0.6613333,1.5214723,1.7300613,0.43466666,1.0251572,9.05,-0.14033149,-0.10276243,0.27403316,0.3116022,0.21793742,0.65744454,0.3284084,1.6104037,32.415546,0.89095455,-17.484426,1.6104037,0.93,1.27,1,1.0
Belgian First Division A,2024-04-23,15:30:00,Standard,Yellow-Red Mechelen,2.44,3.05,3.6,3.2,1.4,1.49,2.64,1.12,6.8,11.0,1.06,4.0,1.25,2.04,1.8,1.13,5.7,1.64,2.26,13.0,10.0,15.5,4.3,10.0,7.6,9.8,24.0,14.0,9.8,12.5,4.2,4.1,4.0,28.0,40.0,3.8,4.0,4.6,0.40983605,0.2777778,0.32786885,0.5555556,0.49019608,0.6097561,0.44247788,1.4754099,1.25,0.67777777,0.8472222,0.8,1.1803279,0.5,0.56666666,0.16081095,0.19205298,0.11111111,0.082706764,0.33333334,0.8,0.8472222,0.67777777,1.3555555,1.6944444,0.5,1.097561,9.09,-0.12761275,-0.06050605,0.26842684,0.33553356,0.19150448,0.58025855,0.28515416,1.4213374,30.113733,0.33941126,-6.8427734,1.4213374,0.55,1.16,1,1.0
