,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/05/2024,07:00,SINGAPORE - PREMIER LEAGUE,Albirex Niigata,DPMM,1.83,4.0,3.3,1.44,1.44,2.63,1.02,1.22,1.13,3.5,1.29
2,25/05/2024,07:00,SOUTH KOREA - K LEAGUE 1,Pohang,Seoul,1.95,3.3,3.75,2.1,1.83,1.83,1.06,1.44,1.33,8.0,1.08
3,25/05/2024,10:30,NETHERLANDS - TWEEDE DIVISIE,De Treffers,Spakenburg,2.18,3.75,2.75,1.52,1.47,2.32,1.01,1.24,1.15,3.5,1.21
4,25/05/2024,10:30,NETHERLANDS - TWEEDE DIVISIE,HFC,Jong Almere City,2.02,3.7,3.05,1.62,1.57,2.12,1.01,1.3,1.2,4.7,1.15
5,25/05/2024,11:30,SLOVAKIA - NIKE LIGA,Michalovce,Petrzalka,1.57,4.2,5.1,1.6,1.65,2.12,1.03,1.31,1.19,4.0,1.22
6,25/05/2024,12:30,POLAND - EKSTRAKLASA,Jagiellonia,Warta Poznan,1.44,4.5,5.5,1.6,1.8,1.95,1.03,1.3,1.18,4.33,1.2
9,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Atl. Madrid B,Murcia,2.05,3.25,3.1,2.1,1.85,1.85,1.08,1.5,1.38,6.3,1.08
7,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Celta Vigo B,Barcelona B,1.8,3.6,3.6,1.67,1.6,2.2,1.04,1.33,1.21,4.2,1.19
8,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Dep. La Coruna,R. Union,1.62,3.25,5.25,2.05,1.95,1.75,1.07,1.45,1.34,5.8,1.1
10,25/05/2024,15:30,ITALY - SERIE C,Avellino,Catania,1.72,3.45,4.6,2.07,2.02,1.62,1.04,1.47,1.37,7.8,1.04
11,25/05/2024,15:30,BELGIUM - JUPILER PRO LEAGUE,Leuven,Westerlo,2.05,3.7,3.2,1.48,1.44,2.63,1.02,1.25,1.14,3.75,1.25
12,25/05/2024,18:00,ARGENTINA - PRIMERA NACIONAL,Atl. Rafaela,Almirante Brown,1.9,3.7,3.9,2.35,2.2,1.62,1.08,1.5,1.44,11.0,1.05
13,25/05/2024,19:00,COLOMBIA - PRIMERA A,Pereira,Millonarios,2.6,3.2,2.7,2.5,2.1,1.67,1.1,1.57,1.5,13.0,1.04
14,25/05/2024,20:30,USA - MLS,Charlotte,Philadelphia Union,2.45,3.5,2.8,1.83,1.67,2.1,1.04,1.36,1.25,6.0,1.13
15,25/05/2024,22:00,ECUADOR - LIGA PRO,Barcelona SC,Tecnico U.,1.57,3.7,5.75,2.03,2.0,1.73,1.06,1.4,1.3,7.0,1.1
16,25/05/2024,22:00,ECUADOR - LIGA PRO,LDU Quito,U. Catolica,2.0,3.4,3.4,1.83,1.67,2.1,1.05,1.36,1.25,6.0,1.13
17,25/05/2024,23:00,USA - USL CHAMPIONSHIP,Sacramento Republic,Birmingham,1.7,3.5,4.5,1.9,1.85,1.87,1.06,1.42,1.3,5.3,1.12
