,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-05-01,04:30:00,CHINA - SUPER LEAGUE,Dalian Yingbo,Yunnan Yukun,2.1,3.85,3.65,14.5,1.2429652
2,2025-05-01,07:30:00,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Tianjin Jinmen Tiger,2.68,2.72,3.55,12.5,1.24302
3,2025-05-01,08:00:00,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Wuhan Three Towns,1.9,4.3,3.8,17.5,1.2430153
4,2025-05-01,08:00:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Changchun Yatai,1.56,5.9,4.8,32.0,1.2430179
5,2025-05-01,08:35:00,CHINA - SUPER LEAGUE,Shandong Taishan,Qingdao Hainiu,1.26,12.5,7.0,60.0,1.2430202
6,2025-05-01,08:35:00,CHINA - SUPER LEAGUE,Shanghai Port,Beijing Guoan,2.3,3.0,4.1,26.0,1.2429283
7,2025-05-01,11:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,National Bank Egypt,2.4,3.4,3.3,14.0,1.242884
8,2025-05-01,12:00:00,CROATIA - PRVA NL,Sesvete,Dubrava,1.88,4.1,3.15,15.0,1.243144
9,2025-05-01,13:00:00,NORWAY - ELITESERIEN,Rosenborg,Kristiansund,1.28,12.0,6.8,65.0,1.2429001
10,2025-05-01,14:00:00,EGYPT - PREMIER LEAGUE,Al Masry,Zamalek,3.6,2.56,2.84,7.0,1.2428888
11,2025-05-01,15:30:00,ENGLAND - PREMIER LEAGUE,Nottingham,Brentford,2.34,3.3,3.65,15.0,1.2423768
12,2025-05-01,21:30:00,PERU - LIGA 1,FBC Melgar,Comerciantes Unidos,1.2,16.0,6.8,1000.0,1.2430445
