Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,24/02/2024,00:00,MEXICO - LIGA MX,Juarez,Monterrey,4.5,4.0,1.75,1.9,1.91,1.91,1.04,1.36,1.29,6.5,1.11
16,24/02/2024,06:00,ROMANIA - LIGA 2,CSC Dumbravita,Unirea Slobozia,5.4,3.65,1.6,2.22,2.22,1.6,1.08,1.5,1.4,6.7,1.07
15,24/02/2024,09:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Peterborough,3.75,3.8,1.91,1.8,1.75,2.0,1.04,1.4,1.25,5.5,1.14
14,24/02/2024,10:30,AUSTRIA - 2. LIGA,Sturm Graz (Am),First Vienna,4.15,3.8,1.75,1.57,1.55,2.3,1.03,1.31,1.18,3.85,1.22
13,24/02/2024,11:00,NETHERLANDS - TWEEDE DIVISIE,Rijnsburgse Boys,De Treffers,3.15,3.75,1.98,1.52,1.5,2.27,1.01,1.25,1.15,3.55,1.21
12,24/02/2024,11:00,CROATIA - HNL,Varazdin,Hajduk Split,5.0,4.0,1.65,2.0,2.0,1.73,1.05,1.4,1.3,7.0,1.1
10,24/02/2024,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Newry City,Coleraine,4.9,4.15,1.57,1.6,1.65,2.1,1.04,1.32,1.2,4.05,1.2
11,24/02/2024,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Dungannon,Cliftonville,3.7,3.95,1.8,1.62,1.6,2.18,1.04,1.31,1.2,4.1,1.2
8,24/02/2024,12:00,ENGLAND - LEAGUE ONE,Charlton,Portsmouth,4.0,3.6,1.91,1.75,1.67,2.1,1.04,1.36,1.22,5.5,1.14
9,24/02/2024,12:00,BELGIUM - CHALLENGER PRO LEAGUE,Anderlecht U23,Dender,4.33,4.0,1.62,1.62,1.67,2.1,1.03,1.3,1.18,4.5,1.18
7,24/02/2024,14:00,MOROCCO - BOTOLA PRO,Moghreb Tetouan,Raja Casablanca,5.0,3.2,1.67,2.6,2.38,1.53,1.11,1.55,1.5,13.0,1.04
6,24/02/2024,14:30,SERBIA - SUPER LIGA,Zeleznicar Pancevo,TSC,3.9,3.5,1.87,1.88,1.78,1.93,1.06,1.42,1.29,5.3,1.12
5,24/02/2024,15:00,ROMANIA - LIGA 1,Poli Iasi,FC Rapid Bucuresti,4.0,3.3,2.0,1.98,1.73,2.0,1.05,1.4,1.29,6.5,1.11
4,24/02/2024,16:00,POLAND - EKSTRAKLASA,Stal Mielec,Rakow,5.25,3.8,1.62,1.8,1.8,1.95,1.04,1.36,1.25,6.0,1.13
3,24/02/2024,16:45,IRELAND - PREMIER DIVISION,Sligo Rovers,Derry City,4.0,3.4,1.91,2.15,1.95,1.8,1.07,1.44,1.36,9.0,1.07
2,24/02/2024,18:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Saprissa,4.75,3.4,1.67,2.05,1.91,1.8,1.06,1.45,1.3,7.0,1.1
17,24/02/2024,20:15,PERU - LIGA 1,Carlos Mannucci,Sporting Cristal,5.25,4.0,1.6,1.67,1.73,2.0,1.03,1.35,1.2,5.0,1.17
18,24/02/2024,22:20,COLOMBIA - PRIMERA A,Patriotas,Millonarios,4.75,3.25,1.85,2.6,2.38,1.53,1.1,1.57,1.5,13.0,1.04
