,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,15/12/2023,05:45,WS Wanderers,Adelaide United,1.85,4.33,3.5,1.44,2.7,1.44,2.63,1.9,1.3747727,0.713,1.6,1.2,0.677,0.5405405,0.23094688,0.2857143,0.6944444,0.37037036,0.38280538,0.3,2.575,1,1.0
2,CROATIA - HNL,15/12/2023,13:00,Gorica,Varazdin,1.91,3.2,3.75,2.15,1.67,2.0,1.73,2.2,0.9797959,0.767,0.8,0.8717798,0.656,0.5235602,0.3125,0.26666668,0.4651163,0.5988024,0.30435544,1.4,1.852,1,0.5093
3,POLAND - EKSTRAKLASA,15/12/2023,14:00,Gornik Zabrze,Warta Poznan,2.1,3.3,3.5,2.15,1.67,1.95,1.8,2.0,1.264911,0.879,1.2,1.2489996,0.883,0.47619048,0.3030303,0.2857143,0.4651163,0.5988024,0.24227096,0.8,2.514,1,0.8515
4,NETHERLANDS - EERSTE DIVISIE,15/12/2023,16:00,Jong PSV,Jong Ajax,2.2,3.75,3.1,1.53,2.4,1.44,2.63,1.1,1.3,0.838,0.4,0.9165151,0.667,0.45454547,0.26666668,0.32258064,0.6535948,0.41666666,0.22638965,0.7,2.217,1,0.5831
5,NETHERLANDS - EERSTE DIVISIE,15/12/2023,16:00,Cambuur,Jong AZ,1.5,4.33,6.0,1.5,2.5,1.62,2.2,1.7,1.3453624,0.837,1.1,1.3,0.672,0.6666667,0.23094688,0.16666667,0.6666667,0.4,0.62607664,0.6,2.645,1,0.9481
6,BELGIUM - CHALLENGER PRO LEAGUE,15/12/2023,16:00,Dender,RFC Liege,1.85,3.75,3.75,1.73,2.08,1.67,2.1,1.8,1.2489996,0.555,1.5,1.5,0.604,0.5405405,0.26666668,0.26666668,0.5780347,0.48076922,0.3606719,0.3,2.749,1,0.5063
7,BELGIUM - CHALLENGER PRO LEAGUE,15/12/2023,16:00,Waregem,Seraing,1.5,4.33,6.0,1.57,2.35,1.67,2.1,0.8,1.1661904,0.943,0.6,0.9165151,0.716,0.6666667,0.23094688,0.16666667,0.6369427,0.42553192,0.62607664,0.2,2.083,1,0.5031
8,POLAND - DIVISION 1,15/12/2023,16:30,Wisla Plock,Zaglebie Sosnowiec,1.65,3.75,4.5,1.98,1.88,1.83,1.83,1.7,1.3453624,0.867,1.1,1.0440307,1.286,0.6060606,0.26666668,0.22222222,0.5050505,0.5319149,0.46969402,0.6,2.389,1,0.6585
9,BELGIUM - JUPILER PRO LEAGUE,15/12/2023,16:45,Westerlo,Eupen,1.8,3.6,4.0,1.73,2.08,1.67,2.1,0.7,1.1874342,0.7,0.8,1.1661904,0.894,0.5555556,0.2777778,0.25,0.5780347,0.48076922,0.38204268,-0.1,2.354,1,0.7798
10,PORTUGAL - LIGA PORTUGAL,15/12/2023,17:15,SC Farense,Estrela,2.05,3.4,3.6,1.95,1.9,1.75,2.0,2.2,1.2489996,0.768,1.3,1.1874342,0.817,0.4878049,0.29411766,0.2777778,0.51282054,0.5263158,0.2700478,0.9,2.436,1,0.6881
