,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,30/03/2024,06:00,ROMANIA - LIGA 2,CSM Resita,Unirea Dej,1.75,3.45,4.35,1.98,1.87,1.75,1.03,1.42,1.33,6.9,1.07
2,30/03/2024,10:30,INDONESIA - LIGA 1,Bali United,Persija Jakarta,1.8,3.6,3.95,1.55,1.52,2.22,1.03,1.28,1.21,3.65,1.2
3,30/03/2024,12:00,SCOTLAND - LEAGUE ONE,Alloa,Annan,1.62,3.8,4.5,1.44,1.53,2.38,1.02,1.25,1.13,3.5,1.29
4,30/03/2024,12:00,SCOTLAND - PREMIERSHIP,Aberdeen,Ross County,1.73,3.75,4.75,1.88,1.8,1.95,1.05,1.36,1.29,6.0,1.13
5,30/03/2024,12:30,PORTUGAL - LIGA PORTUGAL 2,FC Porto B,Penafiel,1.8,3.75,4.2,1.93,1.8,1.91,1.05,1.4,1.29,6.5,1.11
6,30/03/2024,12:30,PORTUGAL - LIGA PORTUGAL,Arouca,SC Farense,1.75,3.75,4.75,1.93,1.8,1.95,1.05,1.36,1.29,6.5,1.11
7,30/03/2024,14:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Buducnost,Petrovac,1.65,3.65,4.85,1.98,1.98,1.65,1.03,1.42,1.33,7.1,1.06
8,30/03/2024,15:00,USA - MLS,Philadelphia Union,Minnesota United,1.8,4.2,3.8,1.57,1.57,2.25,1.03,1.29,1.17,4.0,1.22
9,30/03/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Tomayapo,1.73,3.5,4.0,1.95,1.83,1.83,1.06,1.4,1.29,6.5,1.11
10,30/03/2024,16:00,POLAND - EKSTRAKLASA,Pogon Szczecin,Cracovia,1.85,3.6,4.2,1.8,1.7,2.05,1.04,1.36,1.22,5.5,1.14
11,30/03/2024,20:30,USA - MLS,DC United,CF Montreal,1.73,4.2,4.2,1.7,1.7,2.05,1.03,1.33,1.22,5.0,1.17
12,30/03/2024,21:30,USA - USL CHAMPIONSHIP,San Antonio,Monterey Bay,1.6,4.1,4.7,1.65,1.72,2.0,1.04,1.33,1.22,4.35,1.18
13,30/03/2024,22:30,USA - MLS,Real Salt Lake,St. Louis City,1.8,3.8,4.33,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
