,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,25/11/2023,02:00,Jeju Utd,Daejeon,2.05,3.75,3.25,1.65,2.2,1.57,2.25,1.1,1.0440307,0.944,0.5,0.5,1.626,0.4878049,0.26666668,0.30769232,0.6060606,0.45454547,0.2712782,0.6,1.544,1,0.638
2,AUSTRALIA - A-LEAGUE,25/11/2023,03:30,Central Coast Mariners,Newcastle Jets,1.75,4.2,4.0,1.44,2.7,1.5,2.5,2.1,1.1357816,0.472,0.7,0.9,0.96,0.5714286,0.23809524,0.25,0.6944444,0.37037036,0.43719274,1.4,2.036,1,0.8
3,SOUTH KOREA - K LEAGUE 1,25/11/2023,04:30,Gangwon,Suwon FC,2.05,3.6,3.25,1.7,2.1,1.57,2.25,0.8,0.8717798,0.451,1.0,1.3416408,1.067,0.4878049,0.2777778,0.30769232,0.5882353,0.47619048,0.25929296,-0.2,2.213,1,0.5207
4,SOUTH KOREA - K LEAGUE 1,25/11/2023,04:30,Pohang,Daegu,1.91,3.5,4.0,2.1,1.7,1.91,1.8,2.6,0.8,0.475,1.0,1.0954452,0.966,0.5235602,0.2857143,0.25,0.47619048,0.5882353,0.34387174,1.6,1.895,1,0.5061
5,SOUTH KOREA - K LEAGUE 1,25/11/2023,04:30,Seoul,Suwon Bluewings,1.7,4.0,4.33,1.73,2.08,1.73,2.0,0.9,1.1357816,1.113,1.2,1.2489996,0.678,0.5882353,0.25,0.23094688,0.5780347,0.48076922,0.46050414,-0.3,2.385,1,0.5216
6,ENGLAND - PREMIER LEAGUE,25/11/2023,09:30,Manchester City,Liverpool,1.75,4.0,4.2,1.5,2.5,1.5,2.5,3.0,0.0,0.634,1.9,1.1357816,0.451,0.5714286,0.25,0.23809524,0.6666667,0.4,0.43719274,1.1,1.136,1,0.6745
7,POLAND - EKSTRAKLASA,25/11/2023,11:00,Rakow,Cracovia,1.57,4.2,5.25,1.85,2.0,1.91,1.91,1.9,1.1357816,0.716,1.3,1.1874342,0.813,0.6369427,0.23809524,0.1904762,0.5405405,0.5,0.5636394,0.6,2.323,1,0.9064
8,POLAND - DIVISION 1,25/11/2023,11:00,S. Rzeszow,Leczna,2.0,3.3,3.1,1.93,1.93,1.73,2.0,1.4,1.356466,0.707,1.3,1.1874342,0.695,0.5,0.3030303,0.32258064,0.5181347,0.5181347,0.23615056,0.1,2.544,1,0.8058
9,INDIA - ISL,25/11/2023,11:30,Kerala Blasters,Hyderabad,1.75,3.75,4.33,2.0,1.8,1.91,1.8,2.5,1.024695,0.72,1.4,1.356466,0.832,0.5714286,0.26666668,0.23094688,0.5,0.5555556,0.42874706,1.1,2.381,1,0.5065
10,ENGLAND - LEAGUE TWO,25/11/2023,12:00,Grimsby,Sutton,1.95,3.4,4.0,1.8,2.0,1.62,2.2,1.7,1.3453624,0.611,0.3,0.9,0.733,0.51282054,0.29411766,0.25,0.5555556,0.5,0.32617715,1.4,2.245,1,0.8437
