,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,04/05/2024,04:30,SOUTH KOREA - K LEAGUE 1,Pohang,Jeonbuk,2.38,3.0,2.75,2.05,1.8,1.91,1.06,1.44,1.33,8.0,1.08
2,04/05/2024,08:30,ENGLAND - CHAMPIONSHIP,Middlesbrough,Watford,1.67,4.0,5.0,1.62,1.62,2.2,1.03,1.29,1.17,4.33,1.22
3,04/05/2024,08:30,ENGLAND - CHAMPIONSHIP,Sunderland,Sheffield Wed,2.7,3.4,2.6,2.1,1.8,1.91,1.07,1.44,1.33,7.0,1.1
4,04/05/2024,11:00,ALBANIA - SUPERLIGA,Laci,KF Tirana,2.45,3.0,2.8,2.36,2.05,1.73,1.07,1.49,1.46,8.45,1.04
5,04/05/2024,11:00,BELGIUM - JUPILER PRO LEAGUE,RWDM,Charleroi,2.6,3.2,2.7,2.03,1.75,2.0,1.06,1.4,1.3,7.0,1.1
6,04/05/2024,12:00,AUSTRIA - BUNDESLIGA,Altach,Wolfsberger AC,2.25,3.2,3.4,2.35,2.0,1.75,1.08,1.5,1.4,10.0,1.06
7,04/05/2024,12:00,CROATIA - HNL,Slaven Belupo,Gorica,2.2,3.3,3.25,2.05,1.8,1.91,1.06,1.44,1.3,7.0,1.1
8,04/05/2024,12:30,SLOVENIA - PRVA LIGA,Koper,Domzale,2.1,3.45,3.2,1.8,1.65,2.1,1.05,1.38,1.26,4.9,1.14
11,04/05/2024,13:00,SLOVAKIA - NIKE LIGA,Z. Moravce-Vrable,Skalica,3.0,3.25,2.35,2.02,1.75,1.95,1.07,1.47,1.34,6.0,1.11
12,04/05/2024,13:00,SERBIA - PRVA LIGA,Kolubara,Radnicki Beograd,1.47,3.8,5.9,1.62,1.71,2.08,1.02,1.3,1.19,4.48,1.17
10,04/05/2024,13:00,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Lausanne Ouchy,1.85,3.6,4.2,1.75,1.67,2.1,1.04,1.33,1.22,5.5,1.14
9,04/05/2024,13:00,EGYPT - PREMIER LEAGUE,El Daklyeh,Ceramica Cleopatra,6.0,3.3,1.62,2.1,2.02,1.62,1.04,1.5,1.38,8.15,1.04
13,04/05/2024,14:00,ARGENTINA - PRIMERA NACIONAL,Atletico Atlanta,Chaco For Ever,2.05,2.88,4.5,2.88,2.38,1.53,1.14,1.62,1.57,15.0,1.03
14,04/05/2024,15:00,SPAIN - PRIMERA RFEF,SD Logrones,Fuenlabrada,4.33,3.25,1.73,2.38,2.25,1.57,1.08,1.53,1.44,8.5,1.05
15,04/05/2024,16:00,SPAIN - LALIGA2,FC Cartagena SAD,Alcorcon,2.1,3.1,4.0,2.7,2.25,1.57,1.13,1.62,1.53,13.0,1.04
16,04/05/2024,17:35,ARGENTINA - PRIMERA NACIONAL,Aldosivi,Temperley,2.2,3.0,3.75,2.6,2.2,1.62,1.11,1.57,1.5,13.0,1.04
17,04/05/2024,21:00,BRAZIL - SERIE B,Ituano,Novorizontino,3.05,3.1,2.4,2.57,2.12,1.65,1.11,1.6,1.53,8.25,1.05
18,04/05/2024,21:30,USA - MLS,Nashville SC,CF Montreal,1.8,3.6,4.33,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
