,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,BTTS Sim,29/02/2024,11:00,INDIA - ISL,Odisha FC,East Bengal,1.62,3.75,5.0,1.83,1.98,1.83,1.83,A,H,A
2,OVER2_5,29/02/2024,11:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Al Feiha,1.95,3.5,3.75,1.95,1.85,1.83,1.83,H,H,A
