,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-25,12:00:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Future FC,3.2,2.8,2.76,7.6,1.237477
2,2024-12-25,15:00:00,EGYPT - PREMIER LEAGUE,Pyramids,Future FC,1.43,10.0,4.6,27.0,1.2374841
