,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,24/02/2024,03:30,AUSTRALIA - A-LEAGUE,Sydney FC,Melbourne City,1.83,4.2,3.75,1.4,2.88,1.4,2.75,H,H,D
2,AI_LAY_AWAY_RETORNOS,24/02/2024,07:45,BULGARIA - PARVA LIGA,Lokomotiv Plovdiv,Hebar,1.57,4.0,6.0,2.05,1.75,2.1,1.67,H,H,D
3,AI_LAY_AWAY_RETORNOS,24/02/2024,11:00,POLAND - DIVISION 1,Wisla Plock,GKS Katowice,2.0,3.5,3.5,1.85,2.0,1.73,2.0,D,H,H
4,AI_LAY_AWAY_RETORNOS,24/02/2024,11:00,SCOTLAND - LEAGUE TWO,Dumbarton,Stranraer,1.67,3.75,4.33,1.85,2.0,1.83,1.83,H,H,D
5,AI_LAY_AWAY_RETORNOS,24/02/2024,12:00,SCOTLAND - PREMIERSHIP,Hibernian,Dundee FC,2.05,3.6,3.5,1.75,2.05,1.67,2.1,A,H,D
6,AI_LAY_AWAY_RETORNOS,24/02/2024,12:00,ENGLAND - LEAGUE ONE,Exeter,Fleetwood Town,2.1,3.4,3.6,1.98,1.88,1.75,2.0,H,D,D
7,AI_LAY_AWAY_RETORNOS,24/02/2024,12:00,ENGLAND - LEAGUE ONE,Reading,Shrewsbury,1.85,3.6,4.33,2.0,1.85,1.8,1.95,H,D,D
8,AI_LAY_AWAY_RETORNOS,24/02/2024,12:00,SPAIN - PRIMERA RFEF,Celta Vigo B,Sestao,1.62,3.4,5.5,2.25,1.62,2.2,1.62,H,D,H
9,AI_LAY_AWAY_RETORNOS,24/02/2024,12:00,SPAIN - PRIMERA RFEF,Sabadell,R. Union,2.15,3.2,3.1,2.35,1.57,2.1,1.67,H,D,H
10,AI_LAY_AWAY_RETORNOS,24/02/2024,12:00,SPAIN - PRIMERA RFEF,Real Madrid B,Murcia,1.91,3.0,4.0,2.5,1.5,2.2,1.62,H,D,H
