,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-07-29,16:00:00,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,Sportivo Trinidense,3.3,2.5,3.1,9.4,1.2604606
2,2026-07-29,19:30:00,BRAZIL - SERIE A,Mirassol,Remo,1.74,5.7,3.85,17.5,1.260341
3,2026-07-29,19:30:00,BRAZIL - SERIE A,Internacional,Flamengo RJ,4.6,1.95,3.65,8.8,1.2603409
4,2026-07-29,21:30:00,BRAZIL - SERIE A,Fluminense,Bahia,1.84,4.8,3.8,19.5,1.2603406
