,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-07-13,00:00:00,MEXICO - LIGA MX,Mazatlan FC,Atl. San Luis,2.36,3.15,3.55,15.0,1.2303808
2,2024-07-13,00:00:00,MEXICO - LIGA MX,Club Tijuana,Guadalajara Chivas,2.44,3.3,3.35,12.0,1.2303805
3,2024-07-13,00:05:00,MEXICO - LIGA MX,Atlas,U.A.N.L.- Tigres,3.45,2.16,3.65,980.0,1.2303823
4,2024-07-13,02:00:00,JAPAN - J1 LEAGUE,Hokkaido Consadole Sapporo,Vissel Kobe,10.0,1.43,4.8,9.0,1.2304637
5,2024-07-13,03:30:00,CHINA - SUPER LEAGUE,Qingdao West Coast,Zhejiang Professional,4.6,1.72,4.6,21.0,1.2306417
6,2024-07-13,06:30:00,ESTONIA - ESILIIGA,Viimsi JK,Tartu Welco,1.7,4.5,3.95,1000.0,1.2306141
7,2024-07-13,07:00:00,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Seoul,2.2,3.35,3.7,17.0,1.2305813
8,2024-07-13,07:00:00,JAPAN - J1 LEAGUE,FC Tokyo,Albirex Niigata,2.42,3.25,3.5,13.5,1.2304674
9,2024-07-13,07:00:00,JAPAN - J2 LEAGUE,Kagoshima Utd,Kusatsu,1.92,4.8,3.4,14.5,1.2304872
10,2024-07-13,07:00:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Asan,2.5,2.94,3.4,13.0,1.2304862
11,2024-07-13,07:30:00,SOUTH KOREA - K LEAGUE 1,Daejeon,Gangwon,3.2,2.46,3.3,10.0,1.2305812
12,2024-07-13,07:30:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Pohang,3.15,2.4,3.5,11.0,1.2305815
13,2024-07-13,07:30:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Suwon Bluewings,4.8,1.83,3.75,980.0,1.2305204
14,2024-07-13,07:30:00,SOUTH KOREA - K LEAGUE 2,Cheongju,Ansan Greeners,2.0,4.2,3.15,14.5,1.230488
15,2024-07-13,08:30:00,ESTONIA - MEISTRILIIGA,Parnu JK Vaprus,Nomme Utd,1.97,3.15,3.15,1000.0,1.2306101
16,2024-07-13,08:35:00,CHINA - SUPER LEAGUE,Meizhou Hakka,Nantong Zhiyun,2.58,2.92,3.4,13.5,1.2304952
17,2024-07-13,08:35:00,CHINA - SUPER LEAGUE,Shandong Taishan,Qingdao Hainiu,1.65,5.3,4.6,34.0,1.2304945
18,2024-07-13,09:00:00,CHINA - SUPER LEAGUE,Shanghai Shenhua,Changchun Yatai,1.26,12.0,6.4,980.0,1.2304691
19,2024-07-13,09:00:00,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Henan Songshan Longmen,3.3,2.26,3.6,12.0,1.2304702
20,2024-07-13,09:00:00,ESTONIA - ESILIIGA,Harju JK Laagri,Tallinna Kalev U21,1.4,2.06,4.3,1000.0,1.2306142
21,2024-07-13,09:00:00,ESTONIA - ESILIIGA,Tabasalu,Elva,1.64,2.34,3.8,1000.0,1.2306143
22,2024-07-13,09:00:00,ESTONIA - ESILIIGA,Flora U21,FC Tallinn,2.12,2.96,3.9,1000.0,1.230614
23,2024-07-13,09:00:00,ESTONIA - ESILIIGA,Paide Linnameeskond U21,Levadia U21,1.47,1.43,1.49,1000.0,1.2306141
24,2024-07-13,10:00:00,FINLAND - YKKONEN,Jazz Pori,OLS Oulu,3.2,1.96,4.0,980.0,1.2306132
25,2024-07-13,10:00:00,FINLAND - YKKONEN,Keski-Uusimaa,KPV Kokkola,3.75,1.74,3.75,980.0,1.2306131
26,2024-07-13,10:00:00,SWEDEN - ALLSVENSKAN,Mjallby,Malmo FF,5.7,1.69,4.1,9.2,1.2305058
27,2024-07-13,11:00:00,ESTONIA - MEISTRILIIGA,Narva,Kalju,3.15,2.12,3.55,15.0,1.2306101
28,2024-07-13,11:00:00,ROMANIA - LIGA 1,Sepsi Sf. Gheorghe,Poli Iasi,1.83,4.8,3.55,980.0,1.2304738
29,2024-07-13,12:00:00,NORWAY - ELITESERIEN,Sandefjord,Bodo/Glimt,6.0,1.52,5.3,14.5,1.2305347
30,2024-07-13,12:00:00,NORWAY - ELITESERIEN,Odd,HamKam,2.46,2.94,3.8,15.5,1.2305077
31,2024-07-13,12:00:00,NORWAY - ELITESERIEN,Lillestrom,Stromsgodset,2.24,3.3,3.85,16.5,1.2305348
32,2024-07-13,12:00:00,NORWAY - ELITESERIEN,Fredrikstad,Molde,3.4,2.22,3.75,11.0,1.2305349
33,2024-07-13,12:00:00,NORWAY - ELITESERIEN,Viking,Kristiansund,1.37,8.4,6.2,44.0,1.230535
34,2024-07-13,12:30:00,SWEDEN - ALLSVENSKAN,Sirius,GAIS,2.22,3.45,3.7,15.5,1.230506
35,2024-07-13,12:30:00,URUGUAY - PRIMERA DIVISION,Rampla Juniors,Liverpool M.,4.3,1.88,3.65,9.2,1.2305088
36,2024-07-13,13:15:00,ROMANIA - LIGA 1,UTA Arad,FC Rapid Bucuresti,3.8,2.22,3.4,9.8,1.2304741
