,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-07-27,14:00:00,POLAND - DIVISION 1,Legnica,Podbeskidzie,2.02,3.65,3.85,21.0,1.2602834
2,2026-07-27,14:00:00,NORWAY - ELITESERIEN,Rosenborg,Fredrikstad,1.66,5.7,4.4,22.0,1.2601986
3,2026-07-27,14:00:00,NORWAY - OBOS-LIGAEN,Stabaek,Hodd,1.43,7.2,5.7,48.0,1.2598561
4,2026-07-27,14:00:00,DENMARK - SUPERLIGA,Randers FC,Silkeborg,1.8,4.7,4.1,21.0,1.2596183
5,2026-07-27,14:30:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Zalaegerszegi,2.4,2.94,3.6,15.5,1.2602786
6,2026-07-27,16:00:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Universitario de Vinto,1.9,3.7,4.0,21.0,1.2604042
7,2026-07-27,19:30:00,URUGUAY - PRIMERA DIVISION,Torque,Wanderers,0.0,0.0,0.0,18.0,1.2602568
8,2026-07-27,19:30:00,BRAZIL - SERIE B,CRB,Vila Nova FC,2.02,4.3,3.5,15.5,1.2603155
9,2026-07-27,19:30:00,BRAZIL - SERIE B,Atletico GO,Operario,2.32,3.6,3.3,12.0,1.2603385
10,2026-07-27,19:30:00,BRAZIL - SERIE B,Sport Recife,Cuiaba,2.02,4.7,3.3,12.5,1.2603387
