,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,INDONESIA - LIGA 1,29/09/2023,05:00,Barito Putera,RANS Nusantara,1.75,3.65,4.1,1.62,2.02,1.6,2.07,2.4,1.2,0.491,0.8,1.1661904,0.602,0.5714286,0.2739726,0.24390244,0.61728394,0.4950495,0.40710503,1.6,2.366,1,0.5031
2,CHINA - SUPER LEAGUE,29/09/2023,06:30,Cangzhou,Meizhou Hakka,2.45,3.75,2.63,1.65,2.2,1.57,2.25,1.7,1.3453624,0.747,0.5,0.92195445,0.776,0.40816328,0.26666668,0.38022813,0.6060606,0.45454547,0.17399022,1.2,2.267,1,0.663
3,CHINA - SUPER LEAGUE,29/09/2023,08:35,Nantong Zhiyun,Shanghai Port,8.5,4.5,1.4,1.7,2.1,1.95,1.8,0.7,0.9,0.739,2.3,1.1,0.73,0.11764706,0.22222222,0.71428573,0.5882353,0.47619048,0.7403183,-1.6,2.0,1,0.9472
4,CHINA - SUPER LEAGUE,29/09/2023,08:35,Tianjin Jinmen Tiger,Chengdu Rongcheng,3.3,3.4,2.15,1.98,1.88,1.75,2.0,1.6,0.9165151,1.244,1.4,1.356466,0.671,0.3030303,0.29411766,0.4651163,0.5050505,0.5319149,0.22195908,0.2,2.273,1,0.7838
5,CHINA - SUPER LEAGUE,29/09/2023,08:35,Shenzhen,Changchun Yatai,11.0,7.0,1.2,1.36,3.1,1.8,1.95,0.7,1.1874342,0.736,0.9,1.1357816,0.882,0.09090909,0.14285715,0.8333333,0.7352941,0.32258064,0.9513725,-0.2,2.323,1,0.9791
6,INDIA - ISL,29/09/2023,11:30,North East Utd,Chennaiyin,4.0,4.0,1.67,1.5,2.5,1.5,2.5,0.4,0.9165151,0.862,1.4,1.356466,0.579,0.25,0.25,0.5988024,0.6666667,0.4,0.4489261,-1.0,2.273,1,0.5156
7,ROMANIA - LIGA 2,29/09/2023,12:00,Ceahlaul,Unirea Dej,1.8,3.4,4.35,2.05,1.72,1.91,1.8,1.5,1.5,1.0,1.1,1.0440307,1.363,0.5555556,0.29411766,0.22988506,0.4878049,0.5813953,0.39139736,0.4,2.544,1,0.7272
8,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/09/2023,12:00,Al Feiha,Al Ittihad,7.0,4.2,1.4,1.73,2.08,1.91,1.8,1.1,1.0440307,1.608,1.1,1.3,0.76,0.14285715,0.23809524,0.71428573,0.5780347,0.48076922,0.6846963,0.0,2.344,1,0.6947
9,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/09/2023,12:00,Al Taee,Al Nassr,11.0,6.5,1.18,1.4,2.75,2.0,1.73,1.3,1.4177446,0.867,2.0,1.4142135,0.58,0.09090909,0.15384616,0.84745765,0.71428573,0.36363637,0.9414933,-0.7,2.832,1,0.7651
10,QATAR - QSL,29/09/2023,12:00,Al Wakra,Al Rayyan,2.77,3.55,2.3,1.57,2.25,1.5,2.42,1.8,1.4696939,0.737,1.5,1.2845232,1.047,0.36101082,0.28169015,0.4347826,0.6369427,0.44444445,0.17405394,0.3,2.754,1,0.5084
11,SLOVAKIA - NIKE LIGA,29/09/2023,12:30,Zilina,Skalica,1.62,3.85,5.2,1.72,2.12,1.72,2.02,1.9,1.3747727,0.672,1.1,1.3,0.657,0.61728394,0.25974026,0.1923077,0.5813953,0.4716981,0.52318144,0.8,2.675,1,0.5337
12,BAHRAIN - PREMIER LEAGUE,29/09/2023,13:00,Al-Muharraq,Al Khalidiyah,2.9,3.15,2.4,2.05,1.72,1.78,1.93,1.8,0.9797959,0.745,2.0,1.264911,0.616,0.3448276,0.31746033,0.41666666,0.4878049,0.5813953,0.11632173,-0.2,2.245,1,0.5068
13,BAHRAIN - PREMIER LEAGUE,29/09/2023,13:00,Al-Ahli Manama,Sitra,2.7,3.0,2.67,2.3,1.55,1.95,1.75,1.3,1.1874342,1.155,2.4,0.9165151,0.477,0.37037036,0.33333334,0.37453184,0.4347826,0.6451613,0.051524147,-1.1,2.104,1,0.5162
14,RUSSIA - PREMIER LEAGUE,29/09/2023,13:00,FK Rostov,Ural,2.4,3.45,3.24,2.21,1.78,1.86,1.9,1.7,1.3453624,0.699,1.4,1.356466,1.175,0.41666666,0.28985506,0.30864197,0.4524887,0.56179774,0.16513678,0.3,2.702,1,0.6063
15,PORTUGAL - LIGA PORTUGAL 2,29/09/2023,14:00,Vilaverdense,Benfica B,2.5,3.3,2.55,1.7,2.1,1.57,2.25,2.0,1.3228756,0.815,0.8,1.1661904,0.842,0.4,0.3030303,0.39215687,0.5882353,0.47619048,0.12047262,1.2,2.489,1,0.8105
16,SWITZERLAND - CHALLENGE LEAGUE,29/09/2023,14:30,Wil,Aarau,2.05,3.8,3.05,1.6,2.22,1.55,2.3,1.3,1.4177446,0.804,2.1,1.1357816,0.903,0.4878049,0.2631579,0.32786885,0.625,0.45045045,0.26255706,-0.8,2.554,1,0.6004
17,ARGENTINA - PRIMERA NACIONAL,29/09/2023,14:30,Flandria,Guillermo Brown,2.3,3.2,3.2,2.3,1.6,2.0,1.73,1.3,1.4177446,0.826,0.6,0.9165151,1.322,0.4347826,0.3125,0.3125,0.4347826,0.625,0.16317849,0.7,2.334,1,0.6122
18,NETHERLANDS - EERSTE DIVISIE,29/09/2023,15:00,Jong AZ,Willem II,3.5,3.75,2.0,1.7,2.1,1.62,2.2,1.6,1.2,0.969,1.3,0.9,0.683,0.2857143,0.26666668,0.5,0.5882353,0.47619048,0.30157617,0.3,2.1,1,0.8254
19,NETHERLANDS - EERSTE DIVISIE,29/09/2023,15:00,Maastricht,Den Haag,3.2,3.8,2.05,1.48,2.6,1.44,2.63,1.8,1.4696939,1.016,1.9,1.1357816,0.575,0.3125,0.2631579,0.4878049,0.6756757,0.3846154,0.27193543,-0.1,2.605,1,0.6958
20,NETHERLANDS - EERSTE DIVISIE,29/09/2023,15:00,Groningen,Den Bosch,1.25,6.0,12.0,1.44,2.7,1.83,1.83,0.8,1.1661904,1.322,0.4,0.9165151,1.476,0.8,0.16666667,0.083333336,0.6944444,0.37037036,0.9143188,0.4,2.083,1,0.7493
21,NETHERLANDS - EERSTE DIVISIE,29/09/2023,15:00,Telstar,Jong Ajax,2.2,3.75,3.0,1.48,2.6,1.4,2.75,1.1,1.3,1.112,0.9,1.3747727,0.935,0.45454547,0.26666668,0.33333334,0.6756757,0.3846154,0.2212457,0.2,2.675,1,0.757
22,NETHERLANDS - EERSTE DIVISIE,29/09/2023,15:00,Oss,FC Emmen,4.5,3.8,1.73,1.57,2.35,1.57,2.25,1.4,1.356466,0.717,1.4,1.356466,0.533,0.22222222,0.2631579,0.5780347,0.6369427,0.42553192,0.44845307,0.0,2.713,1,0.8498
23,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/09/2023,15:00,Al Hilal,Al Shabab,1.25,5.25,8.5,1.36,3.0,1.73,2.0,2.0,1.0,0.5,0.0,0.0,1.0,0.8,0.1904762,0.11764706,0.7352941,0.33333334,0.82828265,2.0,1.0,1,0.5064
24,BELGIUM - CHALLENGER PRO LEAGUE,29/09/2023,15:00,St. Liege U23,Patro Eisden,5.5,3.5,1.55,1.65,2.2,1.65,2.12,1.1,1.0440307,0.897,0.5,0.5,0.256,0.18181819,0.2857143,0.6451613,0.6060606,0.45454547,0.53523535,0.6,1.544,1,0.5726
25,ROMANIA - LIGA 1,29/09/2023,15:00,Otelul,Din. Bucuresti,2.25,3.0,3.2,2.4,1.53,2.1,1.67,1.5,1.2845232,0.905,1.4,1.356466,0.616,0.44444445,0.33333334,0.3125,0.41666666,0.6535948,0.159363,0.1,2.641,1,0.8208
26,SWITZERLAND - CHALLENGE LEAGUE,29/09/2023,15:15,Xamax,Sion,3.0,3.65,2.12,1.65,2.15,1.57,2.27,1.5,1.2845232,0.715,1.4,1.356466,0.936,0.33333334,0.2739726,0.4716981,0.6060606,0.4651163,0.23032667,0.1,2.641,1,0.8853
27,POLAND - DIVISION 1,29/09/2023,15:30,Arka Gdynia,Motor Lublin,1.75,3.6,4.0,1.75,2.05,1.73,2.0,1.0,1.0954452,0.787,3.0,0.0,0.477,0.5714286,0.2777778,0.25,0.5714286,0.4878049,0.39688212,-2.0,1.095,1,0.538
28,SCOTLAND - LEAGUE ONE,29/09/2023,15:45,Hamilton,Annan,1.33,5.0,6.5,1.53,2.4,1.8,1.91,1.3,1.1874342,0.942,1.0,1.3416408,0.587,0.7518797,0.2,0.15384616,0.6535948,0.41666666,0.7371392,0.3,2.529,1,0.8
29,ITALY - SERIE C,29/09/2023,15:45,Alessandria,Pro Sesto,2.45,2.95,3.0,2.32,1.55,1.93,1.78,0.9,0.83066237,1.047,1.0,1.3416408,1.103,0.40816328,0.33898306,0.33333334,0.43103448,0.6451613,0.09446302,-0.1,2.172,1,0.6
30,ITALY - SERIE C,29/09/2023,15:45,Virtus Verona,Novara,1.72,3.5,4.6,2.25,1.6,2.12,1.65,2.6,0.8,0.488,1.3,1.1874342,0.756,0.5813953,0.2857143,0.2173913,0.44444445,0.625,0.43698788,1.3,1.987,1,0.8
31,ITALY - SERIE C,29/09/2023,15:45,Triestina,Mantova,2.18,3.15,3.3,2.15,1.65,1.85,1.85,1.3,1.1874342,1.204,1.1,1.3,0.898,0.4587156,0.31746033,0.3030303,0.4651163,0.6060606,0.19524643,0.2,2.487,1,0.8
32,ITALY - SERIE C,29/09/2023,15:45,Alessandria,Pro Sesto,2.45,2.95,3.0,2.32,1.55,1.93,1.78,0.9,0.83066237,1.047,1.0,1.3416408,1.103,0.40816328,0.33898306,0.33333334,0.43103448,0.6451613,0.09446302,-0.1,2.172,1,0.6
33,ITALY - SERIE C,29/09/2023,15:45,Virtus Verona,Novara,1.72,3.5,4.6,2.25,1.6,2.12,1.65,2.6,0.8,0.488,1.3,1.1874342,0.756,0.5813953,0.2857143,0.2173913,0.44444445,0.625,0.43698788,1.3,1.987,1,0.8
34,ITALY - SERIE C,29/09/2023,15:45,Triestina,Mantova,2.18,3.15,3.3,2.15,1.65,1.85,1.85,1.3,1.1874342,1.204,1.1,1.3,0.898,0.4587156,0.31746033,0.3030303,0.4651163,0.6060606,0.19524643,0.2,2.487,1,0.8
35,BELGIUM - JUPILER PRO LEAGUE,29/09/2023,15:45,Kortrijk,Cercle Brugge KSV,4.5,4.0,1.7,1.5,2.5,1.5,2.5,1.0,1.0954452,0.868,1.7,1.3453624,0.781,0.22222222,0.25,0.5882353,0.6666667,0.4,0.47068322,-0.7,2.441,1,0.5076
36,SPAIN - LALIGA2,29/09/2023,16:00,Leganes,Racing Santander,2.25,3.2,3.4,2.6,1.48,2.25,1.57,1.4,1.356466,0.976,0.7,0.9,0.528,0.44444445,0.3125,0.29411766,0.3846154,0.6756757,0.19110349,0.7,2.256,1,0.5311
37,PORTUGAL - LIGA PORTUGAL,29/09/2023,16:15,Benfica,FC Porto,2.0,3.6,3.4,1.85,2.0,1.7,2.05,2.4,1.2,0.806,2.8,0.6,0.875,0.5,0.2777778,0.29411766,0.5405405,0.5,0.283028,-0.4,1.8,1,0.5199
38,BRAZIL - SERIE B,29/09/2023,19:00,Avai,Sport Recife,3.85,2.95,2.07,2.42,1.5,2.05,1.7,1.2,1.2489996,1.078,1.3,1.1874342,0.589,0.25974026,0.33898306,0.4830918,0.41322315,0.6666667,0.25639072,-0.1,2.436,1,0.8726
39,COLOMBIA - PRIMERA A,29/09/2023,20:00,Jaguares de Cordoba,Junior,3.4,3.1,2.3,2.5,1.5,2.1,1.67,1.5,1.2845232,0.873,1.4,1.356466,1.244,0.29411766,0.32258064,0.4347826,0.4,0.6666667,0.17325127,0.1,2.641,1,0.7189
40,PERU - LIGA 1,29/09/2023,20:00,Cusco,Sporting Cristal,2.63,3.3,2.5,2.08,1.73,1.78,1.93,2.4,0.9165151,0.488,2.0,1.0,0.903,0.38022813,0.3030303,0.4,0.48076922,0.5780347,0.11586632,0.4,1.917,1,0.8219
41,ARGENTINA - COPA DE LA LIGA PROFESIONAL,29/09/2023,20:00,Tigre,Velez Sarsfield,2.15,3.0,3.75,2.7,1.44,2.25,1.57,1.2,1.2489996,0.785,0.4,0.9165151,0.687,0.4651163,0.33333334,0.26666668,0.37037036,0.6944444,0.23224983,0.8,2.166,1,0.6195
42,ECUADOR - LIGA PRO,29/09/2023,21:00,Gualaceo,Dep. Cuenca,2.7,3.2,2.3,2.0,1.8,1.8,1.91,1.5,1.2845232,0.582,0.4,0.9165151,1.166,0.37037036,0.3125,0.4347826,0.5,0.5555556,0.13406345,1.1,2.201,1,0.6813
43,MEXICO - LIGA MX,29/09/2023,22:00,Queretaro,Club Leon,3.4,3.4,2.1,1.93,1.93,1.75,2.0,1.2,0.9797959,0.724,1.4,1.1135529,1.211,0.29411766,0.29411766,0.47619048,0.5181347,0.5181347,0.24190494,-0.2,2.093,1,0.5852
44,CANADA - CANADIAN PREMIER LEAGUE,29/09/2023,22:00,Cavalry,Valour,1.7,3.7,4.7,1.85,1.95,1.78,1.93,2.3,1.1,0.568,0.6,0.9165151,1.388,0.5882353,0.27027026,0.21276596,0.5405405,0.51282054,0.46240774,1.7,2.017,1,0.5092
