,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,31/03/2024,02:00,Jeonnam,Cheonan City,1.8,3.6,3.5,1.95,1.85,1.8,1.91,2.3,1.1,0.596,0.9,1.1357816,0.892,0.5555556,0.2777778,0.2857143,0.51282054,0.5405405,0.34613997,1.4,2.236,1,0.5099
2,SOUTH KOREA - K LEAGUE 1,31/03/2024,04:30,Gwangju FC,Daegu,2.15,3.2,3.0,2.2,1.65,1.91,1.8,1.8,1.2489996,0.873,0.8,1.1661904,1.305,0.4651163,0.3125,0.33333334,0.45454547,0.6060606,0.18246809,1.0,2.415,1,0.5119
3,SOUTH KOREA - K LEAGUE 2,31/03/2024,04:30,Suwon Bluewings,Busan,2.05,3.1,3.25,2.03,1.78,1.8,1.91,1.7,1.3453624,1.067,1.6,1.4282857,0.719,0.4878049,0.32258064,0.30769232,0.49261084,0.56179774,0.21900967,0.1,2.774,1,0.5012
4,SPAIN - PRIMERA RFEF,31/03/2024,07:00,Atl. Madrid B,CF Intercity,1.85,3.1,4.0,2.2,1.65,2.0,1.73,1.6,1.2,0.701,1.5,1.2845232,0.899,0.5405405,0.32258064,0.25,0.45454547,0.6060606,0.33274844,0.1,2.485,1,0.7485
5,SPAIN - LALIGA2,31/03/2024,09:00,Alcorcon,Amorebieta,2.15,3.0,4.0,2.88,1.4,2.25,1.57,1.4,1.1135529,1.196,0.9,1.1357816,1.008,0.4651163,0.33333334,0.25,0.3472222,0.71428573,0.25340334,0.5,2.249,1,1.0
6,SWEDEN - ALLSVENSKAN,31/03/2024,09:00,GAIS,Brommapojkarna,2.2,3.6,3.1,1.8,2.0,1.67,2.1,2.0,1.264911,0.785,0.7,1.1874342,0.588,0.45454547,0.2777778,0.32258064,0.5555556,0.5,0.21338186,1.3,2.452,1,0.633
7,SWEDEN - ALLSVENSKAN,31/03/2024,09:00,Hammarby,Kalmar,1.83,3.75,4.33,1.73,2.08,1.67,2.1,1.8,1.2489996,0.605,1.4,1.356466,1.032,0.5464481,0.26666668,0.23094688,0.5780347,0.48076922,0.40533587,0.4,2.605,1,0.894
8,AUSTRIA - BUNDESLIGA,31/03/2024,09:30,LASK,A. Klagenfurt,1.62,4.0,5.5,1.98,1.88,1.95,1.8,1.7,1.3453624,1.079,1.9,1.1357816,0.865,0.61728394,0.25,0.18181819,0.5050505,0.5319149,0.54688597,-0.2,2.481,1,0.5059
9,INDIA - ISL,31/03/2024,11:00,Mohun Bagan,Chennaiyin,1.53,4.0,5.5,1.7,2.1,1.8,1.91,2.0,1.264911,0.637,0.8,1.1661904,1.163,0.6535948,0.25,0.18181819,0.5882353,0.47619048,0.5754385,1.2,2.431,1,0.5158
10,SPAIN - PRIMERA RFEF,31/03/2024,11:00,Cultural Leonesa,Lugo,1.85,3.1,4.0,2.5,1.5,2.38,1.53,2.0,1.0,0.731,1.4,1.356466,0.972,0.5405405,0.32258064,0.25,0.4,0.6666667,0.33274844,0.6,2.356,1,0.8489
