,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/08/2024,07:00,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Daejeon,1.8,3.5,4.5,1.93,1.8,1.91,1.05,1.36,1.25,6.5,1.11
2,25/08/2024,07:15,NETHERLANDS - EERSTE DIVISIE,Vitesse,Excelsior,2.6,3.75,2.45,1.53,1.44,2.63,1.03,1.29,1.14,4.0,1.22
3,25/08/2024,08:00,THAILAND - THAI LEAGUE 1,Chiangrai Utd,Buriram,6.8,4.55,1.4,1.7,1.93,1.78,1.04,1.35,1.23,4.5,1.17
4,25/08/2024,08:30,BELGIUM - CHALLENGER PRO LEAGUE,Lommel SK,RWDM,2.3,3.4,2.63,1.85,1.67,2.1,1.04,1.36,1.25,6.0,1.13
5,25/08/2024,09:00,THAILAND - THAI LEAGUE 1,Bangkok Utd,Uthai Thani,1.39,4.75,6.7,1.57,1.83,1.87,1.03,1.3,1.19,3.95,1.21
6,25/08/2024,09:30,POLAND - DIVISION 1,LKS Lodz,Chrobry Glogow,1.62,3.6,4.5,1.85,1.83,1.83,1.05,1.36,1.25,6.0,1.13
7,25/08/2024,11:00,SCOTLAND - PREMIERSHIP,Aberdeen,Kilmarnock,1.75,3.5,5.0,1.93,1.8,1.95,1.06,1.4,1.29,6.0,1.13
8,25/08/2024,11:15,AZERBAIJAN - PREMIER LEAGUE,Sabah Baku,Sumqayit,2.02,3.0,3.8,2.15,1.9,1.72,1.05,1.45,1.4,8.2,1.03
9,25/08/2024,11:30,SWEDEN - ALLSVENSKAN,Hacken,Varnamo,1.6,4.2,5.0,1.44,1.53,2.38,1.02,1.25,1.13,3.5,1.29
10,25/08/2024,11:30,BELARUS - VYSSHAYA LIGA,Neman,Dnepr Mogilev,1.16,7.5,18.0,1.61,2.66,1.45,1.01,1.28,1.16,4.15,1.17
11,25/08/2024,11:45,NETHERLANDS - EREDIVISIE,G.A. Eagles,Waalwijk,1.7,4.0,4.75,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
12,25/08/2024,12:30,POLAND - EKSTRAKLASA,Lech Poznan,Pogon Szczecin,2.2,3.4,3.25,1.83,1.62,2.2,1.04,1.36,1.25,6.0,1.13
13,25/08/2024,13:00,SPAIN - PRIMERA RFEF,Sestao,Unionistas,2.45,2.9,2.75,2.5,2.25,1.57,1.1,1.62,1.5,8.5,1.05
14,25/08/2024,13:00,PERU - LIGA 1,Sporting Cristal,Cajamarca,1.25,5.5,10.0,1.44,1.83,1.83,1.02,1.22,1.13,3.5,1.29
15,25/08/2024,13:15,CROATIA - HNL,Istra 1961,Hajduk Split,5.0,4.0,1.62,1.83,1.83,1.83,1.04,1.36,1.25,6.0,1.13
16,25/08/2024,13:30,AZERBAIJAN - PREMIER LEAGUE,Zira,Shamakhi,1.42,4.05,7.1,1.65,1.8,1.8,12.7,1.29,1.22,3.75,1.19
17,25/08/2024,13:40,ARGENTINA - PRIMERA NACIONAL,Deportivo Moron,Almirante Brown,2.25,2.88,3.7,3.5,2.63,1.44,1.17,1.78,1.73,19.0,1.02
19,25/08/2024,14:00,RUSSIA - PREMIER LEAGUE,Lokomotiv Moscow,FK Rostov,1.98,3.98,3.87,1.75,1.62,2.24,1.01,1.32,1.19,4.6,1.14
20,25/08/2024,14:00,PORTUGAL - LIGA PORTUGAL,Estoril,Gil Vicente,2.6,3.3,2.63,2.05,1.8,1.95,1.06,1.44,1.3,7.0,1.1
18,25/08/2024,14:00,SPAIN - LALIGA2,Albacete,Elche,2.4,2.9,3.25,2.4,2.0,1.73,1.11,1.53,1.44,11.0,1.05
21,25/08/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Alvarado,Gimnasia Jujuy,2.4,2.88,3.4,3.1,2.5,1.5,1.17,1.67,1.67,17.0,1.03
22,25/08/2024,15:00,SPAIN - PRIMERA RFEF,Sevilla FC B,Murcia,2.38,3.0,2.75,2.38,2.1,1.67,1.08,1.53,1.44,8.5,1.05
23,25/08/2024,15:00,SPAIN - PRIMERA RFEF,Merida AD,Recreativo Huelva,2.35,2.9,2.88,2.63,2.2,1.62,1.1,1.57,1.5,9.0,1.04
24,25/08/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Gimnasia Mendoza,Estudiantes Rio Cuarto,1.95,3.1,4.33,3.1,2.63,1.44,1.13,1.67,1.67,17.0,1.03
28,25/08/2024,16:00,BRAZIL - SERIE A,Criciuma,Gremio,2.5,3.25,2.9,2.2,1.95,1.8,1.08,1.5,1.4,9.0,1.07
29,25/08/2024,16:00,BRAZIL - SERIE B,Botafogo SP,Guarani,2.45,3.0,3.2,2.7,2.2,1.62,1.11,1.62,1.53,13.0,1.04
