League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Serbian Super League,2024-03-13,10:00:00,FK Radnicki 1923,Zeleznicar Pancevo,2.06,3.6,3.45,2.76,1.34,1.44,2.16,1.1,6.8,3.9,1.06,3.9,1.27,1.99,1.79,1.12,3.05,1.65,2.14,4.9,11.0,3.9,4.2,4.1,6.4,5.0,4.0,10.5,4.1,4.4,4.1,3.75,3.7,3.95,4.2,3.4,4.0,4.3,0.4854369,0.28985506,0.2777778,0.5586592,0.5025126,0.6060606,0.46728972,1.6747572,1.7475728,0.59710145,1.0434783,0.57222223,0.9583333,0.51884055,0.5768116,0.27112907,0.2522686,0.2720848,0.021276595,0.3167939,0.57222223,1.0434783,0.59710145,1.150838,2.0111732,0.51884055,1.0848485,9.11,-0.15257958,0.016465422,0.22612514,0.39517015,0.27962792,0.8491368,0.3421383,2.079952,34.7993,0.28284273,-5.710593,2.079952,0.15,1.39,1,1.0
Serbian Super League,2024-03-13,12:55:00,Partizan Belgrade,FK Napredak,1.22,15.0,6.4,3.15,1.3,1.47,1.97,1.11,5.9,11.0,1.04,1.1,1.19,2.22,1.62,1.16,2.68,2.32,1.6,5.0,4.7,4.9,5.0,3.25,4.0,4.8,5.0,3.45,3.7,4.6,5.0,3.9,3.95,4.7,5.0,2.6,5.1,5.0,0.8196721,0.15625,0.06666667,0.61728394,0.45045045,0.43103448,0.625,5.2459016,12.295082,0.190625,2.34375,0.08133333,0.42666668,0.253125,0.346875,0.9663993,0.67979,0.8495684,0.40186915,0.59600997,0.08133333,2.34375,0.190625,0.75308645,9.259259,0.253125,0.69827586,22.62,-0.22900088,0.38019451,0.05393457,0.66313,0.92312646,6.9603734,1.0573871,17.049364,68.888405,0.84852815,-16.699244,17.049364,8.6,5.18,1,1.0
Polish Ekstraklasa,2024-03-13,14:30:00,Korona Kielce,Rakow Czestochowa,3.95,2.04,3.45,2.8,1.44,1.38,3.1,1.09,9.6,9.4,1.08,3.35,1.36,1.79,2.08,1.09,8.2,1.83,1.91,9.8,7.6,9.8,19.5,11.5,7.0,9.0,19.0,6.4,14.5,17.0,6.4,7.0,6.6,6.8,7.4,6.8,5.3,7.4,0.25316456,0.28985506,0.49019608,0.48076922,0.5586592,0.5464481,0.5235602,0.87341774,0.5164557,1.1449275,0.59130436,1.9362745,1.6911764,0.60289854,0.51884055,0.3024699,0.067567565,0.31886476,0.2568306,0.2477396,1.9362745,0.59130436,1.1449275,1.8990384,0.9807692,0.60289854,1.136612,9.44,0.052966103,-0.14936441,0.4184322,0.21610169,0.3147684,0.99047124,0.33636975,2.4261491,-14.036243,0.41012195,8.250387,2.4261491,1.41,0.5,1,1.0
Spanish Segunda Division,2024-03-13,15:00:00,Levante,Andorra CF,1.91,5.1,3.4,2.24,1.52,1.37,3.4,1.08,9.8,8.8,1.09,3.15,1.43,1.7,2.34,1.08,10.0,2.08,1.86,9.6,13.0,30.0,10.0,7.0,7.2,19.0,70.0,9.4,10.0,21.0,15.5,19.0,21.0,14.0,18.0,11.0,10.0,5.3,0.5235602,0.29411766,0.19607843,0.42735043,0.5882353,0.48076922,0.53763443,1.7801048,2.670157,0.5617647,1.5,0.3745098,0.6666667,0.6882353,0.5,0.406117,0.28060263,0.4550642,0.2,0.18466899,0.3745098,1.5,0.5617647,0.8162393,2.1794872,0.6882353,1.125,10.41,-0.1431316,0.16330451,0.18347743,0.48991355,0.45998606,1.5961516,0.44563285,3.9097571,36.68611,0.90509665,17.74467,3.9097571,1.7,1.49,1,1.0
Bolivian Liga de Futbol Profesional,2024-03-13,16:00:00,San Antonio FC,Club Real Santa Cruz,1.42,7.8,5.0,3.35,1.31,1.56,2.06,1.15,5.8,18.5,1.03,2.36,1.03,2.36,1.64,1.18,2.62,1.92,1.99,3.05,4.2,4.2,4.2,5.1,9.8,4.2,4.2,7.6,5.2,3.15,4.2,9.4,2.9,3.05,3.25,3.5,4.2,3.35,0.70422536,0.2,0.12820514,0.6097561,0.42372882,0.5208333,0.5025126,3.5211267,5.4929576,0.284,1.56,0.18205129,0.64102566,0.328,0.472,0.7447411,0.5576324,0.691974,0.21875,0.5060241,0.18205129,1.56,0.284,0.86585367,4.756098,0.328,0.8541667,14.22,-0.2517581,0.19690576,0.09985935,0.5485232,0.6746702,3.1979368,0.7658274,7.8333135,60.80969,1.0182338,-19.798876,7.8333135,2.8,3.58,1,1.0
English Premier League,2024-03-13,16:30:00,Bournemouth,Luton,1.55,6.4,5.0,4.2,1.25,1.72,2.2,1.21,5.0,27.0,1.03,6.6,1.17,2.88,1.52,1.32,3.9,1.64,2.48,26.0,29.0,50.0,75.0,12.5,11.0,22.0,50.0,11.0,9.8,17.0,55.0,14.5,13.0,22.0,60.0,5.1,42.0,210.0,0.6451613,0.2,0.15625,0.65789473,0.3472222,0.6097561,0.4032258,3.2258065,4.129032,0.31,1.28,0.2421875,0.78125,0.304,0.576,0.66172504,0.52671754,0.6100629,0.12280702,0.5337423,0.2421875,1.28,0.31,1.0197369,4.2105265,0.304,0.9268293,12.95,-0.26640928,0.10810811,0.11969112,0.49420848,0.57826185,2.4961636,0.6832577,6.1143274,59.898697,1.9233304,-34.215702,6.1143274,1.4,3.45,1,1.0
Scottish Premiership,2024-03-13,16:45:00,Dundee,Aberdeen,2.56,2.96,3.55,3.0,1.39,1.45,2.82,1.11,7.4,14.0,1.06,4.0,1.29,2.02,1.92,1.14,6.6,1.71,2.24,13.0,11.5,18.5,40.0,11.0,7.4,12.0,28.0,15.5,11.0,15.5,36.0,32.0,24.0,22.0,42.0,9.6,10.5,17.5,0.390625,0.28169015,0.33783785,0.5208333,0.4950495,0.5847953,0.44642857,1.3867188,1.15625,0.72112674,0.8338028,0.8648649,1.1993244,0.5408451,0.5690141,0.1320974,0.16202946,0.072463766,0.0906298,0.29798904,0.8648649,0.8338028,0.72112674,1.3333334,1.5416666,0.5408451,1.122807,9.07,-0.10915105,-0.06504961,0.28224918,0.3263506,0.1647286,0.49802944,0.2494415,1.219918,26.33541,0.14142136,-2.8624053,1.219918,0.59,0.99,1,1.0
English League 1,2024-03-13,17:00:00,Peterborough,Stevenage,1.86,4.7,3.8,3.2,1.41,1.46,2.8,1.1,6.6,14.0,1.06,4.1,1.29,2.08,1.81,1.16,6.0,1.77,2.18,13.5,16.5,32.0,14.0,9.0,8.0,13.5,12.5,10.5,9.4,16.5,42.0,17.5,15.5,11.0,50.0,9.8,40.0,16.0,0.53763443,0.2631579,0.21276596,0.5524862,0.48076922,0.56497175,0.4587156,2.0430107,2.5268817,0.48947367,1.2368422,0.39574468,0.80851066,0.4763158,0.5473684,0.42254224,0.34275618,0.43292683,0.105882354,0.35472372,0.39574468,1.2368422,0.48947367,1.0276244,2.5966852,0.4763158,1.0225989,10.36,-0.18725869,0.086872585,0.17953669,0.45366797,0.42028672,1.4513901,0.4739669,3.5551653,44.127544,0.38183767,-7.688448,3.5551653,0.9,1.94,1,1.0
Bolivian Liga de Futbol Profesional,2024-03-13,19:00:00,Aurora,Nacional Potosi,1.96,3.4,3.85,3.4,1.3,1.55,2.32,1.15,5.7,17.5,1.01,1.88,1.01,1.88,1.4,1.16,2.6,1.58,2.34,1.63,1.43,1.55,1.5,2.74,2.56,3.4,1.44,1.5,2.62,1.88,1.45,1.54,1.68,1.55,1.6,1.55,1.55,1.43,0.5102041,0.25974026,0.29411766,0.71428573,0.5319149,0.6329114,0.42735043,1.9642857,1.7346939,0.5090909,0.8831169,0.5764706,1.132353,0.36363637,0.48831168,0.3125539,0.3253012,0.26865673,0.062068965,0.46666667,0.5764706,0.8831169,0.5090909,1.4,2.4285715,0.36363637,0.886076,9.21,-0.20521173,-0.048859935,0.21281216,0.36916396,0.32158598,0.987269,0.43755478,2.4183052,43.38024,0.6788225,-13.495733,2.4183052,0.45,1.89,1,1.0
Peruvian Primera Division,2024-03-13,20:30:00,Cienciano,Alianza Lima,2.36,3.15,3.0,2.18,1.21,1.33,2.66,1.08,9.8,9.6,1.05,2.96,1.4,1.67,2.12,1.07,4.0,1.84,1.88,8.6,4.9,5.7,6.8,4.3,3.9,5.4,6.4,5.2,5.0,5.6,6.8,6.4,6.2,6.6,7.2,4.5,4.7,7.6,0.42372882,0.33333334,0.31746033,0.4716981,0.5988024,0.54347825,0.5319149,1.2711865,1.3347458,0.7866667,1.05,0.74920636,0.95238096,0.70666665,0.5566667,0.13067637,0.11940298,0.14337568,0.024390243,0.171875,0.74920636,1.05,0.7866667,1.1132076,1.485849,0.70666665,1.1521739,8.51,-0.07520564,0.017626323,0.2773208,0.37015277,0.14790714,0.41956326,0.1865438,1.0277159,17.74467,0.6363961,12.680384,1.0277159,0.15,0.64,1,1.0
