,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,17/03/2024,02:00,Busan,Gimpo FC,1.73,3.25,4.33,2.15,1.67,2.0,1.73,2.6,0.8,0.653,1.3,1.1874342,1.536,0.5780347,0.30769232,0.23094688,0.4651163,0.5988024,0.39993095,1.3,1.987,1,0.5159
2,BULGARIA - PARVA LIGA,17/03/2024,07:45,Krumovgrad,Pirin Blagoevgrad,1.65,3.5,6.0,2.35,1.57,2.25,1.57,1.7,1.3453624,0.637,1.0,1.3416408,1.039,0.6060606,0.2857143,0.16666667,0.42553192,0.6369427,0.52591634,0.7,2.687,1,0.5216
3,SPAIN - PRIMERA RFEF,17/03/2024,08:00,Malaga,CF Intercity,1.55,3.75,5.25,2.2,1.65,2.25,1.57,1.5,1.2845232,0.862,1.5,1.2845232,1.035,0.6451613,0.26666668,0.1904762,0.45454547,0.6060606,0.5411312,0.0,2.569,1,0.8218
4,SPAIN - PRIMERA RFEF,17/03/2024,08:00,Melilla,Granada CF B,2.05,3.1,3.2,2.63,1.44,2.3,1.55,1.3,1.4177446,1.1,0.1,0.3,1.34,0.4878049,0.32258064,0.3125,0.38022813,0.6944444,0.2147207,1.2,1.718,1,0.8218
5,SPAIN - PRIMERA RFEF,17/03/2024,08:00,Ceuta,Sanluqueno,1.75,3.25,4.2,2.2,1.65,2.1,1.67,1.6,1.2,1.109,0.4,0.48989794,3.0,0.5714286,0.30769232,0.23809524,0.45454547,0.6060606,0.38552135,1.2,1.69,1,0.8505
6,SPAIN - LALIGA2,17/03/2024,10:00,Leganes,Mirandes,1.75,3.25,5.75,2.6,1.48,2.37,1.5,2.0,1.0,0.817,0.8,0.8717798,1.697,0.5714286,0.30769232,0.17391305,0.3846154,0.6756757,0.4704992,1.2,1.872,1,1.0
7,CROATIA - HNL,17/03/2024,11:00,Istra 1961,Gorica,2.0,3.2,3.8,2.25,1.62,2.0,1.73,1.2,1.2489996,1.381,0.8,1.1661904,1.649,0.5,0.3125,0.2631579,0.44444445,0.61728394,0.2845516,0.4,2.415,1,0.535
8,POLAND - DIVISION 1,17/03/2024,11:00,GKS Katowice,Podbeskidzie,1.8,3.4,4.0,1.98,1.88,1.8,1.91,2.0,1.264911,0.892,0.5,0.92195445,1.442,0.5555556,0.29411766,0.25,0.5050505,0.5319149,0.36788163,1.5,2.187,1,0.8656
9,PORTUGAL - LIGA PORTUGAL 2,17/03/2024,11:00,Santa Clara,Nacional,1.8,3.4,3.8,2.03,1.83,1.83,1.83,2.3,1.1,0.646,1.2,1.2489996,0.85,0.5555556,0.29411766,0.2631579,0.49261084,0.5464481,0.35355973,1.1,2.349,1,0.7251
10,ENGLAND - LEAGUE TWO,17/03/2024,11:00,Salford,Morecambe,1.95,3.5,4.0,1.7,2.1,1.57,2.25,1.0,1.0954452,0.966,1.7,1.3453624,0.814,0.51282054,0.2857143,0.25,0.5882353,0.47619048,0.33301803,-0.7,2.441,1,0.7861
11,SPAIN - PRIMERA RFEF,17/03/2024,12:00,Atl. Madrid B,Real Madrid B,2.2,3.1,3.0,2.05,1.75,1.83,1.83,1.6,1.2,0.675,1.0,1.0954452,1.29,0.45454547,0.32258064,0.33333334,0.4878049,0.5714286,0.16165097,0.6,2.295,1,0.6796
12,SPAIN - PRIMERA RFEF,17/03/2024,13:00,Arenteiro,Rayo Majadahonda,1.7,3.1,5.0,2.5,1.5,2.37,1.5,2.0,1.264911,0.655,0.6,0.9165151,0.709,0.5882353,0.32258064,0.2,0.4,0.6666667,0.43763575,1.4,2.181,1,0.8518
