Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,16/03/2024,04:00,HONG KONG - PREMIER LEAGUE,Southern District,North District,1.5,4.15,5.4,1.45,1.53,2.18,1.01,1.23,1.13,3.2,1.26
25,16/03/2024,08:40,POLAND - DIVISION 1,Termalica B-B.,R. Rzeszow,1.55,4.0,4.75,1.62,1.73,2.0,1.03,1.3,1.18,4.5,1.18
26,16/03/2024,09:00,ROMANIA - LIGA 2,Gloria Buzau,Viitorul Tg. Jiu,1.47,4.2,6.1,1.85,2.02,1.7,1.05,1.39,1.28,5.2,1.13
27,16/03/2024,09:00,ROMANIA - LIGA 2,Steaua Bucuresti,Tunari,1.52,4.15,5.6,1.78,1.9,1.8,1.05,1.37,1.26,4.85,1.14
28,16/03/2024,09:30,ENGLAND - PREMIER LEAGUE,Arsenal,Chelsea,1.57,4.0,5.5,1.53,1.62,2.2,1.03,1.25,1.17,4.33,1.22
29,16/03/2024,10:00,MALTA - PREMIER LEAGUE,Hibernians,Sirens,1.31,4.85,8.25,1.65,2.05,1.62,1.03,1.31,1.21,5.1,1.13
30,16/03/2024,10:30,AUSTRIA - 2. LIGA,Kapfenberg,Sturm Graz (Am),1.62,3.85,4.85,1.7,1.7,2.02,1.04,1.35,1.23,4.45,1.17
31,16/03/2024,11:00,SLOVAKIA - NIKE LIGA,Trencin,Skalica,1.47,4.2,6.6,1.9,2.05,1.7,1.06,1.42,1.3,5.5,1.12
32,16/03/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Nasaf Qarshi,Qizilqum,1.55,3.6,6.0,2.02,2.07,1.6,1.04,1.45,1.36,7.6,1.04
33,16/03/2024,11:00,POLAND - DIVISION 1,Tychy,Chrobry Glogow,1.62,3.6,5.0,1.98,1.91,1.8,1.06,1.4,1.29,6.5,1.11
34,16/03/2024,11:00,BELARUS - VYSSHAYA LIGA,Din. Minsk,Smorgon,1.14,8.3,20.0,1.42,2.38,1.55,1.02,1.23,1.11,3.34,1.26
35,16/03/2024,11:30,NETHERLANDS - TWEEDE DIVISIE,Katwijk,ADO 20 Heemskerk,1.5,3.95,5.9,1.62,1.72,1.9,1.01,1.31,1.2,4.8,1.15
