,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,09/12/2023,03:30,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Newcastle Jets,1.83,4.0,3.8,1.57,2.35,1.53,2.38,H,D,H
2,OVER2_5,09/12/2023,12:00,ENGLAND - PREMIER LEAGUE,Brighton,Burnley,1.5,4.75,6.0,1.57,2.35,1.7,2.05,A,H,A
3,OVER2_5,09/12/2023,12:00,ENGLAND - PREMIER LEAGUE,Man Utd,Bournemouth,1.53,4.33,5.75,1.53,2.4,1.67,2.1,A,H,A
4,OVER2_5,09/12/2023,12:00,ENGLAND - LEAGUE ONE,Peterborough,Oxford Utd,1.83,3.75,4.2,1.83,2.03,1.75,2.0,H,A,H
5,OVER2_5,09/12/2023,12:00,SCOTLAND - LEAGUE ONE,Montrose,Queen of South,1.95,3.6,3.6,1.65,2.2,1.57,2.25,H,D,H
6,OVER2_5,09/12/2023,14:00,SWITZERLAND - SUPER LEAGUE,Basel,Grasshoppers,2.15,3.6,3.25,1.67,2.15,1.62,2.2,A,D,H
7,OVER2_5,09/12/2023,15:45,ROMANIA - LIGA 1,Rapid Bucharest,FC Voluntari,1.67,3.6,5.25,2.0,1.85,1.83,1.83,A,H,D
