,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-02-14,05:35:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Wellington Phoenix,1.51,7.4,4.8,30.0,1.2391123
2,2025-02-14,11:00:00,CROATIA - PRVA NL,Sesvete,Dubrava,2.08,2.7,2.54,85.0,1.2395872
3,2025-02-14,14:00:00,TURKEY - SUPER LIG,Adana Demirspor,Antalyaspor,5.2,1.8,3.8,10.0,1.2394552
4,2025-02-14,14:30:00,GERMANY - 2. BUNDESLIGA,Paderborn,Preussen Munster,1.69,5.8,4.0,22.0,1.2393494
5,2025-02-14,14:30:00,GERMANY - 2. BUNDESLIGA,Magdeburg,FC Koln,2.36,3.2,3.75,17.5,1.2393981
6,2025-02-14,15:00:00,DENMARK - SUPERLIGA,Brondby,Viborg,1.58,6.0,4.6,28.0,1.2381929
7,2025-02-14,15:30:00,FRANCE - NATIONAL,Nancy,Sochaux,2.0,4.1,3.3,17.0,1.2393123
8,2025-02-14,15:30:00,FRANCE - NATIONAL,Valenciennes,Rouen,2.92,2.64,2.98,65.0,1.2393124
9,2025-02-14,15:30:00,FRANCE - NATIONAL,Le Mans,Boulogne,1.92,4.2,3.45,38.0,1.2393702
10,2025-02-14,15:30:00,FRANCE - NATIONAL,Orleans,Versailles,2.06,4.0,3.25,34.0,1.2393732
11,2025-02-14,15:30:00,FRANCE - NATIONAL,Nimes,Concarneau,2.4,3.35,3.05,30.0,1.2393122
12,2025-02-14,15:30:00,FRANCE - NATIONAL,Quevilly Rouen,Chateauroux,1.76,4.8,3.4,42.0,1.2393123
13,2025-02-14,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Etoile Carouge,3.3,2.3,3.4,29.0,1.2393165
14,2025-02-14,16:00:00,FRANCE - LIGUE 2,Clermont,Bastia,3.15,2.66,3.1,8.4,1.239374
15,2025-02-14,16:00:00,FRANCE - LIGUE 2,Amiens,Grenoble,2.18,4.0,3.25,12.0,1.2393565
16,2025-02-14,16:00:00,FRANCE - LIGUE 2,Pau FC,Rodez,2.46,3.1,3.6,16.5,1.2393153
17,2025-02-14,16:00:00,FRANCE - LIGUE 2,Red Star,Martigues,1.8,4.8,3.9,32.0,1.2393152
18,2025-02-14,16:00:00,HUNGARY - OTP BANK LIGA,Fehervar FC,Gyori,2.18,3.55,3.35,40.0,1.2393733
19,2025-02-14,16:00:00,FRANCE - LIGUE 2,Troyes,Lorient,4.1,2.24,3.1,8.0,1.2393566
20,2025-02-14,16:00:00,NETHERLANDS - EREDIVISIE,G.A. Eagles,Sparta Rotterdam,2.1,3.75,3.8,16.5,1.2390773
21,2025-02-14,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Lierse K.,Waregem,4.1,1.81,4.1,34.0,1.2393997
22,2025-02-14,16:00:00,FRANCE - LIGUE 2,AC Ajaccio,Laval,2.66,3.5,2.84,8.6,1.2393533
23,2025-02-14,16:45:00,POLAND - DIVISION 1,Arka Gdynia,Polonia Warszawa,1.5,6.6,4.3,65.0,1.239316
24,2025-02-14,16:45:00,ITALY - SERIE A,Bologna,Torino,1.84,5.6,3.55,14.5,1.2390994
25,2025-02-14,16:45:00,FRANCE - LIGUE 1,Brest,Auxerre,2.3,3.6,3.4,13.0,1.2391021
26,2025-02-14,17:00:00,ENGLAND - PREMIER LEAGUE,Brighton,Chelsea,3.05,2.4,3.8,15.0,1.2387847
27,2025-02-14,17:00:00,SPAIN - LALIGA,Girona,Getafe,2.06,4.7,3.25,12.0,1.2391001
28,2025-02-14,17:00:00,PERU - LIGA 1,Cajamarca,Binacional,1.68,5.7,3.9,55.0,1.2394788
29,2025-02-14,17:15:00,PORTUGAL - LIGA PORTUGAL,Boavista,Estrela,2.76,3.1,3.1,8.8,1.2394242
30,2025-02-14,19:30:00,PERU - LIGA 1,Cusco,FBC Melgar,3.35,2.26,3.35,12.0,1.2394791
31,2025-02-14,20:00:00,VENEZUELA - LIGA FUTVE,Universidad Central,Estudiantes Merida,2.28,3.45,3.2,75.0,1.239572
32,2025-02-14,21:15:00,URUGUAY - PRIMERA DIVISION,Wanderers,Liverpool M.,2.82,2.72,3.1,10.0,1.2393657
