,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,27/01/2024,05:45,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Brisbane Roar,1.4,5.25,6.0,1.4,2.88,1.57,2.25,H,H,H
2,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,ENGLAND - LEAGUE ONE,Wycombe,Fleetwood Town,1.8,3.75,4.33,1.9,1.95,1.8,1.95,H,A,H
3,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,BELGIUM - CHALLENGER PRO LEAGUE,Genk U23,Anderlecht U23,2.15,3.8,2.88,1.5,2.5,1.44,2.63,A,H,D
4,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,ENGLAND - CHAMPIONSHIP,Sunderland,Stoke,2.05,3.4,3.6,2.05,1.8,1.83,1.83,H,A,D
5,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,ENGLAND - CHAMPIONSHIP,Millwall,Preston,2.2,3.1,3.6,2.4,1.53,2.0,1.73,H,A,D
6,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,ENGLAND - FA CUP,Leicester,Birmingham Legion FC,1.45,5.0,6.0,1.57,2.35,1.75,2.0,H,D,A
7,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,ENGLAND - LEAGUE ONE,Blackpool,Charlton,1.7,4.0,4.5,1.65,2.2,1.7,2.05,H,A,H
8,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,ENGLAND - LEAGUE ONE,Barnsley,Exeter,1.62,4.33,4.75,1.73,2.08,1.8,1.95,H,A,H
9,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,ENGLAND - LEAGUE ONE,Northampton,Shrewsbury,1.8,3.6,4.5,2.15,1.67,2.0,1.75,H,A,H
10,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Burton Albion,1.85,3.6,4.0,2.15,1.67,2.05,1.7,H,A,H
11,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,SPAIN - PRIMERA RFEF,Arenteiro,Teruel,2.0,3.0,3.5,2.63,1.44,2.38,1.53,H,D,D
12,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,SCOTLAND - PREMIERSHIP,Hearts,Aberdeen,2.1,3.4,3.6,2.05,1.75,1.91,1.91,D,A,H
13,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Queen of South,1.7,3.75,3.8,1.67,2.15,1.67,2.1,D,H,A
14,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,SCOTLAND - CHAMPIONSHIP,Morton,Arbroath,1.53,4.0,5.5,1.73,2.08,1.83,1.83,D,H,H
15,AI_LAY_AWAY_RETORNOS,27/01/2024,12:00,SCOTLAND - PREMIERSHIP,Kilmarnock,Hibernian,1.95,3.4,4.0,2.05,1.75,1.91,1.91,D,A,H
16,AI_LAY_AWAY_RETORNOS,27/01/2024,14:00,SPAIN - PRIMERA RFEF,Ponferradina,Sestao,1.7,3.4,4.33,2.5,1.5,2.5,1.5,H,D,D
17,AI_LAY_AWAY_RETORNOS,27/01/2024,14:15,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Lierse K.,2.0,3.8,3.25,1.57,2.35,1.53,2.38,A,H,D
18,AI_LAY_AWAY_RETORNOS,27/01/2024,14:30,SPAIN - LALIGA2,Oviedo,Leganes,2.1,3.0,4.2,2.88,1.4,2.5,1.5,H,A,A
19,AI_LAY_AWAY_RETORNOS,27/01/2024,16:00,SPAIN - PRIMERA RFEF,Cordoba,Murcia,1.7,3.4,4.2,2.3,1.6,2.2,1.62,H,D,D
20,AI_LAY_AWAY_RETORNOS,27/01/2024,16:00,SPAIN - PRIMERA RFEF,Alcoyano,Recreativo Huelva,2.1,2.88,3.5,2.63,1.44,2.38,1.53,H,D,D
21,AI_LAY_AWAY_RETORNOS,27/01/2024,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Dender,Patro Eisden,2.0,3.4,3.6,1.95,1.9,1.73,2.0,A,H,D
22,AI_LAY_AWAY_RETORNOS,27/01/2024,17:00,SPAIN - LALIGA2,Levante,Tenerife,2.2,3.1,3.6,2.5,1.5,2.1,1.67,H,A,A
23,AI_LAY_AWAY_RETORNOS,27/01/2024,20:00,MEXICO - LIGA MX,Cruz Azul,Mazatlan FC,1.6,4.2,4.75,1.6,2.3,1.67,2.1,A,D,H
24,AI_LAY_AWAY_RETORNOS,27/01/2024,20:00,MEXICO - LIGA MX,Leon,Santos Laguna,1.83,3.8,4.2,1.53,2.4,1.5,2.5,A,D,H
25,AI_LAY_AWAY_RETORNOS,27/01/2024,21:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Racing Club,Union Santa Fe,1.8,3.3,5.0,2.25,1.62,2.1,1.67,H,A,H
26,AI_LAY_AWAY_RETORNOS,27/01/2024,22:00,MEXICO - LIGA MX,Monterrey,Atletico San Luis,1.57,4.2,5.5,1.73,2.08,1.8,1.95,A,D,H
27,AI_LAY_AWAY_RETORNOS,27/01/2024,22:20,COLOMBIA - PRIMERA A,Ind Medellin,Deportivo Pereira,1.8,3.5,4.75,2.1,1.7,1.91,1.8,A,A,H
