,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,02/08/2023,19:00,SOUTH AMERICA - COPA SUDAMERICANA,Estudiantes L.P. (Arg),Goias (Bra),1.53,3.6,7.5,2.15,2.2,1.62
2,02/08/2023,21:00,SOUTH AMERICA - COPA LIBERTADORES,Nacional (Uru),Boca Juniors (Arg),2.9,3.0,2.7,2.5,2.0,1.75
3,02/08/2023,21:30,COLOMBIA - PRIMERA A,Santa Fe,Ind. Medellin,1.91,3.5,4.0,2.08,1.91,1.8
4,02/08/2023,21:30,BRAZIL - SERIE B,Vila Nova FC,Sport Recife,2.37,2.95,3.42,2.64,2.22,1.63
5,02/08/2023,21:30,BRAZIL - SERIE B,Vitoria,ABC,1.5,3.95,7.5,2.33,2.45,1.52
