,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,NORWAY - OBOS-LIGAEN,09/06/2024,12:00,Start,Lyn,2.15,3.5,2.75,1.62,2.25,1.53,2.38,1.4,1.1135529,1.053,1.8333334,1.2133516,0.69,0.4651163,0.2857143,0.36363637,0.61728394,0.44444445,0.19771983,-0.433,2.327,1,0.586
2,NORWAY - OBOS-LIGAEN,09/06/2024,12:00,Sogndal,Egersund,1.95,3.6,3.1,1.44,2.7,1.4,2.75,1.5,1.2845232,0.855,2.0,1.264911,0.25,0.51282054,0.2777778,0.32258064,0.6944444,0.37037036,0.27460584,-0.5,2.549,1,0.8067
3,NORWAY - OBOS-LIGAEN,09/06/2024,12:00,Bryne,Asane,1.5,4.0,5.0,1.5,2.5,1.57,2.25,2.5,1.024695,0.695,0.6,0.9165151,0.764,0.6666667,0.25,0.2,0.6666667,0.4,0.56203496,1.9,1.941,1,0.8682
4,NORWAY - OBOS-LIGAEN,09/06/2024,14:00,Valerenga,Moss,1.48,4.2,5.25,1.53,2.4,1.67,2.1,0.9,1.1357816,0.765,0.9,1.1357816,0.796,0.6756757,0.23809524,0.1904762,0.6535948,0.41666666,0.5932596,0.0,2.272,1,0.909
5,ARGENTINA - PRIMERA NACIONAL,09/06/2024,15:00,Alvarado,Arsenal Sarandi,2.0,3.2,3.9,2.88,1.4,2.5,1.5,2.2,1.2489996,0.774,0.4,0.48989794,2.063,0.5,0.3125,0.25641027,0.3472222,0.71428573,0.2923269,1.8,1.739,1,0.8
6,BRAZIL - SERIE B,09/06/2024,16:00,Avai,Chapecoense-SC,1.9,3.3,4.33,2.5,1.5,2.25,1.57,1.5,1.2845232,1.033,1.0,1.0954452,1.318,0.5263158,0.3030303,0.23094688,0.4,0.6666667,0.35576996,0.5,2.38,1,0.855
7,BRAZIL - SERIE A,09/06/2024,16:00,Criciuma,Cuiaba,2.0,3.3,4.0,2.5,1.5,2.2,1.62,2.2,1.2489996,0.578,1.7,1.3453624,1.064,0.5,0.3030303,0.25,0.4,0.6666667,0.30641064,0.5,2.594,1,1.0
8,ARGENTINA - PRIMERA NACIONAL,09/06/2024,16:00,Ferro,Talleres (R.E),1.91,3.5,3.75,2.5,1.5,2.25,1.57,1.4,1.1135529,0.769,0.85714287,0.9897433,0.887,0.5235602,0.2857143,0.26666668,0.4,0.6666667,0.3258641,0.543,2.103,1,1.0
9,ARGENTINA - PRIMERA NACIONAL,09/06/2024,16:00,Chaco For Ever,CA Mitre,2.2,2.8,3.9,3.1,1.36,2.5,1.5,1.8,1.2489996,0.928,0.9,1.1357816,2.159,0.45454547,0.35714287,0.25641027,0.32258064,0.7352941,0.2272042,0.9,2.385,1,1.0
10,ARGENTINA - PRIMERA NACIONAL,09/06/2024,16:00,Patronato,Guillermo Brown,2.0,3.2,3.75,2.5,1.5,2.2,1.62,1.4,1.1135529,0.849,0.4,0.9165151,1.197,0.5,0.3125,0.26666668,0.4,0.6666667,0.2806076,1.0,2.03,1,0.6
11,CANADA - CANADIAN PREMIER LEAGUE,09/06/2024,19:00,York Utd,Vancouver FC,2.05,3.6,3.25,1.72,2.1,1.6,2.18,1.3,1.4177446,1.05,0.9,1.3747727,0.826,0.4878049,0.2777778,0.30769232,0.5813953,0.47619048,0.25929296,0.4,2.793,1,0.5105
