,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,23/12/2023,01:30,AUSTRALIA - A-LEAGUE,Wellington Phoenix,WS Wanderers,2.63,3.3,2.7,1.7,1.57,2.25,1.04,1.33,1.22,5.0,1.17
2,23/12/2023,05:30,INDIA - I-LEAGUE,Lajong,Namdhari,1.72,3.85,3.95,1.62,1.62,2.02,1.01,1.32,1.2,4.65,1.14
3,23/12/2023,05:45,AUSTRALIA - A-LEAGUE,Melbourne City,Melbourne Victory,2.38,3.6,2.9,1.6,1.5,2.5,1.03,1.29,1.17,4.33,1.22
4,23/12/2023,08:30,AUSTRALIA - A-LEAGUE,Perth Glory,Macarthur FC,2.45,3.6,2.7,1.57,1.5,2.5,1.03,1.29,1.17,4.33,1.22
5,23/12/2023,09:30,ALBANIA - SUPERLIGA,Laci,Kukesi,1.88,3.0,4.1,2.2,2.03,1.75,1.07,1.5,1.41,8.2,1.04
11,23/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Plymouth,Birmingham,2.15,3.6,3.2,1.67,1.57,2.25,1.04,1.33,1.22,5.0,1.17
16,23/12/2023,12:00,ENGLAND - LEAGUE TWO,Accrington,Walsall,2.38,3.5,2.9,1.88,1.62,2.2,1.05,1.36,1.25,6.0,1.13
15,23/12/2023,12:00,ENGLAND - LEAGUE ONE,Reading,Wigan,2.1,3.4,3.6,1.9,1.75,2.0,1.05,1.4,1.25,6.0,1.13
14,23/12/2023,12:00,ENGLAND - LEAGUE TWO,Sutton,Mansfield,5.0,4.2,1.6,1.67,1.73,2.0,1.03,1.33,1.2,5.0,1.17
9,23/12/2023,12:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Morton,2.2,3.6,3.0,1.85,1.73,2.0,1.05,1.36,1.25,5.5,1.13
13,23/12/2023,12:00,ENGLAND - LEAGUE TWO,Tranmere,Swindon,2.4,3.5,2.88,1.67,1.57,2.25,1.04,1.33,1.2,5.0,1.17
8,23/12/2023,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Bangor FC,Dergview,1.52,4.15,5.2,1.42,1.47,2.32,1.01,1.2,1.14,3.0,1.29
7,23/12/2023,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Dungannon,Glentoran,3.7,3.8,1.83,1.65,1.6,2.18,1.04,1.33,1.21,4.2,1.19
6,23/12/2023,12:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Edinburgh City,1.08,9.25,30.0,1.39,3.15,1.31,1.02,1.24,1.12,3.05,1.35
10,23/12/2023,12:00,ENGLAND - PREMIER LEAGUE,Nottingham,Bournemouth,2.75,3.4,2.55,1.98,1.7,2.05,1.06,1.4,1.29,6.0,1.13
12,23/12/2023,12:00,ENGLAND - LEAGUE ONE,Northampton,Oxford Utd,3.1,3.6,2.2,2.05,1.91,1.91,1.05,1.4,1.33,8.0,1.08
17,23/12/2023,12:30,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Rio Ave,1.67,3.75,4.75,1.95,1.8,1.95,1.05,1.36,1.29,6.5,1.11
18,23/12/2023,12:30,NETHERLANDS - EERSTE DIVISIE,Dordrecht,FC Emmen,3.0,3.75,2.2,1.5,1.44,2.63,1.02,1.25,1.14,3.75,1.25
19,23/12/2023,13:00,BAHRAIN - PREMIER LEAGUE,East Riffa,Sitra,2.7,3.2,2.52,2.15,1.85,1.85,1.08,1.5,1.38,6.4,1.08
20,23/12/2023,14:30,ITALY - SERIE C,Pergolettese,Giana Erminio,2.25,3.2,3.1,2.07,1.83,1.88,1.07,1.47,1.36,6.1,1.09
21,23/12/2023,14:45,NETHERLANDS - EERSTE DIVISIE,Helmond,Roda,3.1,3.5,2.25,1.7,1.57,2.25,1.04,1.33,1.2,5.0,1.17
22,23/12/2023,16:45,BELGIUM - JUPILER PRO LEAGUE,Anderlecht,Genk,2.25,3.5,3.1,1.67,1.57,2.25,1.04,1.33,1.2,5.0,1.17
23,23/12/2023,17:00,NETHERLANDS - EERSTE DIVISIE,Eindhoven FC,Jong Ajax,1.8,4.2,4.0,1.53,1.53,2.38,1.03,1.29,1.17,4.0,1.22
