Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,05/05/2024,13:00,SPAIN - PRIMERA RFEF,Sabadell,Gimnastic,2.75,2.75,2.55,2.75,2.38,1.53,1.13,1.67,1.62,10.0,1.03
2,05/05/2024,14:00,PORTUGAL - LIGA PORTUGAL 2,Benfica B,Pacos Ferreira,2.38,3.2,2.75,2.05,1.73,2.0,1.06,1.4,1.3,7.0,1.1
3,05/05/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia y Tiro,Nueva Chicago,2.15,2.88,4.2,3.1,2.5,1.5,1.17,1.67,1.67,17.0,1.03
