,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SOUTH AMERICA - COPA LIBERTADORES,14/05/2024,19:00,Talleres Cordoba (Arg),Cobresal (Chi),1.2,6.5,13.0
2,SOUTH AMERICA - COPA SUDAMERICANA,14/05/2024,19:00,Racing Montevideo (Uru),Nacional Asuncion (Par),1.73,3.5,5.0
3,SOUTH AMERICA - COPA LIBERTADORES,14/05/2024,19:00,LDU Quito (Ecu),Junior (Col),1.45,4.2,7.0
4,USA - USL CHAMPIONSHIP,14/05/2024,20:00,North Carolina,Loudoun,1.78,3.65,4.05
5,SOUTH AMERICA - COPA SUDAMERICANA,14/05/2024,21:00,Ameliano (Par),Rayo Zuliano (Ven),1.09,8.5,26.0
6,SOUTH AMERICA - COPA LIBERTADORES,14/05/2024,21:30,River Plate (Arg),Libertad Asuncion (Par),1.38,5.0,7.5
7,SOUTH AMERICA - COPA LIBERTADORES,14/05/2024,23:00,Millonarios (Col),Palestino (Chi),1.5,4.0,7.0
8,SOUTH AMERICA - COPA SUDAMERICANA,14/05/2024,23:00,Nacional Potosi (Bol),Sportivo Trinidense (Par),1.25,6.5,9.0
