,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,19/06/2024,09:15,VIETNAM - V.LEAGUE 1,Viettel,Ho Chi Minh,1.8,3.45,4.1,2.02,1.93,1.7,1.03,1.42,1.35,7.2,1.05
2,19/06/2024,12:30,FINLAND - YKKONEN,OLS Oulu,EPS,1.38,4.2,6.5,1.5,1.67,2.1,1.03,1.25,1.14,3.75,1.25
3,19/06/2024,12:30,FINLAND - YKKONEN,Jazz Pori,Klubi 04,3.6,4.75,1.62,1.4,1.5,2.5,1.01,1.22,1.13,3.4,1.3
4,19/06/2024,15:00,FINLAND - VEIKKAUSLIIGA,VPS,AC Oulu,1.57,4.2,5.25,1.67,1.75,2.0,1.03,1.3,1.2,5.0,1.17
5,19/06/2024,16:15,ICELAND - BESTA DEILD KARLA,Breidablik,KA Akureyri,1.47,4.45,5.8,1.35,1.45,2.55,1.02,1.22,1.11,2.8,1.38
6,19/06/2024,20:00,CANADA - CANADIAN PREMIER LEAGUE,York Utd,Pacific FC,3.25,3.4,2.15,1.83,1.65,2.12,1.06,1.4,1.27,5.1,1.14
7,19/06/2024,20:30,USA - MLS,CF Montreal,New York Red Bulls,3.25,3.6,2.05,1.85,1.7,2.05,1.04,1.36,1.25,6.0,1.13
8,19/06/2024,20:30,USA - MLS,Inter Miami,Columbus Crew,2.55,3.7,2.5,1.53,1.44,2.63,1.03,1.29,1.14,4.0,1.22
9,19/06/2024,21:30,USA - MLS,FC Dallas,Minnesota United,2.05,3.5,3.6,1.7,1.62,2.2,1.04,1.33,1.2,5.0,1.17
10,19/06/2024,21:30,USA - MLS,Austin FC,Los Angeles FC,3.5,4.0,1.9,1.67,1.62,2.2,1.03,1.3,1.2,5.0,1.17
