Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,30/06/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Guillermo Brown,Alvarado,2.3,3.0,3.4,3.1,2.38,1.53,1.13,1.67,1.62,15.0,1.03
2,30/06/2024,16:00,BRAZIL - SERIE B,Paysandu PA,Operario,2.0,3.1,4.2,2.6,2.2,1.62,1.1,1.57,1.5,13.0,1.04
3,30/06/2024,18:30,BRAZIL - SERIE A,Flamengo RJ,Cruzeiro,1.67,3.9,5.25,2.2,2.1,1.67,1.07,1.44,1.4,8.0,1.08
