,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,22/10/2023,01:30,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Jeonnam,2.25,3.3,2.9,2.1,1.83,1.83,1.06,1.44,1.36,8.0,1.08
2,22/10/2023,06:00,MALTA - PREMIER LEAGUE,Marsaxlokk,Valletta,2.57,3.25,2.55,1.93,1.75,1.87,1.04,1.42,1.32,7.0,1.07
3,22/10/2023,07:15,NETHERLANDS - EREDIVISIE,Utrecht,Ajax,3.9,3.7,1.91,1.53,1.5,2.5,1.03,1.29,1.14,4.0,1.22
4,22/10/2023,07:30,THAILAND - THAI LEAGUE 1,Prachuap,Uthai Thani,1.83,3.85,3.65,1.62,1.6,2.2,1.04,1.32,1.2,4.1,1.19
5,22/10/2023,08:30,BELGIUM - JUPILER PRO LEAGUE,Genk,KV Mechelen,1.5,4.33,6.0,1.53,1.67,2.1,1.03,1.29,1.14,4.0,1.22
6,22/10/2023,09:30,AZERBAIJAN - PREMIER LEAGUE,Gabala,Araz,2.35,3.05,2.95,2.07,1.8,1.8,1.05,1.47,1.37,7.4,1.04
7,22/10/2023,09:30,NETHERLANDS - EREDIVISIE,Excelsior,Zwolle,2.3,4.0,2.75,1.65,1.62,2.2,1.03,1.33,1.2,5.0,1.17
8,22/10/2023,10:00,MALTA - PREMIER LEAGUE,Hibernians,Balzan,1.98,3.55,3.3,1.7,1.62,2.02,1.02,1.35,1.23,3.65,1.2
9,22/10/2023,10:00,SWEDEN - SUPERETTAN,Orgryte,Trelleborg,1.8,3.8,4.0,1.67,1.67,2.1,1.03,1.33,1.2,5.0,1.17
10,22/10/2023,11:30,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Lugano,2.7,4.0,2.3,1.6,1.53,2.38,1.03,1.3,1.18,4.33,1.2
11,22/10/2023,12:00,AUSTRIA - BUNDESLIGA,Rapid Vienna,A. Klagenfurt,1.65,4.2,5.0,1.62,1.67,2.1,1.03,1.3,1.18,4.5,1.18
12,22/10/2023,12:30,SLOVAKIA - NIKE LIGA,Trnava,Slovan Bratislava,2.62,3.2,2.67,2.0,1.72,2.02,1.07,1.47,1.33,5.8,1.11
13,22/10/2023,12:30,SWEDEN - ALLSVENSKAN,Hacken,Norrkoping,1.45,4.5,6.5,1.44,1.57,2.25,1.02,1.25,1.13,3.5,1.29
14,22/10/2023,13:00,BAHRAIN - PREMIER LEAGUE,Al-Hidd,Al-Hala,2.47,3.25,2.72,2.05,1.78,1.93,1.07,1.45,1.34,5.9,1.1
15,22/10/2023,14:15,BELGIUM - JUPILER PRO LEAGUE,Leuven,St. Truiden,2.2,3.6,2.9,1.65,1.57,2.25,1.03,1.3,1.2,4.5,1.18
16,22/10/2023,16:00,PORTUGAL - TAÇA DE PORTUGAL,Oliveirense,Boavista,7.5,4.75,1.3,1.57,1.83,1.78,1.02,1.28,1.15,3.6,1.2
17,22/10/2023,18:00,PARAGUAY - PRIMERA DIVISION,Guairena,Nacional Asuncion,3.75,3.4,1.85,2.15,2.0,1.73,1.07,1.44,1.36,9.0,1.07
18,22/10/2023,18:30,BRAZIL - SERIE A,Corinthians,America MG,1.8,3.4,5.0,2.03,1.91,1.91,1.06,1.4,1.3,6.5,1.11
19,22/10/2023,19:00,NICARAGUA - LIGA PRIMERA,Masachapa,Ocotal,2.19,3.54,3.09,1.78,1.61,2.25,1.02,1.33,1.22,5.4,1.12
