,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,17/02/2024,04:00,HONG KONG - PREMIER LEAGUE,Tai Po,North District,1.57,4.2,4.65,1.5,1.57,2.12,1.02,1.25,1.15,3.4,1.23
2,18/02/2024,10:30,NETHERLANDS - EREDIVISIE,Vitesse,FC Volendam,1.73,4.0,4.5,1.85,1.75,2.0,1.04,1.33,1.25,6.0,1.13
3,18/02/2024,10:30,INDIA - I-LEAGUE,Inter Kashi,Namdhari,1.68,3.82,4.2,1.63,1.6,2.27,12.7,1.29,1.17,4.45,1.15
4,17/02/2024,10:30,AUSTRIA - 2. LIGA,First Vienna,Bregenz,1.7,3.75,4.5,1.78,1.75,1.98,1.05,1.37,1.25,4.8,1.15
5,17/02/2024,11:30,NETHERLANDS - TWEEDE DIVISIE,Jong Sparta Rotterdam,Lisse,1.72,4.0,3.85,1.47,1.5,2.27,1.01,1.23,1.13,3.35,1.23
6,17/02/2024,12:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Arbroath,1.65,3.6,4.5,1.83,1.8,1.91,1.02,1.36,1.25,5.0,1.14
7,17/02/2024,12:00,SCOTLAND - PREMIERSHIP,Dundee FC,Ross County,1.75,4.0,4.33,1.88,1.8,1.95,1.05,1.36,1.29,6.0,1.13
8,17/02/2024,12:00,ENGLAND - LEAGUE TWO,Crewe,Harrogate,1.83,3.8,4.2,1.8,1.73,2.0,1.04,1.36,1.22,5.5,1.14
9,17/02/2024,13:00,AUSTRIA - BUNDESLIGA,Wolfsberger AC,Tirol,1.67,4.0,5.0,1.67,1.7,2.05,1.04,1.33,1.2,5.0,1.17
10,18/02/2024,14:00,COSTA RICA - PRIMERA DIVISION,Cartagines,Liberia,1.75,3.6,4.0,1.67,1.62,2.2,1.03,1.3,1.2,5.0,1.17
11,17/02/2024,14:00,SWITZERLAND - SUPER LEAGUE,St. Gallen,Winterthur,1.73,4.33,4.0,1.53,1.53,2.38,1.03,1.25,1.14,4.0,1.22
12,17/02/2024,14:00,NETHERLANDS - TWEEDE DIVISIE,De Treffers,Scheveningen,1.57,4.4,4.5,1.4,1.5,2.27,1.01,1.19,1.13,3.0,1.29
