,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,HONG KONG - PREMIER LEAGUE,2024-03-11,05:30,Hong Kong FC,North District,2.72,3.9,2.15,1.45,2.4,1.44,2.42,1.1818181,1.4024771,1.1867114,0.3584132,0.46084136,1.2857823,0.63981974,0.1327118,0.20742062,0.90909094,1.2398347,1.3638182,2.090909,1.5640591,0.7480283,-1.1818181,2.4052284,-2.0351932,0.28135157,0.21662658,0.5952212,2.479339,0.45460606,1.9008265,1.7204651,1.1,1.3,1.1818181,0.46175745,0.6501913,1.4080796,0.6800773,0.13095815,0.19256362,1.3,1.4866068,1.1435437,2.2,1.4696939,0.66804266,-0.9,2.5475478,-2.8306086,0.293533,0.1954127,2.9545455,0.65410703,2.2,1.4696939,0.36764705,0.25641027,0.4651163,0.6896552,0.41666666,0.6944444,0.41322315,1.4338236,0.79044116,0.6974359,0.55128205,1.2651163,1.8139535,0.37179488,0.61538464,0.23485416,0.17824773,0.11704312,0.2892562,0.45794392,1.2651163,0.55128205,0.6974359,1.8758621,1.4827586,0.37179488,1.0069444,8.77,0.082,2.702,-0.1345496,-0.1995439,0.31014824,0.24515393,0.30531693,0.8925432,0.40556836,2.1862755,30.540606,1.3435029,-25.407719,1.5680574,1.7629958,0.8894277,1.1243185,2.1862755,1.75,1.18,1,0.5206
2,SINGAPORE - PREMIER LEAGUE,2024-03-11,07:00,Geylang,Young Lions,1.25,6.0,6.6,1.14,5.5,1.33,3.25,1.1818181,1.4024771,1.1867114,0.6252301,0.2235497,0.35754788,0.3018506,0.039325334,0.1302808,1.6363636,0.88139635,0.5386311,2.4545455,2.3496087,0.957248,-0.8181818,2.8225772,-3.4498167,0.43182147,0.18284923,1.0340925,5.6528926,0.25514105,2.0082645,2.871744,0.0,0.0,3.1622777,0.59440374,0.60930413,1.0250677,0.5278532,0.06542595,0.12394724,0.8181818,0.83319557,1.0183501,3.4545455,1.304791,0.37770262,-2.6363637,1.5534552,-0.5892416,0.1590227,0.06761336,2.0082645,0.33945006,5.6528926,0.7973722,0.8,0.16666667,0.15151516,0.877193,0.18181819,0.7518797,0.30769232,4.8,5.28,0.20833333,1.1,0.18939394,0.90909094,0.19,0.9166667,0.81075567,0.6551724,0.6815287,0.04761905,0.6806723,0.18939394,1.1,0.20833333,1.0964912,5.7894735,0.19,0.85714287,13.85,1.182,1.402,-0.3429603,0.0433213,0.090252705,0.4765343,0.6348763,2.9310124,0.7892929,7.179485,67.16634,6.1659713,-65.35834,2.551515,1.2545455,2.0338163,0.49168646,7.179485,0.6,4.75,1,0.9948
3,SPAIN - PRIMERA RFEF,2024-03-11,08:00,Ceuta,Murcia,2.2,2.88,3.25,2.63,1.44,2.2,1.62,2.3636363,1.06794,0.45182076,0.44544408,0.24150495,0.54216677,0.3750387,0.14870976,0.3965184,2.1818182,1.1922616,0.54645324,0.8181818,0.9359664,1.1439589,1.3636364,1.7200807,1.2613925,0.6155727,0.07503717,1.3986955,2.5785124,1.0088367,0.892562,0.85796916,1.7272727,1.4200454,0.8221316,0.47025436,0.36496615,0.7761037,0.4615226,0.07669242,0.16617261,1.0909091,0.8999541,0.8249579,1.1818181,1.5850542,1.3411996,-0.09090909,2.0205555,-22.22611,0.33466005,0.05282186,0.9917355,0.98994946,1.5041323,1.2453997,0.45454547,0.3472222,0.30769232,0.38022813,0.6944444,0.45454547,0.61728394,1.3090909,1.4772727,0.7638889,1.1284722,0.6769231,0.8861538,0.9131944,0.5,0.16777202,0.13385826,0.19266056,0.06035889,0.04537205,0.6769231,1.1284722,0.7638889,0.8365019,1.2357415,0.9131944,1.1954546,8.33,0.636,2.488,-0.08163265,0.04441777,0.26410565,0.39015606,0.19180277,0.5325724,0.16094297,1.3045306,18.778032,1.6829141,30.752645,1.6713287,1.3776224,1.213198,0.8242678,1.3045306,0.37,0.68,1,0.7744
4,SPAIN - PRIMERA RFEF,2024-03-11,08:00,Hercules,Marbella,2.1,3.0,3.4,2.5,1.5,2.2,1.62,2.0,1.1281521,0.56407607,0.35975847,0.2442556,0.67894334,0.47138655,0.15804666,0.3352804,1.6363636,1.3666633,0.83518314,0.54545456,0.6555548,1.2018504,1.0909091,1.443137,1.3228756,0.5491854,0.10622773,1.0927745,1.6363636,1.3666633,0.6446281,0.5547002,1.0,1.2792042,1.2792042,0.45422432,0.5520889,1.2154543,0.57682854,0.10213366,0.1770607,1.1818181,1.7486713,1.4796449,1.6363636,1.4937888,0.91287094,-0.45454547,2.1474566,-4.724405,0.3285206,0.08263674,0.75206614,2.747912,1.785124,1.3693064,0.47619048,0.33333334,0.29411766,0.4,0.6666667,0.45454547,0.61728394,1.4285715,1.6190476,0.7,1.1333333,0.61764705,0.88235295,0.8333333,0.5,0.2126837,0.1764706,0.23636363,0.0625,0.09090909,0.61764705,1.1333333,0.7,0.84,1.36,0.8333333,1.1363636,8.5,1.0,2.407,-0.105882354,0.047058824,0.24705882,0.4,0.23499982,0.6658328,0.20677239,1.6309507,24.227745,1.4142135,26.565052,1.722689,1.3585434,1.2680413,0.7886179,1.6309507,0.4,0.9,1,0.7867
5,SPAIN - PRIMERA RFEF,2024-03-11,08:00,Unionistas,R. Union,2.05,3.25,3.25,2.1,1.7,1.91,1.8,2.0,1.3483998,0.6741999,0.583925,0.45484644,0.7789467,0.39287436,0.19791585,0.50376374,2.0,1.4142135,0.70710677,1.0,0.8528029,0.8528029,1.0,1.9069252,1.9069252,0.48554224,0.08672082,1.2427711,3.2727273,0.8642416,0.72727275,1.172604,0.54545456,0.8907235,1.6329932,0.38040966,0.25544256,0.6714933,0.48525274,0.079218574,0.16325219,0.8181818,0.5749596,0.7027284,1.8181819,0.9359664,0.51478153,-1.0,1.1281521,-1.1281521,0.32026872,0.08617121,0.37190083,1.264911,3.6363637,0.4679832,0.4878049,0.30769232,0.30769232,0.47619048,0.5882353,0.5235602,0.5555556,1.5853659,1.5853659,0.63076925,1.0,0.63076925,1.0,0.64615387,0.52307695,0.23089202,0.2264151,0.2264151,0.0,0.21495327,0.63076925,1.0,0.63076925,0.97619045,1.5476191,0.64615387,1.0994765,8.55,1.455,2.239,-0.14035088,0.0,0.23976608,0.38011697,0.24309485,0.6928203,0.25490838,1.6970563,30.963757,0.56568545,11.309933,1.771107,1.4108818,1.2553191,0.7966102,1.6970563,0.0,1.2,1,0.8491
6,THAILAND - THAI LEAGUE 1,2024-03-11,08:00,Rayong FC,Chiangrai Utd,2.1,3.25,3.35,2.0,1.75,1.8,1.91,2.4545455,0.8907235,0.36288738,0.4659309,0.3864741,0.8294666,0.43712065,0.16104478,0.3684218,1.6363636,1.2264307,0.74948543,0.45454547,0.4979296,1.0954452,1.1818181,0.9359664,0.79197156,0.47892496,0.11809452,1.0576442,2.231405,0.89938253,0.24793388,0.91287094,0.90909094,1.0833068,1.1916375,0.5135009,0.5524756,1.0758998,0.5418509,0.09684257,0.17872548,0.8181818,0.83319557,1.0183501,1.3636364,0.88139635,0.6463573,-0.54545456,1.1570839,-2.1213202,0.23908377,0.09869153,0.59504133,1.145644,1.983471,0.60596,0.47619048,0.30769232,0.29850745,0.5,0.5714286,0.5555556,0.5235602,1.5476191,1.5952381,0.64615387,1.0307692,0.6268657,0.9701493,0.61538464,0.53846157,0.22639284,0.21495327,0.2293578,0.015151516,0.23809524,0.6268657,1.0307692,0.64615387,1.05,1.675,0.61538464,1.1111112,8.7,1.545,1.974,-0.13218391,0.011494253,0.2413793,0.38505748,0.2395249,0.6946222,0.2706518,1.7014699,29.898901,0.35355338,7.125016,1.7270789,1.3717129,1.2590674,0.7942387,1.7014699,0.1,1.15,1,0.8334
7,THAILAND - THAI LEAGUE 1,2024-03-11,08:00,Uthai Thani,Nakhon Pathom,1.71,3.7,4.11,1.62,2.14,1.63,2.22,1.3636364,1.06794,0.78315604,0.463592,0.4967758,1.0715798,0.50799966,0.15736014,0.30976424,1.4545455,1.233151,0.84779125,1.1818181,0.7158189,0.6056929,0.27272728,1.2128786,4.4472213,0.4724844,0.11731999,0.9635149,1.8512397,0.96890426,2.3636363,0.35790944,0.90909094,1.0833068,1.1916375,0.51530665,0.42760795,0.82981265,0.43097028,0.108798586,0.25245032,0.8181818,0.5749596,0.7027284,1.9090909,1.7296634,0.90601414,-1.0909091,1.975051,-1.8104634,0.21964632,0.087665446,1.0413224,0.45175394,4.6859503,0.7046777,0.5847953,0.27027026,0.243309,0.61728394,0.46728972,0.61349696,0.45045045,2.1637428,2.4035087,0.46216217,1.1108108,0.4160584,0.9002433,0.43783784,0.5783784,0.4233928,0.36783734,0.41237113,0.0524968,0.39097744,0.4160584,1.1108108,0.46216217,1.0555556,2.5370371,0.43783784,0.993865,9.52,0.455,2.151,-0.20903361,0.043067228,0.17962185,0.4317227,0.40454543,1.2837574,0.46842688,3.1445508,44.856403,0.7353911,-14.574216,1.997695,1.3147223,1.5194805,0.6581197,3.1445508,0.41,1.99,1,0.9107
8,SPAIN - PRIMERA RFEF,2024-03-11,08:00,UD Ibiza,Betis B,2.0,2.75,4.0,3.25,1.33,2.63,1.44,1.0909091,0.9958592,0.91287094,0.24303773,0.1691132,0.69583106,0.57019645,0.11728365,0.2056899,1.1818181,1.0285189,0.8702853,1.2727273,0.86243933,0.6776309,-0.09090909,0.66804266,-7.3484693,0.5717329,0.09604367,0.87677556,1.0743802,1.1313709,1.2727273,0.86243933,1.6363636,1.06794,0.65263003,0.7000686,0.5114756,0.7306079,0.30629957,0.12466694,0.4070098,1.2727273,0.74965554,0.58901507,0.90909094,0.66804266,0.73484695,0.36363637,0.7713892,2.1213202,0.2834102,0.095941626,1.5041323,0.63432395,1.5702479,0.38676155,0.5,0.36363637,0.25,0.30769232,0.7518797,0.38022813,0.6944444,1.375,2.0,0.72727275,1.4545455,0.5,0.6875,1.1818181,0.48363635,0.2753212,0.15789473,0.33333334,0.18518518,0.083333336,0.5,1.4545455,0.72727275,0.61538464,1.2307693,1.1818181,1.2357415,8.75,-0.545,2.064,-0.08571429,0.14285715,0.22857143,0.45714286,0.34641016,1.010363,0.2805418,2.4748738,20.556046,2.71529,43.83086,1.75,1.25,1.4,0.71428573,2.4748738,1.25,0.75,1,0.7669
9,INDIA - ISL,2024-03-11,08:30,North East Utd,Odisha FC,2.5,3.4,2.7,1.6,2.3,1.5,2.5,1.6363636,1.2984415,0.793492,0.7150728,0.44289508,0.6193706,0.30565435,0.11693939,0.38258705,1.6363636,0.97912085,0.59835166,1.0909091,0.8999541,0.8249579,0.54545456,1.5587662,2.857738,0.3687745,0.13799264,1.0025691,2.0826447,0.7693093,1.1900827,0.8249579,1.0909091,1.2398347,1.1365151,0.335637,0.33579257,1.0004635,0.5641339,0.1092208,0.19360796,0.90909094,0.8999541,0.98994946,1.1818181,1.1134044,0.94211143,-0.27272728,1.5427784,-5.656854,0.39363867,0.15758829,1.2396694,0.65996635,2.2561984,0.58321184,0.4,0.29411766,0.37037036,0.625,0.4347826,0.6666667,0.4,1.36,1.08,0.7352941,0.7941176,0.9259259,1.2592592,0.47058824,0.6764706,0.12569782,0.15254237,0.03846154,0.114754096,0.36,0.9259259,0.7941176,0.7352941,1.5625,1.6875,0.47058824,1.0666667,8.6,0.545,2.538,-0.10465116,-0.08139535,0.29069766,0.3139535,0.16485403,0.47258157,0.29083133,1.1575837,24.227745,0.98994946,-19.290047,1.5703703,1.5111111,1.0392157,0.9622642,1.1575837,0.7,0.9,1,0.6093
10,THAILAND - THAI LEAGUE 1,2024-03-11,09:00,Nong Bua Pitchaya,Khonkaen Utd.,1.83,3.7,3.8,1.7,2.07,1.65,2.12,1.1818181,1.1922616,1.0088367,0.38315743,0.2961725,0.7729786,0.49426004,0.1788571,0.3618684,1.1818181,0.83319557,0.70501167,1.1818181,0.5749596,0.48650426,0.0,0.9534626,1.0,0.4385684,0.14588414,0.8101933,2.1487603,0.45825756,0.75206614,0.9035079,0.90909094,1.3111095,1.4422206,0.8623432,0.8042125,0.9325899,0.4985526,0.02609553,0.05234258,1.3636364,1.2984415,0.95219046,2.7272727,1.9582417,0.718022,-1.3636364,2.3460886,-1.7204651,0.19161104,0.06396493,1.2396694,1.4282857,8.92562,0.59835166,0.5464481,0.27027026,0.2631579,0.5882353,0.4830918,0.6060606,0.4716981,2.021858,2.0765028,0.4945946,1.027027,0.48157895,0.9736842,0.45945945,0.55945945,0.36643043,0.3381555,0.34991118,0.013333334,0.37037036,0.48157895,1.027027,0.4945946,1.0764706,2.235294,0.45945945,1.030303,9.33,0.273,2.503,-0.20042872,0.010718114,0.19614148,0.4072883,0.3567973,1.1096395,0.4163172,2.7180507,43.076057,0.52325904,-10.481218,1.9025022,1.3359218,1.424112,0.702192,2.7180507,0.1,1.87,1,0.8496
