,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,27/04/2024,04:15,Wellington Phoenix,Macarthur FC,1.65,4.2,4.75,1.5,2.63,1.53,2.38,2.3,1.1,0.915,1.5,1.2845232,0.38,0.6060606,0.23809524,0.21052632,0.6666667,0.38022813,0.512885,0.8,2.385,1,0.6
2,SOUTH KOREA - K LEAGUE 2,27/04/2024,04:30,Busan,Ansan Greeners,1.5,3.8,6.0,1.85,1.95,2.0,1.73,1.7,1.3453624,1.024,1.4,1.356466,0.723,0.6666667,0.2631579,0.16666667,0.5405405,0.51282054,0.5925403,0.3,2.702,1,0.5112
3,AUSTRALIA - A-LEAGUE,27/04/2024,06:45,Melbourne Victory,WS Wanderers,1.83,3.8,4.0,1.5,2.63,1.5,2.5,1.8,1.2489996,0.804,1.6,1.4282857,0.772,0.5464481,0.2631579,0.25,0.6666667,0.38022813,0.38717553,0.2,2.677,1,0.6
4,ENGLAND - LEAGUE ONE,27/04/2024,08:30,Lincoln,Portsmouth,2.05,3.5,3.5,1.95,1.9,1.75,2.0,2.1,1.1357816,0.93,1.9,1.1357816,0.951,0.4878049,0.2857143,0.2857143,0.51282054,0.5263158,0.26981705,0.2,2.272,1,0.7734
5,ENGLAND - LEAGUE ONE,27/04/2024,08:30,Wigan,Bristol Rovers,2.05,3.75,3.4,1.88,1.98,1.7,2.05,1.7,1.3453624,0.547,1.1,1.3,1.005,0.4878049,0.26666668,0.29411766,0.5319149,0.5050505,0.2815653,0.6,2.645,1,0.8373
6,SWEDEN - SUPERETTAN,27/04/2024,10:00,Landskrona,Utsikten,2.1,3.3,2.9,1.98,1.88,1.75,2.0,1.2,1.2489996,0.791,1.1,1.3,1.041,0.47619048,0.3030303,0.3448276,0.5050505,0.5319149,0.19690575,0.1,2.549,1,0.5045
7,POLAND - EKSTRAKLASA,27/04/2024,10:00,Gornik Zabrze,LKS Lodz,1.62,4.0,5.0,1.73,2.08,1.75,2.0,2.2,1.2489996,0.664,0.3,0.9,1.049,0.61728394,0.25,0.2,0.5780347,0.48076922,0.52295625,1.9,2.149,1,0.8785
8,BULGARIA - PARVA LIGA,27/04/2024,10:15,CSKA Sofia,Levski Sofia,1.85,3.4,4.5,2.6,1.48,2.38,1.53,2.0,1.264911,0.751,1.5,1.2845232,0.783,0.5405405,0.29411766,0.22222222,0.3846154,0.6756757,0.3869171,0.5,2.549,1,0.5126
9,NORWAY - OBOS-LIGAEN,27/04/2024,11:00,Kongsvinger,Start,1.67,3.8,4.33,1.65,2.2,1.67,2.1,1.1,1.3,0.451,0.5,0.92195445,0.682,0.5988024,0.2631579,0.23094688,0.6060606,0.45454547,0.45659092,0.6,2.222,1,0.8379
10,ENGLAND - LEAGUE TWO,27/04/2024,11:00,Crawley,Grimsby,1.65,4.0,5.0,1.57,2.35,1.62,2.2,1.1,1.3,0.633,1.1,1.0440307,1.078,0.6060606,0.25,0.2,0.6369427,0.42553192,0.51357776,0.0,2.344,1,0.6788
11,SCOTLAND - LEAGUE TWO,27/04/2024,11:00,Clyde,East Fife,1.75,3.6,3.8,1.75,2.05,1.73,2.0,1.5,1.2845232,0.883,1.5,1.2845232,0.836,0.5714286,0.2777778,0.2631579,0.5714286,0.4878049,0.38296738,0.0,2.569,1,0.512
12,SCOTLAND - LEAGUE ONE,27/04/2024,11:00,Queen of South,Cove Rangers,1.75,4.0,3.4,1.62,2.25,1.62,2.2,0.9,1.1357816,0.524,1.4,1.356466,0.713,0.5714286,0.25,0.29411766,0.61728394,0.44444445,0.38259894,-0.5,2.492,1,0.6
13,SCOTLAND - CHAMPIONSHIP,27/04/2024,11:00,Partick Thistle,Ayr,2.0,3.75,3.0,1.73,2.08,1.67,2.1,2.0,1.264911,0.49,1.1,1.3,1.171,0.5,0.26666668,0.33333334,0.5780347,0.48076922,0.26762912,0.9,2.565,1,0.9077
14,ENGLAND - LEAGUE TWO,27/04/2024,11:00,MK Dons,Sutton,2.15,4.0,3.1,1.5,2.5,1.44,2.63,2.5,1.024695,0.527,1.1,1.3,1.181,0.4651163,0.25,0.32258064,0.6666667,0.4,0.2583278,1.4,2.325,1,0.8185
15,ENGLAND - PREMIER LEAGUE,27/04/2024,11:00,Wolves,Luton,1.95,3.8,3.6,1.62,2.3,1.53,2.38,1.5,1.5,0.804,1.3,1.1874342,0.734,0.51282054,0.2631579,0.2777778,0.61728394,0.4347826,0.32569757,0.2,2.687,1,0.8224
16,ENGLAND - PREMIER LEAGUE,27/04/2024,11:00,Manchester Utd,Burnley,1.55,4.75,5.25,1.36,3.2,1.44,2.63,1.7,1.3453624,0.899,0.6,0.9165151,0.733,0.6451613,0.21052632,0.1904762,0.7352941,0.3125,0.60155356,1.1,2.262,1,0.9221
17,ENGLAND - PREMIER LEAGUE,27/04/2024,11:00,Fulham,Crystal Palace,2.1,3.5,3.5,1.67,2.2,1.57,2.25,1.7,1.3453624,0.94,0.4,0.48989794,0.939,0.47619048,0.2857143,0.2857143,0.5988024,0.45454547,0.25712973,1.3,1.835,1,0.6644
18,SCOTLAND - PREMIERSHIP,27/04/2024,11:00,Aberdeen,Motherwell,2.05,3.4,3.75,2.0,1.85,1.8,1.95,1.6,1.2,0.768,1.2,0.9797959,0.818,0.4878049,0.29411766,0.26666668,0.5,0.5405405,0.2815653,0.4,2.18,1,0.5049
19,NORWAY - OBOS-LIGAEN,27/04/2024,11:00,Aalesund,Raufoss,1.83,3.75,3.6,1.83,2.03,1.73,2.0,1.2,1.2489996,1.226,1.4,1.356466,0.991,0.5464481,0.26666668,0.2777778,0.5464481,0.49261084,0.3557203,-0.2,2.605,1,0.8385
20,ENGLAND - LEAGUE TWO,27/04/2024,11:00,Salford,Harrogate,1.7,3.8,4.75,1.57,2.35,1.57,2.25,1.3,1.1874342,0.812,1.3,0.9,0.727,0.5882353,0.2631579,0.21052632,0.6369427,0.42553192,0.4718891,0.0,2.087,1,0.8435
21,SCOTLAND - LEAGUE TWO,27/04/2024,11:00,Dumbarton,Elgin City,1.57,4.0,4.75,1.75,2.05,1.83,1.83,1.6,1.2,0.822,0.7,1.1874342,1.132,0.6369427,0.25,0.21052632,0.5714286,0.4878049,0.525901,0.9,2.387,1,0.5055
22,BELGIUM - JUPILER PRO LEAGUE,27/04/2024,11:00,Patro Eisden,Deinze,2.1,3.5,3.4,1.83,1.98,1.67,2.1,2.0,1.264911,0.745,1.6,1.4282857,0.788,0.47619048,0.2857143,0.29411766,0.5464481,0.5050505,0.24964708,0.4,2.693,1,0.7672
23,BELGIUM - JUPILER PRO LEAGUE,27/04/2024,11:00,KV Mechelen,Leuven,1.95,3.75,3.5,1.62,2.25,1.57,2.25,1.8,1.2489996,0.62,0.7,0.9,1.241,0.51282054,0.26666668,0.2857143,0.61728394,0.44444445,0.31492403,1.1,2.149,1,0.6446
24,SPAIN - PRIMERA RFEF,27/04/2024,11:00,Osasuna B,R. Union,2.2,2.88,3.25,2.15,1.67,1.83,1.83,1.0,1.0954452,0.842,0.7,0.9,0.873,0.45454547,0.3472222,0.30769232,0.4651163,0.5988024,0.16777202,0.3,1.995,1,0.6596
25,SPAIN - PRIMERA RFEF,27/04/2024,11:00,Unionistas,Sabadell,2.15,2.88,3.5,2.38,1.53,2.1,1.67,1.7,1.3453624,0.723,1.2,1.2489996,0.776,0.4651163,0.3472222,0.2857143,0.42016807,0.6535948,0.203369,0.5,2.594,1,0.6605
26,SPAIN - PRIMERA RFEF,27/04/2024,11:00,Ponferradina,Barcelona B,2.15,3.0,3.2,2.35,1.57,2.1,1.67,1.5,1.2845232,0.828,2.0,1.264911,0.7,0.4651163,0.33333334,0.3125,0.42553192,0.6369427,0.18246809,-0.5,2.549,1,0.7089
27,ENGLAND - CHAMPIONSHIP,27/04/2024,11:00,Southampton,Stoke,1.75,4.33,4.0,1.53,2.5,1.53,2.38,2.2,1.2489996,0.423,1.3,1.4177446,0.723,0.5714286,0.23094688,0.25,0.6535948,0.4,0.4452998,0.9,2.667,1,0.8
28,ENGLAND - LEAGUE TWO,27/04/2024,11:00,Wrexham,Stockport County,2.2,3.8,3.0,1.67,2.15,1.57,2.25,2.2,1.2489996,0.827,1.9,1.1357816,0.856,0.45454547,0.2631579,0.33333334,0.5988024,0.4651163,0.2256465,0.3,2.385,1,0.5744
29,ENGLAND - CHAMPIONSHIP,27/04/2024,11:00,Norwich,Swansea,1.67,4.0,5.0,1.67,2.2,1.67,2.1,2.6,0.8,0.491,1.0,1.0954452,0.778,0.5988024,0.25,0.2,0.5988024,0.45454547,0.5074087,1.6,1.895,1,0.8
30,ENGLAND - CHAMPIONSHIP,27/04/2024,11:00,Millwall,Plymouth,2.15,3.4,3.3,2.03,1.83,1.8,1.91,1.4,1.356466,0.663,1.2,1.2489996,0.571,0.4651163,0.29411766,0.3030303,0.49261084,0.5464481,0.22195908,0.2,2.605,1,0.6
31,ENGLAND - LEAGUE TWO,27/04/2024,11:00,Swindon,Morecambe,1.53,4.5,5.5,1.48,2.6,1.57,2.25,1.5,1.2845232,0.489,1.6,1.4282857,0.633,0.6535948,0.22222222,0.18181819,0.6756757,0.3846154,0.60563153,-0.1,2.713,1,0.8425
32,SPAIN - LALIGA2,27/04/2024,11:15,Leganes,Zaragoza,2.05,3.1,4.2,3.1,1.36,2.63,1.44,1.7,1.1,0.809,0.6,0.48989794,1.283,0.4878049,0.32258064,0.23809524,0.32258064,0.7352941,0.2967281,1.1,1.59,1,1.0
33,SPAIN - LALIGA2,27/04/2024,11:15,Burgos CF,Amorebieta,1.8,3.5,4.75,2.25,1.62,2.1,1.67,1.9,1.1357816,0.941,1.3,1.1874342,0.669,0.5555556,0.2857143,0.21052632,0.44444445,0.61728394,0.42253816,0.6,2.323,1,1.0
