League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Bulgarian A League,2024-04-04,08:30:00,CSKA 1948 Sofia,Botev Vratsa,1.55,6.4,4.1,2.68,1.35,1.4,2.8,1.09,6.8,3.5,1.05,3.5,1.29,1.9,1.87,1.11,3.35,1.95,1.79,12.0,6.2,4.6,4.9,6.6,8.0,4.6,4.8,7.4,8.4,18.0,4.8,10.5,12.5,4.6,4.9,3.5,4.8,5.0,0.6451613,0.24390244,0.15625,0.53475934,0.5263158,0.51282054,0.5586592,2.6451614,4.129032,0.37804878,1.5609756,0.2421875,0.640625,0.45609757,0.46341464,0.6108541,0.45132744,0.6100629,0.21904762,0.37353435,0.2421875,1.5609756,0.37804878,0.82887703,3.4224598,0.45609757,0.95897436,12.05,-0.21161826,0.19087137,0.12863071,0.53112036,0.60400176,2.4260736,0.64740896,5.9426427,51.89242,0.042426407,-0.85937226,5.9426427,2.3,2.55,1,1.0
Chinese Super League,2024-04-04,08:35:00,Wuhan Three Towns,Cangzhou Mighty Lions,1.65,4.9,4.2,3.3,1.28,1.54,2.4,1.13,6.0,3.6,1.01,3.45,1.18,2.3,1.62,1.16,2.56,1.68,2.08,15.5,17.0,4.6,4.8,8.8,9.0,15.0,4.7,9.2,8.4,13.5,4.7,13.0,13.0,4.5,4.7,3.2,4.6,5.0,0.6060606,0.23809524,0.20408164,0.61728394,0.4347826,0.5952381,0.48076922,2.5454545,2.969697,0.39285713,1.1666666,0.33673468,0.85714287,0.3857143,0.54761904,0.5208975,0.43589744,0.49618322,0.07692308,0.44329897,0.33673468,1.1666666,0.39285713,1.0185186,3.0246913,0.3857143,0.96428573,10.75,-0.2372093,0.06511628,0.15348837,0.45581394,0.4773507,1.7105068,0.5520162,4.189869,51.89242,0.9616652,-18.778032,4.189869,0.7,2.55,1,1.0
Serbian Super League,2024-04-04,12:30:00,FK Napredak,FK Javor Ivanjica,2.08,3.35,2.94,2.72,1.48,1.36,3.35,1.08,1.11,2.72,1.05,2.72,1.34,1.66,2.2,1.05,2.84,1.15,1.16,1.49,1.1,1.1,1.1,1.11,1.11,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.55,1.55,1.1,0.48076922,0.34013605,0.29850745,0.45454547,0.60240966,0.8695652,0.86206895,1.4134616,1.6105769,0.707483,1.1394558,0.6208955,0.87761194,0.7482993,0.56462586,0.2089885,0.17131475,0.23388582,0.06518283,0.14396887,0.6208955,1.1394558,0.707483,0.94545454,1.5227273,0.7482993,1.9130435,8.37,-0.10274791,0.048984468,0.24850658,0.40023896,0.23231226,0.6481512,0.22928321,1.5876398,23.267704,0.76367533,15.109575,1.5876398,0.41,0.86,1,1.0
Turkish Super League,2024-04-04,14:30:00,Basaksehir,Besiktas,2.68,2.82,3.4,2.88,1.44,1.42,2.88,1.1,8.0,11.5,1.07,3.6,1.31,1.87,1.97,1.11,6.4,1.77,2.16,11.5,10.5,16.5,38.0,10.0,7.0,11.5,27.0,15.5,11.0,15.5,38.0,34.0,26.0,38.0,11.0,19.5,21.0,12.5,0.37313432,0.29411766,0.35460994,0.5076142,0.53475934,0.56497175,0.46296296,1.2686567,1.0522388,0.7882353,0.82941175,0.95035464,1.2056738,0.57941175,0.55,0.099057466,0.118421055,0.025454545,0.093247585,0.26629424,0.95035464,0.82941175,0.7882353,1.360406,1.4314721,0.57941175,1.1129943,8.9,-0.08089887,-0.06516854,0.3011236,0.31685394,0.1286799,0.38175035,0.21629637,0.9350936,19.798876,0.14142136,2.8624053,0.9350936,0.58,0.72,1,1.0
Turkish 1 Lig,2024-04-04,14:30:00,Erzurum BB,Giresunspor,1.17,21.0,7.2,2.88,1.31,1.48,2.52,1.11,5.7,12.0,1.04,4.2,1.22,2.16,1.7,1.15,3.5,2.76,1.42,4.1,4.4,4.7,4.7,6.2,14.5,4.6,4.7,5.2,3.95,4.5,4.7,6.4,4.2,4.5,4.7,2.48,4.7,15.0,0.85470086,0.1388889,0.04761905,0.5882353,0.46296296,0.36231884,0.70422536,6.1538463,17.948717,0.1625,2.9166667,0.055714287,0.34285715,0.2361111,0.3,1.0397865,0.72043014,0.894452,0.4893617,0.6179775,0.055714287,2.9166667,0.1625,0.6882353,12.3529415,0.2361111,0.615942,29.37,-0.20531154,0.4698672,0.039836567,0.7150153,1.03836,10.1655445,1.1887121,24.900398,71.65061,0.65053827,-12.9527645,24.900398,13.8,6.03,1,1.0
Spanish La Liga,2024-04-04,15:00:00,Granada,Valencia,3.4,2.48,3.25,2.6,1.55,1.34,3.55,1.08,11.0,8.8,1.1,3.1,1.45,1.69,2.38,1.09,11.0,2.02,1.93,9.4,8.2,12.5,30.0,10.0,6.8,11.0,27.0,19.5,13.5,19.0,46.0,48.0,42.0,55.0,42.0,44.0,24.0,310.0,0.29411766,0.30769232,0.4032258,0.42016807,0.591716,0.4950495,0.5181347,0.9558824,0.7294118,1.0461539,0.7630769,1.3709677,1.3104838,0.7323077,0.52,0.14492564,0.02255639,0.15646258,0.13438046,0.1545293,1.3709677,0.7630769,1.0461539,1.4285715,1.0420169,0.7323077,1.1782178,9.13,0.016429354,-0.084337346,0.37239867,0.271632,0.16218804,0.49359226,0.18138783,1.2090492,-4.289153,0.97580737,19.034435,1.2090492,0.77,0.15,1,1.0
English Premier League,2024-04-04,15:30:00,Liverpool,Sheff Utd,1.09,32.0,16.5,6.4,1.16,2.2,1.72,1.39,3.25,65.0,1.01,11.5,1.07,5.0,1.24,1.73,2.3,2.18,1.82,60.0,46.0,160.0,300.0,19.0,38.0,40.0,170.0,10.0,16.0,46.0,120.0,8.8,13.0,40.0,150.0,2.0,170.0,510.0,0.9174312,0.060606062,0.03125,0.8064516,0.2,0.4587156,0.5494506,15.137614,29.357798,0.0660606,1.939394,0.0340625,0.515625,0.07515152,0.3030303,1.2216699,0.87606597,0.93411905,0.31958762,0.8602029,0.0340625,1.939394,0.0660606,0.87903225,25.806452,0.07515152,0.56880736,49.59,-0.31074813,0.312563,0.021980237,0.6452914,0.93496805,15.455022,1.1610572,37.85692,82.605156,5.317443,-61.99082,37.85692,15.5,15.41,1,1.0
Dutch Eredivisie,2024-04-04,16:00:00,Ajax,Go Ahead Eagles,1.52,6.4,5.1,4.0,1.27,1.68,2.28,1.19,5.4,26.0,1.03,5.6,1.16,2.7,1.52,1.29,3.95,1.68,2.34,22.0,28.0,14.5,17.5,11.0,11.0,23.0,15.5,10.0,9.6,18.0,15.0,13.5,12.5,23.0,28.0,5.0,15.0,34.0,0.65789473,0.19607843,0.15625,0.65789473,0.37037036,0.5952381,0.42735043,3.3552632,4.2105265,0.29803923,1.254902,0.2375,0.796875,0.29803923,0.5294118,0.67610204,0.5407855,0.61616164,0.11304348,0.5407855,0.2375,1.254902,0.29803923,1.0,4.2105265,0.29803923,0.9047619,13.02,-0.2749616,0.09984639,0.116743475,0.49155146,0.58230686,2.527212,0.68753594,6.1903796,60.80969,1.668772,-30.540606,6.1903796,1.3,3.58,1,1.0
English Premier League,2024-04-04,16:15:00,Chelsea,Man Utd,2.0,3.7,4.2,4.5,1.2,1.82,2.06,1.24,4.4,30.0,1.03,7.4,1.13,3.15,1.43,1.38,3.4,1.44,3.1,30.0,26.0,34.0,60.0,17.5,10.5,16.0,29.0,17.0,10.5,13.0,28.0,24.0,15.5,20.0,38.0,6.8,16.5,150.0,0.5,0.23809524,0.27027026,0.6993007,0.31746033,0.6944444,0.32258064,2.1,1.85,0.47619048,0.88095236,0.5405405,1.1351352,0.34047619,0.75,0.34696186,0.3548387,0.2982456,0.06329114,0.4920071,0.5405405,0.88095236,0.47619048,1.3986014,2.5874126,0.34047619,0.9930556,9.9,-0.22222222,-0.05050505,0.2020202,0.37373737,0.3494716,1.1532563,0.46848577,2.8248894,47.72631,2.4324474,-40.69553,2.8248894,0.5,2.2,1,1.0
Egyptian Premier,2024-04-04,17:00:00,National Bank,El Daklyeh,1.68,6.0,3.65,2.52,1.51,1.36,3.35,1.09,9.2,3.0,1.07,3.0,1.4,1.68,2.18,1.07,4.0,2.16,1.76,9.2,7.2,7.2,8.0,6.2,7.8,6.4,7.8,8.0,9.4,6.4,7.8,8.6,6.2,7.2,8.0,5.3,8.0,8.6,0.5952381,0.2739726,0.16666667,0.4587156,0.5952381,0.46296296,0.5681818,2.172619,3.5714285,0.46027398,1.6438357,0.28,0.60833335,0.5972603,0.46027398,0.52734005,0.36960602,0.5625,0.24352331,0.25214407,0.28,1.6438357,0.46027398,0.7706422,2.7522936,0.5972603,1.0092592,11.33,-0.17387468,0.20741394,0.1482789,0.52956754,0.57267,2.1627836,0.57379067,5.2977166,44.567043,0.70710677,14.036243,5.2977166,2.35,1.97,1,1.0
Colombian Primera B,2024-04-04,20:00:00,Real Soacha Cundinamarca FC,Union Magdalena,1.65,3.05,3.5,1.08,1.04,1.04,1.04,1.02,1.15,3.0,1.01,3.0,1.19,1.74,1.61,1.1,4.7,1.13,1.13,1.49,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.6060606,0.2857143,0.32786885,0.621118,0.57471263,0.88495576,0.88495576,2.121212,1.8484849,0.47142857,0.87142855,0.5409836,1.1475409,0.46,0.49714285,0.3495838,0.3592233,0.29787233,0.06870229,0.369863,0.5409836,0.87142855,0.47142857,1.0248448,1.8944099,0.46,1.4247788,8.2,-0.22560975,-0.05487805,0.20121951,0.37195122,0.35297453,0.964797,0.39448884,2.3632605,42.768826,0.18384777,-3.718994,2.3632605,0.45,1.85,1,1.0
