,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-11,08:00:00,UKRAINE - PREMIER LEAGUE,Oleksandriya,Obolon,1.47,8.4,4.2,980.0,1.2406595
2,2025-03-11,10:30:00,UKRAINE - PREMIER LEAGUE,Dyn. Kyiv,FK Zorya Luhansk,1.27,13.5,5.8,980.0,1.2405303
3,2025-03-11,10:30:00,UKRAINE - PREMIER LEAGUE,Veres-Rivne,Zhytomyr,4.1,2.12,3.05,29.0,1.2406604
4,2025-03-11,13:00:00,UKRAINE - PREMIER LEAGUE,Karpaty,Shakhtar Donetsk,7.2,1.51,4.3,6.4,1.2406594
5,2025-03-11,14:45:00,EUROPE - CHAMPIONS LEAGUE,Barcelona,Benfica,1.43,7.6,5.8,44.0,1.2404997
6,2025-03-11,16:30:00,EGYPT - PREMIER LEAGUE,Zamalek,Al Ahly,4.1,2.16,3.1,590.0,1.2407191
7,2025-03-11,16:30:00,EGYPT - PREMIER LEAGUE,Future FC,Smouha,2.78,3.55,2.62,80.0,1.2407193
8,2025-03-11,16:30:00,EGYPT - PREMIER LEAGUE,Haras El Hodood,Petrojet,3.6,2.62,2.74,55.0,1.2407192
9,2025-03-11,16:45:00,ENGLAND - LEAGUE TWO,Salford,Chesterfield,2.64,2.96,3.4,980.0,1.2406287
10,2025-03-11,16:45:00,ENGLAND - LEAGUE TWO,Accrington,Newport,1.83,5.0,3.55,980.0,1.2406285
11,2025-03-11,16:45:00,ENGLAND - NATIONAL LEAGUE,Yeovil,Boston Utd,2.4,3.2,3.25,17.0,1.2406212
12,2025-03-11,16:45:00,ENGLAND - NATIONAL LEAGUE,Forest Green,Sutton,1.88,4.6,3.4,980.0,1.2406214
13,2025-03-11,16:45:00,SCOTLAND - LEAGUE ONE,Kelty Hearts,Cove Rangers,3.9,1.97,3.55,21.0,1.2406396
14,2025-03-11,16:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,Altrincham,2.24,3.4,3.25,26.0,1.240621
15,2025-03-11,16:45:00,ENGLAND - LEAGUE ONE,Birmingham,Stevenage,1.57,7.8,4.0,21.0,1.2406176
16,2025-03-11,16:45:00,SCOTLAND - LEAGUE ONE,Inverness,Stenhousemuir,2.02,3.8,3.3,17.0,1.2406392
17,2025-03-11,16:45:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Cheltenham,1.76,5.5,3.65,38.0,1.2406276
18,2025-03-11,16:45:00,ENGLAND - NATIONAL LEAGUE,Oldham,Eastleigh,2.08,3.8,3.5,27.0,1.2406211
19,2025-03-11,16:45:00,SCOTLAND - LEAGUE TWO,Elgin City,Spartans,2.58,2.7,3.05,980.0,1.2406226
20,2025-03-11,16:45:00,ENGLAND - LEAGUE ONE,Bristol Rovers,Bolton,4.2,1.89,4.0,10.5,1.240618
21,2025-03-11,16:45:00,ENGLAND - LEAGUE ONE,Crawley,Charlton,4.6,1.85,3.9,9.6,1.2406178
22,2025-03-11,16:45:00,ENGLAND - LEAGUE TWO,Grimsby,Notts Co,2.46,3.15,3.5,13.5,1.2406175
23,2025-03-11,16:45:00,ENGLAND - LEAGUE ONE,Blackpool,Cambridge Utd,1.68,5.5,4.0,19.0,1.2406179
24,2025-03-11,16:45:00,ENGLAND - LEAGUE ONE,Exeter,Mansfield,3.2,2.38,3.55,9.6,1.240343
25,2025-03-11,16:45:00,SCOTLAND - CHAMPIONSHIP,Queen's Park,Partick Thistle,2.76,2.7,3.4,980.0,1.2404565
26,2025-03-11,16:45:00,ENGLAND - LEAGUE TWO,Colchester,Port Vale,2.18,4.3,3.15,12.0,1.240628
27,2025-03-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Bayer Leverkusen,Bayern Munich,3.25,2.3,3.75,12.5,1.2404995
28,2025-03-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Inter,Feyenoord,1.36,10.5,5.8,32.0,1.2404948
29,2025-03-11,17:00:00,ENGLAND - LEAGUE ONE,Reading,Wrexham,3.3,2.32,3.55,10.5,1.240342
30,2025-03-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Liverpool,PSG,2.36,3.0,4.1,18.0,1.2404991
