,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,INDIA - ISL,23/10/2023,11:30,Hyderabad,Chennaiyin,1.91,3.3,3.5,1.88,1.93,1.73,2.0,2.0,1.264911,0.736,1.1,1.3,0.733,0.5235602,0.3030303,0.2857143,0.5319149,0.5181347,0.29201865,0.9,2.565,1,0.5058
2,ROMANIA - LIGA 1,23/10/2023,12:00,Sepsi Sf. Gheorghe,FC Botosani,1.57,3.6,5.5,1.98,1.88,1.91,1.8,1.5,1.2845232,0.569,0.6,0.9165151,1.014,0.6369427,0.2777778,0.18181819,0.5050505,0.5319149,0.5359241,0.9,2.201,1,0.8082
3,POLAND - DIVISION 1,23/10/2023,13:00,Arka Gdynia,Pruszkow,1.67,3.6,4.5,1.75,2.05,1.73,2.0,1.0,1.0954452,0.758,0.8,1.1661904,0.848,0.5988024,0.2777778,0.22222222,0.5714286,0.4878049,0.4531767,0.2,2.262,1,0.7016
4,SWEDEN - ALLSVENSKAN,23/10/2023,14:10,Elfsborg,AIK,1.7,3.8,4.75,1.73,2.08,1.7,2.05,2.3,1.1,0.844,1.1,1.3,0.675,0.5882353,0.2631579,0.21052632,0.5780347,0.48076922,0.4718891,1.2,2.4,1,0.7644
5,NETHERLANDS - EERSTE DIVISIE,23/10/2023,15:00,Groningen,FC Emmen,1.75,3.8,4.5,1.65,2.2,1.67,2.1,1.0,1.3416408,1.311,1.4,1.356466,0.524,0.5714286,0.2631579,0.22222222,0.6060606,0.45454547,0.44246608,-0.4,2.698,1,0.5653
6,NETHERLANDS - EERSTE DIVISIE,23/10/2023,15:00,Helmond,Dordrecht,2.0,3.6,3.6,1.57,2.35,1.5,2.5,1.2,1.2489996,0.746,0.7,1.1874342,1.071,0.5,0.2777778,0.2777778,0.6369427,0.42553192,0.29772916,0.5,2.436,1,0.6369
7,IRELAND - PREMIER DIVISION,23/10/2023,15:30,St. Patricks,Sligo Rovers,1.57,3.8,6.0,1.85,2.0,1.91,1.91,2.0,1.264911,1.115,0.5,0.92195445,0.967,0.6369427,0.2631579,0.16666667,0.5405405,0.5,0.57034785,1.5,2.187,1,0.9341
8,SPAIN - LALIGA2,23/10/2023,16:00,Alcorcon,FC Cartagena SAD,2.2,3.25,3.5,2.25,1.62,1.91,1.8,1.3,1.1874342,1.058,0.8,1.1661904,0.96,0.45454547,0.30769232,0.2857143,0.44444445,0.61728394,0.21455142,0.5,2.354,1,1.0
9,PARAGUAY - PRIMERA DIVISION,23/10/2023,20:30,Ameliano,Tacuary,1.73,3.8,4.0,1.8,2.0,1.73,2.0,1.3,1.4177446,1.016,0.9,1.1357816,1.018,0.5780347,0.2631579,0.25,0.5555556,0.5,0.41687655,0.4,2.554,1,0.7773
10,ARGENTINA - COPA DE LA LIGA PROFESIONAL,23/10/2023,21:00,Velez Sarsfield,Banfield,2.1,3.0,4.0,2.88,1.4,2.5,1.5,1.7,1.1,1.238,0.8,1.1661904,1.336,0.47619048,0.33333334,0.25,0.3472222,0.71428573,0.26446298,0.9,2.266,1,0.8
