,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,01/03/2024,08:30,IRAQ - SUPER LEAGUE,Al Karkh,Al Najaf,2.12,2.8,3.55,2.54,2.16,1.66,1.08,1.57,1.5,9.3,1.03
2,01/03/2024,11:00,INDIA - ISL,Mohun Bagan,Jamshedpur,1.62,3.75,5.0,1.8,1.8,1.91,1.04,1.38,1.25,6.0,1.13
3,01/03/2024,13:00,RUSSIA - PREMIER LEAGUE,FK Rostov,Krylya Sovetov,2.47,3.33,3.22,2.46,2.01,1.76,1.05,1.52,1.43,8.5,1.03
4,01/03/2024,14:00,ESTONIA - MEISTRILIIGA,Flora,Nomme Utd,1.42,4.4,5.6,1.52,1.7,2.1,1.01,1.26,1.13,3.74,1.21
5,01/03/2024,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hilal,Al Ittihad,1.44,4.75,6.0,1.4,1.57,2.25,1.02,1.25,1.11,3.4,1.3
6,01/03/2024,14:30,SERBIA - SUPER LIGA,Cukaricki,Napredak,1.55,3.95,5.5,1.85,1.93,1.78,1.05,1.39,1.28,5.2,1.13
7,01/03/2024,16:00,AUSTRIA - 2. LIGA,Grazer AK,First Vienna,1.7,3.6,4.7,1.78,1.72,2.0,1.05,1.39,1.26,4.8,1.15
8,01/03/2024,16:45,IRELAND - PREMIER DIVISION,Bohemians,Dundalk,1.85,3.4,3.8,1.98,1.8,1.95,1.05,1.42,1.29,6.5,1.11
9,01/03/2024,16:45,IRELAND - PREMIER DIVISION,Galway,Waterford,1.91,3.3,3.8,2.05,1.91,1.91,1.07,1.5,1.33,8.0,1.08
10,01/03/2024,16:45,BELGIUM - JUPILER PRO LEAGUE,Westerlo,Charleroi,2.0,3.4,3.5,1.9,1.7,2.05,1.05,1.42,1.25,6.0,1.13
11,01/03/2024,21:15,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Banfield,Dep. Riestra,2.05,2.9,4.75,2.88,2.38,1.53,1.13,1.72,1.57,15.0,1.03
12,01/03/2024,22:00,MEXICO - LIGA MX,Atl. San Luis,Puebla,1.91,3.6,3.8,1.73,1.67,2.1,1.04,1.37,1.22,5.5,1.14
