,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,18/02/2024,00:05,Cruz Azul,U.A.N.L.- Tigres,2.15,3.4,3.4,2.05,1.8,1.8,1.95,1.3,1.4177446,0.716,1.8,1.2489996,0.775,0.4651163,0.29411766,0.29411766,0.4878049,0.5555556,0.22958012,-0.5,2.667,1,0.9209
2,AUSTRALIA - A-LEAGUE,18/02/2024,03:00,Central Coast Mariners,WS Wanderers,1.85,4.0,3.75,1.57,2.35,1.53,2.38,2.0,1.264911,0.408,1.5,1.2845232,0.868,0.5405405,0.25,0.26666668,0.6369427,0.42553192,0.37799868,0.5,2.549,1,0.6
3,SPAIN - PRIMERA RFEF,18/02/2024,08:00,Malaga,Recreativo Huelva,1.55,3.6,6.0,2.35,1.57,2.5,1.5,1.5,1.2845232,0.942,1.7,1.3453624,0.876,0.6451613,0.2777778,0.16666667,0.42553192,0.6369427,0.5629663,-0.2,2.63,1,0.8069
4,PORTUGAL - LIGA PORTUGAL 2,18/02/2024,08:00,Academico Viseu,Oliveirense,1.57,3.75,5.25,2.05,1.75,2.0,1.73,1.6,1.2,0.429,1.4,1.356466,0.904,0.6369427,0.26666668,0.1904762,0.4878049,0.5714286,0.5347061,0.2,2.556,1,0.7667
5,BELGIUM - CHALLENGER PRO LEAGUE,18/02/2024,09:30,Patro Eisden,Anderlecht U23,1.57,4.0,5.75,1.75,2.05,1.8,1.91,1.7777778,1.3966451,0.852,1.7,1.3453624,1.136,0.6369427,0.25,0.17391305,0.5714286,0.4878049,0.5733131,0.078,2.742,1,0.5229
6,SPAIN - LALIGA2,18/02/2024,10:00,Albacete,Racing Santander,1.95,3.3,4.2,2.08,1.73,1.83,1.83,1.7,1.3453624,0.729,0.8,1.1661904,0.972,0.51282054,0.3030303,0.23809524,0.48076922,0.5780347,0.3337112,0.9,2.512,1,0.8
7,BULGARIA - PARVA LIGA,18/02/2024,10:15,Arda,Lok. Plovdiv,2.1,3.3,3.7,2.35,1.57,2.0,1.73,2.1,1.1357816,0.963,1.7,1.1,0.933,0.47619048,0.3030303,0.27027026,0.42553192,0.6369427,0.2582552,0.4,2.236,1,0.5087
8,POLAND - DIVISION 1,18/02/2024,11:00,Termalica B-B.,Chrobry Glogow,1.55,4.0,5.75,1.83,2.03,1.83,1.83,1.4,1.356466,0.649,0.9,1.1357816,0.394,0.6451613,0.25,0.17391305,0.5464481,0.49261084,0.57965165,0.5,2.492,1,0.7448
9,CROATIA - HNL,18/02/2024,11:00,Osijek,Gorica,1.65,3.5,5.0,1.98,1.88,1.83,1.83,1.8,1.2489996,0.937,0.9,1.1357816,1.326,0.6060606,0.2857143,0.2,0.5050505,0.5319149,0.48019525,0.9,2.385,1,0.5453
10,SPAIN - PRIMERA RFEF,18/02/2024,12:00,Murcia,CF Intercity,2.05,2.88,4.0,2.63,1.44,2.25,1.57,1.2,1.2489996,0.594,1.2,1.2489996,0.905,0.4878049,0.3472222,0.25,0.38022813,0.6944444,0.26991004,0.0,2.498,1,0.6281
11,SPAIN - PRIMERA RFEF,18/02/2024,12:00,Unionistas,Fuenlabrada,2.1,3.0,3.6,2.5,1.5,2.2,1.62,1.6,1.2,0.815,1.1,1.0440307,1.097,0.47619048,0.33333334,0.2777778,0.4,0.6666667,0.23059225,0.5,2.244,1,0.7477
12,SPAIN - LALIGA2,18/02/2024,12:15,Leganes,Alcorcon,1.73,3.3,6.0,2.88,1.4,2.63,1.44,2.2,0.9797959,0.666,1.3,1.4177446,0.944,0.5780347,0.3030303,0.16666667,0.3472222,0.71428573,0.48988688,0.9,2.398,1,1.0
13,SWITZERLAND - SUPER LEAGUE,18/02/2024,12:30,Servette,Lugano,2.0,3.75,3.6,1.73,2.08,1.67,2.1,2.1,1.1357816,0.629,1.3,1.4177446,0.652,0.5,0.26666668,0.2777778,0.5780347,0.48076922,0.308694,0.8,2.554,1,0.5097
14,SPAIN - PRIMERA RFEF,18/02/2024,13:00,Cultural Leonesa,Ponferradina,2.05,3.0,3.8,2.75,1.4,2.5,1.5,2.6,0.8,0.525,1.6,1.2,0.92,0.4878049,0.33333334,0.2631579,0.36363637,0.71428573,0.25963193,1.0,2.0,1,0.769
15,COSTA RICA - PRIMERA DIVISION,18/02/2024,14:00,Cartagines,Liberia,1.75,3.6,4.0,1.67,2.15,1.62,2.2,1.9,1.3747727,0.676,0.7,1.1874342,0.635,0.5714286,0.2777778,0.25,0.5988024,0.4651163,0.39688212,1.2,2.562,1,0.5065
16,SPAIN - LALIGA2,18/02/2024,14:30,Huesca,Amorebieta,1.8,3.2,5.75,3.1,1.36,2.63,1.44,0.8,1.1661904,1.348,0.5,0.92195445,1.025,0.5555556,0.3125,0.17391305,0.32258064,0.7352941,0.45415568,0.3,2.088,1,1.0
17,BELGIUM - JUPILER PRO LEAGUE,18/02/2024,14:30,Anderlecht,St. Truiden,1.65,3.8,5.75,1.85,2.0,1.8,1.95,2.4,0.9165151,0.331,0.9,0.83066237,0.75,0.6060606,0.2631579,0.17391305,0.5405405,0.5,0.5357298,1.5,1.747,1,0.8301
18,PORTUGAL - LIGA PORTUGAL,18/02/2024,15:00,Estoril,Gil Vicente,2.1,3.5,3.5,1.93,1.93,1.75,2.0,1.3,1.4177446,0.775,0.9,1.3747727,0.866,0.47619048,0.2857143,0.2857143,0.5181347,0.5181347,0.25712973,0.4,2.793,1,0.8193
19,COLOMBIA - PRIMERA A,18/02/2024,16:00,La Equidad,Patriotas,1.8,3.2,5.5,2.5,1.5,2.2,1.62,1.6,0.9165151,0.717,1.5,1.024695,0.87,0.5555556,0.3125,0.18181819,0.4,0.6666667,0.4425091,0.1,1.941,1,0.8
20,SPAIN - PRIMERA RFEF,18/02/2024,16:00,Sanluqueno,Granada CF B,1.67,3.4,5.0,2.3,1.6,2.25,1.57,1.5,1.2845232,0.626,0.2,0.4,1.34,0.5988024,0.29411766,0.2,0.4347826,0.625,0.46720845,1.3,1.685,1,0.8508
21,MOROCCO - BOTOLA PRO,18/02/2024,16:00,Moghreb Tetouan,Chabab Mohammedia,1.95,2.9,3.8,2.6,1.48,2.25,1.57,1.2,0.9797959,1.14,0.8,1.1661904,1.116,0.51282054,0.3448276,0.2631579,0.3846154,0.6756757,0.278198,0.4,2.146,1,0.5114
22,ARGENTINA - COPA DE LA LIGA PROFESIONAL,18/02/2024,17:00,Velez Sarsfield,Huracan,2.15,3.1,3.8,2.5,1.5,2.2,1.62,1.8,1.2489996,1.025,1.0,1.3416408,1.242,0.4651163,0.32258064,0.2631579,0.4,0.6666667,0.24193016,0.8,2.591,1,0.8
23,ARGENTINA - PRIMERA NACIONAL,18/02/2024,17:00,Arsenal Sarandi,Deportivo Maipu,2.0,3.2,4.2,2.35,1.57,2.1,1.67,1.4,1.356466,1.442,1.1,1.3,0.797,0.5,0.3125,0.23809524,0.42553192,0.6369427,0.31466445,0.3,2.656,1,0.8
24,CHILE - PRIMERA DIVISION,18/02/2024,18:00,U. De Chile,Cobresal,1.91,3.5,4.0,1.85,2.0,1.73,2.0,1.0,1.0954452,0.942,1.6,1.2,1.157,0.5235602,0.2857143,0.25,0.5405405,0.5,0.34387174,-0.6,2.295,1,0.9132
25,ARGENTINA - PRIMERA NACIONAL,18/02/2024,18:15,San Martin T.,Ferro,1.91,3.2,4.75,2.88,1.4,2.63,1.44,2.0,1.0,1.086,1.1,1.3,0.744,0.5235602,0.3125,0.21052632,0.3472222,0.71428573,0.3736618,0.9,2.3,1,1.0
26,BOLIVIA - DIVISION PROFESIONAL,18/02/2024,18:30,Guabira,Independiente,1.45,3.8,6.0,1.85,1.95,1.91,1.8,1.9,1.1357816,1.028,1.8,1.2489996,0.742,0.6896552,0.2631579,0.16666667,0.5405405,0.51282054,0.6089518,0.1,2.385,1,0.8
27,ARGENTINA - PRIMERA NACIONAL,18/02/2024,19:00,San Martin S.J.,Gimnasia Jujuy,2.0,3.0,4.5,2.6,1.48,2.2,1.62,1.8,1.2489996,0.9,0.7,1.1874342,0.808,0.5,0.33333334,0.22222222,0.3846154,0.6756757,0.32444283,1.1,2.436,1,1.0
28,ARGENTINA - PRIMERA NACIONAL,18/02/2024,19:00,CA Mitre,Deportivo Madryn,2.15,3.0,4.0,2.7,1.44,2.2,1.62,2.0,1.264911,0.611,0.6,0.48989794,2.002,0.4651163,0.33333334,0.25,0.37037036,0.6944444,0.25340334,1.4,1.755,1,0.8
29,BOLIVIA - DIVISION PROFESIONAL,18/02/2024,20:30,Wilstermann,Oriente Petrolero,1.55,3.8,4.75,1.95,1.85,2.0,1.73,2.6,0.8,1.126,0.8,1.1661904,0.614,0.6451613,0.2631579,0.21052632,0.51282054,0.5405405,0.5193185,1.8,1.966,1,0.8
30,PARAGUAY - PRIMERA DIVISION,18/02/2024,20:45,Nacional Asuncion,Sportivo Trinidense,1.91,3.25,3.8,2.1,1.7,1.91,1.8,1.9,1.3747727,0.564,1.3,1.4177446,0.755,0.5235602,0.30769232,0.2631579,0.47619048,0.5882353,0.3117315,0.6,2.793,1,0.8714
31,COSTA RICA - PRIMERA DIVISION,18/02/2024,21:00,Herediano,Guanacasteca,1.57,3.75,5.0,1.75,2.05,1.8,1.91,2.2,1.2489996,0.798,2.0,1.264911,0.912,0.6369427,0.26666668,0.2,0.5714286,0.4878049,0.52246755,0.2,2.514,1,0.519
32,MEXICO - LIGA MX,18/02/2024,21:05,U.N.A.M.- Pumas,Santos Laguna,1.91,3.8,3.8,1.65,2.2,1.62,2.2,2.2,1.2489996,0.707,0.5,0.92195445,0.619,0.5235602,0.2631579,0.2631579,0.6060606,0.45454547,0.35076952,1.7,2.171,1,0.7911
