,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,ARGENTINA - PRIMERA NACIONAL,16/08/2023,17:00,San Martin T.,Defensores Unidos,1.62,3.5,6.5,2.88,1.4,2.75,1.03,1.4,1.6,0.4,0.4,0.9,0.61728394,0.2857143,0.15384616,0.3472222,0.71428573,0.971,0.5534354,1.2,-0.5,0,0.56
2,ARGENTINA - PRIMERA NACIONAL,16/08/2023,17:30,Deportivo Moron,Club A. Guemes,1.83,3.5,4.33,2.6,1.48,2.38,1.04,1.53,1.4,0.6,1.2,1.4,0.5464481,0.2857143,0.23094688,0.3846154,0.6756757,0.962,0.38843027,0.2,-0.8,0,0.6746
