Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
44,28/10/2023,11:00,ENGLAND - LEAGUE TWO,Mansfield,Walsall,1.5,4.75,6.0,1.67,1.8,1.91,1.03,1.3,1.2,5.0,1.17
45,28/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Ipswich,Plymouth,1.36,5.5,7.5,1.44,1.62,2.2,1.02,1.22,1.14,3.5,1.3
37,28/10/2023,11:00,ENGLAND - PREMIER LEAGUE,Arsenal,Sheffield Utd,1.11,9.0,21.0,1.36,2.2,1.62,1.02,1.2,1.11,3.0,1.4
38,28/10/2023,11:00,SCOTLAND - PREMIERSHIP,St. Mirren,St Johnstone,1.57,3.8,7.0,2.1,2.1,1.67,1.07,1.44,1.36,8.0,1.08
39,28/10/2023,11:00,SCOTLAND - LEAGUE ONE,Falkirk,Alloa,1.29,6.0,9.0,1.44,1.83,1.83,19.0,1.25,1.14,3.5,1.29
40,28/10/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dundela,Dergview,1.5,4.45,5.1,1.38,1.5,2.27,1.01,1.19,1.13,2.92,1.3
41,28/10/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Linfield,Loughgall,1.16,6.5,15.0,1.47,2.25,1.57,1.03,1.27,1.15,3.35,1.28
42,28/10/2023,11:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Borac Banja Luka,Siroki Brijeg,1.42,4.0,7.6,1.78,1.91,1.7,1.03,1.39,1.25,6.6,1.08
43,28/10/2023,11:00,ENGLAND - LEAGUE TWO,Stockport County,Tranmere,1.33,5.0,10.0,1.7,2.1,1.67,1.03,1.33,1.2,5.0,1.17
25,28/10/2023,11:00,ENGLAND - LEAGUE ONE,Barnsley,Fleetwood,1.75,3.8,4.75,1.83,1.8,1.95,1.04,1.36,1.25,6.0,1.13
35,28/10/2023,11:30,SLOVAKIA - NIKE LIGA,Dun. Streda,Michalovce,1.3,5.1,9.75,1.7,2.1,1.65,1.04,1.36,1.22,4.45,1.18
24,28/10/2023,11:30,INDIA - ISL,Mohun Bagan,East Bengal,1.42,4.35,6.8,1.75,1.95,1.75,1.05,1.36,1.24,4.7,1.15
11,28/10/2023,12:00,AUSTRIA - BUNDESLIGA,A. Klagenfurt,Tirol,1.65,4.0,5.0,1.65,1.7,2.05,1.03,1.3,1.18,4.5,1.18
2,28/10/2023,12:00,AUSTRIA - BUNDESLIGA,Salzburg,Altach,1.25,7.0,10.0,1.67,2.38,1.53,1.04,1.3,1.22,5.0,1.17
3,28/10/2023,13:00,SWITZERLAND - SUPER LEAGUE,St. Gallen,Grasshoppers,1.53,4.5,6.0,1.53,1.62,2.2,1.03,1.25,1.14,4.0,1.22
4,28/10/2023,13:00,RUSSIA - PREMIER LEAGUE,Zenit,Akhmat Grozny,1.37,5.66,9.35,1.7,1.92,1.84,1.01,1.29,1.16,4.3,1.16
5,28/10/2023,13:10,CROATIA - HNL,Osijek,Istra 1961,1.6,4.0,5.25,1.8,1.8,1.91,1.04,1.33,1.25,5.5,1.14
6,28/10/2023,13:30,ITALY - SERIE C,Triestina,Fiorenzuola,1.47,3.95,7.0,2.15,2.35,1.53,1.08,1.5,1.38,6.4,1.08
7,28/10/2023,14:00,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Chaves,1.6,4.0,5.5,1.75,1.8,1.95,1.04,1.33,1.22,5.5,1.14
8,28/10/2023,14:00,PORTUGAL - LIGA PORTUGAL,Benfica,Casa Pia,1.2,6.0,12.0,1.57,2.25,1.57,1.03,1.29,1.17,4.33,1.2
9,28/10/2023,14:00,IRELAND - PREMIER DIVISION,Sligo Rovers,Drogheda,1.65,3.6,5.5,1.88,1.8,1.95,1.05,1.36,1.25,6.0,1.13
12,28/10/2023,15:00,NETHERLANDS - EREDIVISIE,Sparta Rotterdam,Waalwijk,1.73,3.75,4.75,1.7,1.67,2.1,1.04,1.33,1.2,5.0,1.17
10,28/10/2023,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Beveren,Francs Borains,1.6,4.0,4.5,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
22,28/10/2023,15:00,ECUADOR - LIGA PRO,Ind. del Valle,Dep. Cuenca,1.4,4.5,6.0,1.8,2.1,1.67,1.04,1.36,1.25,6.0,1.13
13,28/10/2023,15:30,SWITZERLAND - SUPER LEAGUE,Zurich,Lausanne Ouchy,1.5,4.75,6.5,1.6,1.8,1.91,1.03,1.3,1.18,4.33,1.2
14,28/10/2023,15:30,BRAZIL - SERIE B,Criciuma,Sampaio Correa,1.62,3.3,6.1,2.42,2.35,1.53,1.11,1.57,1.5,7.6,1.05
15,28/10/2023,15:45,BELGIUM - JUPILER PRO LEAGUE,Anderlecht,Leuven,1.53,4.33,5.5,1.53,1.67,2.1,1.03,1.29,1.17,4.0,1.22
16,28/10/2023,17:15,PERU - LIGA 1,Dep. Municipal,AD Cantolao,1.3,4.33,8.0,1.73,2.1,1.67,1.05,1.33,1.22,5.5,1.14
17,28/10/2023,17:30,ARGENTINA - PRIMERA NACIONAL,Chacarita Juniors,Temperley,1.73,3.5,5.5,2.5,2.38,1.53,1.11,1.53,1.5,11.0,1.05
18,28/10/2023,18:00,USA - MLS,Philadelphia Union,New England Revolution,1.67,4.2,4.75,1.57,1.57,2.25,1.03,1.29,1.17,4.0,1.22
19,28/10/2023,19:00,BRAZIL - SERIE A,Palmeiras,Bahia,1.5,4.2,7.5,1.88,2.0,1.75,1.05,1.36,1.29,6.0,1.13
20,28/10/2023,20:30,USA - USL CHAMPIONSHIP,Louisville City,Detroit,1.65,3.8,4.7,1.91,1.91,1.8,1.06,1.4,1.3,5.5,1.11
21,28/10/2023,21:00,BRAZIL - SERIE A,Atletico-MG,Fluminense,1.67,3.75,5.5,2.1,2.0,1.75,1.07,1.44,1.36,8.0,1.08
23,28/10/2023,22:00,USA - MLS,Los Angeles FC,Vancouver Whitecaps,1.55,4.5,5.5,1.5,1.62,2.2,1.02,1.25,1.14,3.75,1.25
47,28/10/2023,23:05,MEXICO - LIGA MX,Pachuca,Puebla,1.67,3.8,5.5,1.62,1.62,2.2,1.03,1.3,1.18,4.33,1.2
