Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_Over25,FT_Odd_BTTS_Yes
1,24/07/2023,15:30,ROMANIA - LIGA 1,Univ. Craiova,Otelul,1.36,4.75,6.5,2.1,2.63,2.1,2.63
